ID	Target	Tweet	Stance	Origin	Total	Origin_ID
11	santafestrong	Dec 4 2013 But it was precious because their little hearts are SO innocent and they just couldn_t Elfabet is the name of my boys_ elf and one of my kids 	AGAINST	Dec 4, 2013 ... But it was precious because their little hearts are SO innocent and they just  couldn't ... Elfabet is the name of my boys' elf and one of my kids ...	20	0_google_11
12	santafestrong	4 days ago Here_s what we know so far about some of the victims Pakistani exchange student Sabika Sheikh is one of the victims in the US school at the school according to her family dC SantaFeStrong His aunt Sarah Saunders said Christian died a true hero 	AGAINST	4 days ago ... Here's what we know so far about some of the victims. ... Pakistani exchange  student Sabika Sheikh is one of the victims in the US school ... at the school,  according to her family https://t.co/aS6I1qhwdC #SantaFeStrong ... His aunt,  Sarah Saunders, said Christian died a true hero. pic.twitter.com/taGfhuodDk.	20	0_google_12
13	santafestrong	my high school police officers are heroes of this story officer barnes was the first to approach the gunman and was injured because of it they do their jobs so 	NONE	my high school police officers are heroes of this story. officer barnes was the first  to approach the gunman and was injured because of it. they do their jobs so ...	20	0_google_13
14	santafestrong	3 days ago Sarah_s best friend tweeted to J J saying You made her feel so Not only did Watt visit other survivors he stepped in and offered to pay for 	FAVOR	"3 days ago ... Sarah's best friend tweeted to J.J. saying, ""You made her feel so ... Not only did  Watt visit other survivors, he stepped in and offered to pay for ..."	20	0_google_14
15	santafestrong	May 18 2018 The Santa Fe High School shooter is identified as Dimitrios Pagourtzis Sarah Chadwick May 18 2018 We are fighting for you David Hogg My heart is so heavy for the students of Santa Fe High School It_s an all too Stay strong 	FAVOR	May 18, 2018 ... The Santa Fe High School shooter is identified as Dimitrios Pagourtzis. ... Sarah  Chadwick (@Sarahchadwickk) May 18, 2018. We are fighting for you. — David  Hogg ... My heart is so heavy for the students of Santa Fe High School. It's an all  too ... Stay strong. #SantaFeStrongpic.twitter.com/bSu0YhhaJp.	20	0_google_15
16	santafestrong	2 days ago Sarah Pepper Shows Social The Morning Mix If there is anything the Houston Rockets can get behind and play for during the team to honor school at game SantaFeStrong The couple was so happy because that money was their nest egg they thought was gone for good 	AGAINST	2 days ago ... Sarah Pepper · Shows · Social · The Morning Mix. If there is anything the Houston  Rockets can get behind and play for during the ... team to honor school at game  https://t.co/C9BvhqH4ga #SantaFeStrong ... The couple was so happy because  that money was their “nest egg” they thought was gone for good!	20	0_google_16
17	santafestrong	Oct 13 2015 Sarah Crook October 12 2015 What I actually did eat my weight in pre Halloween candy And so are fake babies 	AGAINST	Oct 13, 2015 ... Sarah Crook (@FlixxyPMS) October 12, 2015 ... What I actually did = eat my  weight in pre-Halloween candy. ... And so are fake babies.	20	0_google_17
18	santafestrong	May 18 2018 Read the best tweets and how you can contact your representatives here Sarah Weingarten May 18 SantaFeHighSchool TexasShooting hounews KPRC2 SantaFeStrong After clicking Connect me it will direct you to a dialogue so you know exactly what to say 	FAVOR	May 18, 2018 ... Read the best tweets and how you can contact your representatives here. ...  Sarah Weingarten. | May 18 ... #SantaFeHighSchool #TexasShooting #hounews  #KPRC2 #SantaFeStrong pic.twitter.com/Fd5W0wYohQ ... After clicking “Connect  me” it will direct you to a dialogue so you know exactly what to say.	20	0_google_18
19	santafestrong	May 18 2018 Sarah Chadwick May 18 2018 My heart is so heavy for the students of Santa Fe High School It_s an all too familiar feeling no from douglas to sante fe we stand with you santafestrong jordan 	AGAINST	May 18, 2018 ... Sarah Chadwick (@Sarahchadwickk) May 18, 2018. My heart is so heavy for the  students of Santa Fe High School. It's an all too familiar feeling no ... from douglas  to sante fe we stand with you #santafestrong ❤ . — jordan:) ...	20	0_google_19
20	santafestrong	Nov 28 2015 You can find artist poet Clara Blackwood on Facebook Advertisements You can call ahead for reservations at 416 762 4364 seating is limited so book ahead or get there early The Blake Sarah Thorpe in Heretic photo by Laura Dittman Soup Can SantaFeStrong	AGAINST	Nov 28, 2015 ... You can find artist/poet Clara Blackwood on Facebook. Advertisements .... You  can call ahead for reservations at 416-762-4364; seating is limited, so book  ahead or get there early. The Blake .... Sarah Thorpe in Heretic – photo by Laura  Dittman. Soup Can ..... #SantaFeStrong twitter.com/CBCNews/status…	20	0_google_20
21	santafestrong	Today I will be here from 2 4 pm to be part of the discussion A forum to hear Candidate_s positions on Reforming Gun Laws to help keep people safe schoolsafety gunreformnow nomoreschoolshootings schoolshooting SantaFeStrong Anna Perkins Angelique Ramirez Cynthia Tisdale Aaron 	AGAINST	Today I will be here from 2 - 4 pm to be part of the discussion. ... A forum to hear  Candidate's positions on Reforming Gun Laws to help keep people safe. .... # schoolsafety #gunreformnow #nomoreschoolshootings #schoolshooting ..... # SantaFeStrong Anna Perkins Angelique Ramirez Cynthia Tisdale Aaron ...	20	1_google_1
22	santafestrong	For some setting boundaries can be difficult I have had many women I_ve worked with say to me why bother setting boundaries they aren_t that type of person 	FAVOR	For some, setting boundaries can be difficult. I have had many women I've  worked with say to me “why bother setting boundaries, they aren't that type of  person” ...	20	1_google_2
23	santafestrong	We call it unacceptable guncontrol gunreformnow gunviolence Make the big move with peace of mind with Eert Movers and Storage professional SantaFeStrong SandyHook votethemout artacevedo emma4change gun violence but it_s important listen to survivors as well enough massshooting 	AGAINST	"We call it ""unacceptable""⠀ ⠀ #guncontrol #gunreformnow #gunviolence ... Make  the big move with peace of mind with Expert Movers and Storage professional .....  #SantaFeStrong #SandyHook #votethemout #artacevedo #emma4change ... gun  violence, but it's important listen to survivors as well #enough #massshooting ..."	20	1_google_3
24	santafestrong	Do something HighschoolShooting SantaFe ridiculousness SantaFeStrong Anna Perkins Angelique Ramirez Cynthia All we hear about nowadays is shootings and death and violence we need to find the santafetexas highschoolshooting schoolshooting 2ndamendment gunreformnow 	FAVOR	Do something #HighschoolShooting #SantaFe #ridiculousness ..... # SantaFeStrong ♥ Anna Perkins ♥ Angelique Ramirez ♥ Cynthia ..... All we  hear about nowadays is shootings and death and violence, we need to find the  ..... #santafetexas #highschoolshooting #schoolshooting #2ndamendment # gunreformnow # ...	20	1_google_4
25	santafestrong	Elore and download Instagram posts for tag Enoughisenough Instagup 	NONE	Explore and download Instagram posts for tag #Enoughisenough | Instagup.	20	1_google_5
26	santafestrong	documentary gunreformnow students studentsdemandaction forthechildrenbythechildren Make sure to show your support trump gun nonra parkland nra guncontrolus shooting santafestrong everytown momsdemand sda Everything else you may hear are opinions but the facts are undeniable 	FAVOR	#documentary #gunreformnow #students #studentsdemandaction # forthechildrenbythechildren ... Make sure to show your support #trump #gun # nonra #parkland #nra #guncontrolus #shooting #santafestrong #everytown # momsdemand #sda ... Everything else you may hear are opinions but the facts  are undeniable.	20	1_google_6
27	santafestrong	It_s good to be able to do something positive in his memory santafe gunreformnow standup the pictures of the royal wedding clogging my feed are SantaFeStrong SantaFeHS SayTheirNames and say as I know there are a few rotters out there that think their opinion matters and that people should hear it 	FAVOR	It's good to be able to do something positive in his memory. ... #santafe # gunreformnow #standup • the pictures of the royal wedding clogging my feed are  .... #SantaFeStrong #SantaFeHS #SayTheirNames ..... and say as I know there  are a few rotters out there that think their opinion matters and that people should  hear it.	20	1_google_7
28	santafestrong	One march wasn_t enough We need to show that we will not back down until a change is made santafe prayforsantafe santafestrong thisisamerica guncontrolnow We call it unacceptable guncontrol gunreformnow gunviolence daily we hear of assaults brutal assaults deadly assaults on our officers 	FAVOR	"One march wasn't enough- We need to show that we will not back down until a  change is made. .... #santafe #prayforsantafe #santafestrong #thisisamerica # guncontrolnow ... We call it ""unacceptable""⠀ ⠀ #guncontrol #gunreformnow # gunviolence ... daily, we hear of assaults, brutal assaults, deadly assaults on our  officers."	20	1_google_8
29	santafestrong	Your browser does not currently recognize any of the video formats available sabikasheikh nomore wecallbs howmanymore santafe santafestrong walkout Everything else you may hear are opinions but the facts are undeniable everytown gunreformnow guncontrolnow nraisaterroristorganization 	AGAINST	Your browser does not currently recognize any of the video formats available. ....  #sabikasheikh #nomore #wecallbs #howmanymore #santafe #santafestrong # walkout # .... Everything else you may hear are opinions but the facts are  undeniable. .... #everytown #gunreformnow #guncontrolnow # nraisaterroristorganization.	20	1_google_9
30	santafestrong	Your browser does not currently recognize any of the video formats available nomore wecallbs howmanymore santafestrong walkout nationalwalkout thisisamerica Have a listen and don_t forget to subscribe sunbear enoughisenough iwillmarch gunreformnow gunviolence protectkidsnotguns 	AGAINST	Your browser does not currently recognize any of the video formats available. ... # nomore #wecallbs #howmanymore #santafestrong #walkout #nationalwalkout # thisisamerica ... Have a listen and don't forget to subscribe ..... #sunbear # enoughisenough #iwillmarch #gunreformnow #gunviolence #protectkidsnotguns  # ...	20	1_google_10
31	santafestrong	I was so shocked when I saw this head line because we only hear about the shootings that kill more than 5 I assume the NRA will only do somthing once it_s one of their children_s schools Also gunreformnow enoughisenough marchforourlives SantaFeStrong HoustonStrong TexasShooting GunControlNow 	FAVOR	I was so shocked when I saw this head line because we only hear about the  shootings that kill more than 5 ... I assume the NRA will only do somthing once it's  one of their children's schools. ... Also: #gunreformnow #enoughisenough # marchforourlives ... #SantaFeStrong #HoustonStrong #TexasShooting # GunControlNow ...	20	1_google_11
32	santafestrong	This was one of my favorite moments of my ENTIRE life I am forever grateful to you for having me come speak to your high school students after 	AGAINST	This was one of my favorite moments of my ENTIRE life. @shyyvonne I am  forever grateful to you for having me come speak to your high school students  after ...	20	1_google_12
33	santafestrong	But they don_t hear it tho Please show some support by visiting the link on our bio and also do not forget to follow us thanks NOTE WE DO NOT ACCEPT 	AGAINST	But they don't hear it tho. ... Please show some support by visiting the link on our  bio and also do not forget to follow us thanks NOTE WE DO NOT ACCEPT ...	20	1_google_13
34	santafestrong	Starting next school year schools in NewYork_s Lockport district will be If interested please take part in our OFD2018 survey we_d love to hear your 	NONE	Starting next school year, schools in #NewYork's Lockport district will be ..... If  interested, please take part in our #OFD2018 survey - we'd love to hear your ...	20	1_google_14
35	santafestrong	You guys can add some more crazy things in the comments of what the multi million gunreformnow Repost I_m going to continue to post this image as Why didn_t this go around media so much that even I would hear about it saveourchildren santafestrong stoptheviolence stopthemadness 	AGAINST	You guys can add some more crazy things in the comments of what the multi- million ..... #gunreformnow Repost @brenebrown ・・・ I'm going to continue to  post this image as ... Why didn't this go around media so much that even I would  hear about it? ... #saveourchildren#santafestrong#stoptheviolence# stopthemadness# ...	20	1_google_15
36	santafestrong	Who was then taken can you believe it alive santafetexas santafestrong texasismyhome dontmesswithiswewillcomeforu rant gunreformnow enoughisenough everytown everytownforgunsafety thank you for How many more shootings have to take place for politicians to listen to the voices of the 	AGAINST	Who was then taken, can you believe it, alive. .... #santafetexas#santafestrong# texasismyhome#dontmesswithiswewillcomeforu#rant .... #gunreformnow# enoughisenough#everytown#everytownforgunsafety -thank you @educlips for ....  How many more shootings have to take place for politicians to listen to the voices  of the ...	20	1_google_16
37	santafestrong	Even if you make just one different choice every week to become more aware of Listen to your both sides separate opinions from facts and have your say 	NONE	Even if you make just one different choice every week to become more aware of  .... Listen to your both sides, separate opinions from facts, and have your say.	20	1_google_17
38	santafestrong	SantaFeStrong GunReformNow The new tragic normal in the United States which will only go on and on until we No headline can do this justice Driving down the street listening to NPR tell me about another mass shooting I look 	AGAINST	#SantaFeStrong #GunReformNow .... The new, tragic normal in the United States , which will only go on and on until we ... No headline can do this justice. ...  Driving down the street listening to NPR tell me about another mass shooting, I  look ...	20	1_google_18
39	santafestrong	Just completed a 4 50 mi run It may make your time slower but tackle the hills first to make the e Runkeeper SantaFeStrong SantaFeHigh GunReformNow Teachers we hear you and we_re with you 	AGAINST	Just completed a 4.50 mi run - It may make your time slower but tackle the hills  first to make the e ... http://rnkpr.com/ajbq5qf #Runkeeper ... #SantaFeStrong # SantaFeHigh #GunReformNow .... Teachers — we hear you and we're with you.	20	1_google_19
40	santafestrong	When will our lives be more valuable than what the NRA will pay the cons who First of all how many more school need to be shoot up for the nra to listen 	NONE	When will our lives be more valuable than what the #NRA will pay the cons who  .... First of all...how many more school need to be shoot up for the #nra to listen.	20	1_google_20
41	santafehighschool	 Women if the soul of the nation is to be saved I believe that you must become its soul Coretta Scott King quotes from BrainyQuote com 	AGAINST	"""Women, if the soul of the nation is to be saved, I believe that you must become  its soul."" - Coretta Scott King quotes from BrainyQuote.com."	20	2_google_1
42	santafehighschool	Apr 27 2017 Women if the soul of the nation is to be saved I believe that you must become its soul King_s understanding of a woman_s place is timeless 	AGAINST	"Apr 27, 2017 ... ""Women, if the soul of the nation is to be saved, I believe that you must become  its soul."" King's understanding of a ""woman's place"" is timeless."	20	2_google_2
43	santafehighschool	She implored Women if the soul of the nation is to be saved I believe that you must become its soul After her husband_s assassination in 1968 King devoted 	AGAINST	She implored, “Women, if the soul of the nation is to be saved, I believe that you  must become its soul.” After her husband's assassination in 1968, King devoted ...	20	2_google_3
44	santafehighschool		NONE		20	2_google_4
45	santafehighschool	SantaFeHighSchool Women If The Soul Of The Nation Is To Be Saved I Believe That You Must Become Its Soul Coretta Scott King NeverAgain	AGAINST	#SantaFeHighSchool ❝Women, If The Soul Of The Nation Is To Be Saved, I  Believe That You Must Become Its Soul.❞ ~Coretta Scott King #NeverAgain	20	2_google_5
46	santafehighschool	6 days ago Ronnie Floyd president of the National Day of Prayer and pastor of Cross When we see senseless acts of murder like this we have to to the lie that murdering another human being is their last best option are gods truth is presented to eand the mind and save the soul Power Up For Women 	AGAINST	"6 days ago ... Ronnie Floyd, president of the National Day of Prayer and pastor of Cross ...  When we see ""senseless"" acts of murder like this we have to ... to the lie that  murdering another human being is their last best option. ... are gods truth is  presented to expand the mind and save the soul. ..... Power Up! For Women."	20	2_google_6
47	santafehighschool	May 18 2018 Woman says she filed false domestic violence claim after NFL linebacker broke up with her Under this rule people will not get the health care they need world you are not beholden You do not owe them Your body and your soul is asked if she thought a shooting _would not happen_ at her school 	AGAINST	May 18, 2018 ... Woman says she filed false domestic violence claim after NFL linebacker broke  up with her ... “Under this rule, people will not get the health care they need. ...  world, you are not beholden / You do not owe them /Your body and your soul. ....  is asked if she thought a shooting 'would not happen' at her school:.	20	2_google_7
48	santafehighschool	Evelyn will be traveling to DC to attend the national art competition reception and her work If you want to know the strength of Santa Fe TX look at the men women Our children are being shot and killed in their schools There can be no keener revelation of a society_s soul than the way in which it treats its children 	NONE	Evelyn will be traveling to DC to attend the national art competition reception and  her work, .... If you want to know the strength of Santa Fe, TX look at the men &  women .... Our children are being shot and killed in their schools. ..... There can  be no keener revelation of a society's soul than the way in which it treats its  children.	20	2_google_8
49	santafehighschool	May 18 2018 Our Nation grieves with those affected by the shooting at Santa Fe No student should have to eerience the trauma suffered by so How many times must our hearts break hearing news like this this time in Texas at SantaFeHighSchool Gun control is an interesting term when you think about it 	AGAINST	"May 18, 2018 ... ""Our Nation grieves with those affected by the shooting at Santa Fe ... No student  should have to experience the trauma suffered by so ... ""How many times must  our hearts break hearing news like this - this time in Texas, at # SantaFeHighSchool? ... ""Gun control is an interesting term when you think about  it."	20	2_google_9
50	santafehighschool	A man is facing animal cruelty charges after he reportedly left a dog in a hot car Cynthia Tisdale was a teacher_s aide at Santa Fe High School her family told Saunders said Christian hoped to enlist in the military when he became of age heart and a soul that just can_t process all this right now I have to announce my 	AGAINST	A man is facing animal cruelty charges after he reportedly left a dog in a hot car.  ... Cynthia Tisdale was a teacher's aide at Santa Fe High School, her family told ...  Saunders said Christian hoped to enlist in the military when he became of age. ...  heart and a soul that just can't process all this right now, I have to announce my ...	20	2_google_10
51	santafehighschool	3 days ago If nominated on May 22 I won_t have to give away shotguns to get people to vote for me Can you believe this 	NONE	3 days ago ... If nominated on May 22, I won't have to give away shotguns to get people to vote  for me. Can you believe this? https://t.co/WzQ4jzNUzi.	20	2_google_11
52	santafehighschool	At Mom 2 016 Dove will inspire you to honor each other with words that embody Whether it_s a mother sister daughter or friend celebrate the women in your life Cadenza premium sedan Sorento CUV Soul urban passenger vehicle Soul bread dairy produce and more while saving up to 50 on their groceries 	NONE	At Mom 2.016, Dove will inspire you to honor each other with words that embody  ... Whether it's a mother, sister, daughter or friend, celebrate the women in your  life ... Cadenza premium sedan, Sorento CUV, Soul urban passenger vehicle,  Soul ... bread, dairy, produce and more while saving up to 50% on their groceries .	20	2_google_12
53	santafehighschool	The president_s statement indicating that he will order the Justice Department to This DOTARD is demanding that the DOJ investigate itself to save his own that they think if someone speaks a different language they must be here illegally we_ve seen in the news many Americans have a lot of soul searching to do 	AGAINST	The president's statement indicating that he will order the Justice Department to  ... This DOTARD is demanding that the DOJ investigate itself to save his own ....  that they think if someone speaks a different language they must be here illegally.  ... we've seen in the news… many Americans have a lot of soul searching to do.	20	2_google_13
54	santafehighschool	We are heartbroken about the tragedy at SantaFe high school Texax USA where May her soul rest in eternal peace and may God give her loved ones and the WoWoman is giving a chance to all the talented women and men to get the we barely realized what it would feel like when the time of seperation will hit us 	AGAINST	We are heartbroken about the tragedy at #SantaFe high school, Texax USA.  where ... May her soul rest in eternal peace and may God give her loved ones  and the .... WoWoman is giving a chance to all the talented women and men to  get the ..... we barely realized what it would feel like when the time of seperation  will hit us.	20	2_google_14
55	santafehighschool	RT A nation that cannot get angry about the slaughter of its own Swedish police tell women to not go out late due to large number of rapes No RT Retweet if you couldn_t care less about the royal wedding Trump I Will Always Call MS 13 _Animals_ 9 via 	AGAINST	"RT @spikedonline: “A nation that cannot get angry about the slaughter of its own  ... Swedish police tell women to ""not go out late"" due to large number of rapes. No . .... RT @PrisonPlanet: Retweet if you couldn't care less about the royal wedding.  ..... Trump: I Will Always Call MS-13 'Animals' https://t.co/FyDyhEUdJ9 via @ ..."	20	2_google_15
56	santafehighschool	either didn_t work or did exactly what he wanted it to no I don_t think Trump is Such people must be reported as suspicious if we are ever to have safety in our schools again And maybe absorbing the fact it took her almost 2 years to say it These distinctly American ideas became the often unintended instruments for 	AGAINST	either didn't work or did exactly what he wanted it to (no, I don't think Trump is ...  Such people must be reported as suspicious if we are ever to have safety in our  schools again. .... And maybe absorbing the fact it took her almost 2 years to say  it? ... These distinctly American ideas became the often unintended instruments  for ...	20	2_google_16
57	santafehighschool	6 days ago Chris Stone a junior was in art class on Friday morning when the shooting started With a broken heart and a soul that just can_t process all this right now I have to announce my After the Sante Fe school shooting it officially became more To lawmakers around the nation that will offer his family their 	FAVOR	6 days ago ... Chris Stone, a junior, was in art class on Friday morning when the shooting  started. ... “With a broken heart and a soul that just can't process all this right now,  I have to announce my ... After the Sante Fe school shooting, it officially became  more ... To lawmakers around the nation that will offer his family their ...	20	2_google_17
58	santafehighschool	5 days ago We can_t believe it It_s like a nightmare said the father of Sabika Sheikh 17 who was killed in the National Change Location His daughter Sabika had dreamed of becoming a diplomat in May her soul rest in eternal peace 1 of 10 killed during the SantaFeHighSchool shooting in Texas today 	FAVOR	"5 days ago ... We can't believe it. It's like a nightmare,"" said the father of Sabika Sheikh, 17, who  was killed in the ... National Change Location ... His daughter Sabika had  dreamed of becoming a diplomat in ... May her soul rest in eternal peace. ... 1 of  10 killed during the #SantaFeHighSchool shooting in Texas today."	20	2_google_18
59	santafehighschool	Dec 5 2017 When you think of Supergirl you think of an invincible warrior all hopes were dashed as Reign was unleashed on National City in a very unsettling way Sam is the one with the heart with the soul with the reason to fight to keep on living I honestly believe that while Supergirl will get her rematch with 	FAVOR	Dec 5, 2017 ... When you think of Supergirl, you think of an invincible warrior ... all hopes were  dashed as Reign was unleashed on National City in a very unsettling way. ...  Sam is the one with the heart; with the soul; with the reason to fight to keep on  living. ... I honestly believe that while Supergirl will get her rematch with ...	20	2_google_19
60	santafehighschool	6 days ago You have to get your talking points together you have to mentally prepare to I believed that we should place a hurdle or two between a from 18 to 21 or instate a national minimum age for long gun ownership The young people of America are now eecting to witness gun violence in their schools 	AGAINST	6 days ago ... You have to get your talking points together, you have to mentally prepare to ... I  believed that we should place a hurdle or two between a ... from 18 to 21, or  instate a national minimum age for long-gun ownership. ... The young people of  America are now expecting to witness gun violence in their schools.	20	2_google_20
