ID	Target	Tweet	Stance	Origin	Total	Origin_ID
11	jetli	2 days ago The friend effect why the secret of health and happiness is Me Do Jet Li_s Manager Responds to Fan Concerns Over Actor_s YouTube_s streaming music service has begun to roll out Pokemon Jet Li_s Manager Says Actor_s Hyperthyroidism Is _Nothing Life Threatening_ Amid Health Concerns Ordinateur 	FAVOR	2 days ago ... The friend effect why the secret of health and happiness is ... Me Do, Jet Li's  Manager Responds to Fan Concerns Over Actor's ... YouTube's streaming music  service has begun to roll out Pokemon, Jet Li's Manager Says Actor's  Hyperthyroidism Is 'Nothing Life Threatening' Amid Health Concerns Ordinateur ...	20	0_google_11
12	jetli	2 days ago Chris Brown Microsoft Corporation Look What You Made Me Do Casino Persib Justin Bieber Baby Apple Inc Zuckerberg Played Parliament for Fools and They_re Pissed Xbox One S Ice Tea Jet Li_s Manager Says Actor_s Hyperthyroidism Is _Nothing Life Threatening_ Amid Health Concerns Tubidy 	AGAINST	2 days ago ... Chris Brown Microsoft Corporation Look What You Made Me Do Casino Persib  Justin Bieber Baby Apple Inc. ... Zuckerberg Played Parliament for Fools and  They're Pissed Xbox One S. ... Ice Tea, Jet Li's Manager Says Actor's  Hyperthyroidism Is 'Nothing Life Threatening' Amid Health Concerns Tubidy.	20	0_google_12
13	jetli	3 days ago In 2010 the actor was diagnosed with hyperthyroidism which reportedly Alleged photos of legendary actor Jet Li looking unrecognizable amid battle with Times Li said that media reports of his health were greatly exaggerated It_s nothing life threatening and he_s dealing with it Chasman told the 	AGAINST	3 days ago ... In 2010, the actor was diagnosed with hyperthyroidism, which reportedly ...  Alleged photos of legendary actor, Jet Li looking unrecognizable amid battle with  ... Times, Li said that media reports of his health were greatly exaggerated. ... It's  nothing life-threatening and he's dealing with it,” Chasman told the ...	20	0_google_13
14	jetli	3 days ago HONG KONG Martial arts legend Jet Li Lianjie_s frail appearance in a it wasn_t too long ago the 55 year old actor looked a picture of health debilitating effects of hyperthyroidism amid shocking recent photos It_s nothing life threatening and he_s dealing with it Chasman told The Washington Post 	AGAINST	"3 days ago ... HONG KONG — Martial arts legend Jet Li Lianjie's frail appearance in a ... it  wasn't too long ago the 55-year-old actor looked a picture of health ... debilitating  effects of hyperthyroidism amid shocking recent photos ... It's nothing life- threatening and he's dealing with it,"" Chasman told The Washington Post."	20	0_google_14
15	jetli	3 days ago Fans of Jet Li eress concern as martial arts superstar battles It_s nothing life threatening and he_s dealing with it Chasman told with hyperthyroidism as martial arts icon_s health problems continue Li made the Forbes list as one of the most highly paid actors in Asia but said a few years ago Money 	AGAINST	3 days ago ... Fans of Jet Li express concern as martial arts superstar battles ... It's nothing life- threatening and he's dealing with it,” Chasman told ... with hyperthyroidism, as  martial arts icon's health problems continue ... Li made the Forbes list as one of  the most highly paid actors in Asia but said a few years ago: “Money ...	20	0_google_15
16	jetli	Jet Li Photo Sparks Concern Over Actor_s Health Amid Thyroid Condition It_s nothing life threatening and he_s dealing with it Chasman told the Washington 	NONE	Jet Li Photo Sparks Concern Over Actor's Health Amid Thyroid Condition ... It's  nothing life-threatening and he's dealing with it,” Chasman told the Washington ...	20	0_google_16
17	jetli	3 days ago Popular Chinese actor Jet Li battling serious health issues On Monday Li_s manager Steven Chasman said that it was just a bad photo of someone It_s nothing life threatening and he_s dealing with it Chasman told the Jay 39 Products Related ItemsActorchinesehyperthyroidismjet likung futibet 	FAVOR	3 days ago ... Popular Chinese actor, Jet Li battling serious health issues. On Monday Li's  manager, Steven Chasman, said that it was just a bad photo of someone ... It's  nothing life-threatening and he's dealing with it,” Chasman told the ... Jay&#39;s  Products ... Related ItemsActorchinesehyperthyroidismjet likung futibet ...	20	0_google_17
18	jetli	3 days ago Jet Li_s Manager Says Actor_s Hyperthyroidism Is _Nothing Life Threatening_ Amid Health Concerns US stocks set to rally at the open as Jet Li_s manager is speaking out on behalf of his client after a photo showing the action Others commented that they did not believe the man in the photo was Li at all 	NONE	3 days ago ... Jet Li's Manager Says Actor's Hyperthyroidism Is 'Nothing Life-Threatening' Amid  Health Concerns : US stocks set to rally at the open as ... Jet Li's manager is  speaking out on behalf of his client after a photo showing the action ... Others  commented that they did not believe the man in the photo was Li at all.	20	0_google_18
19	jetli	Jet Li_s Manager Responds to Fan Concerns Over Actor_s Health Peppa AWS Jet Li_s Manager Says Actor_s Hyperthyroidism Is _Nothing Life Threatening_ Amid Health Antonio Conte Why Chelsea FA Cup win will not save Blues manager latest with Manuel Pellegrini set to be appointed in _next 48 hours_ Xbox One S 	NONE	Jet Li's Manager Responds to Fan Concerns Over Actor's Health Peppa, AWS ...  Jet Li's Manager Says Actor's Hyperthyroidism Is 'Nothing Life Threatening' Amid  Health ... Antonio Conte Why Chelsea FA Cup win will not save Blues manager ...  latest with Manuel Pellegrini set to be appointed in 'next 48 hours' Xbox One S.	20	0_google_19
20	jetli	Jet Li_s Manager Says Actor_s Hyperthyroidism Is _Nothing Life Threatening_ Amid Health Concerns By Nigel M Smith people com Jet Li_s manager is 	FAVOR	Jet Li's Manager Says Actor's Hyperthyroidism Is 'Nothing Life-Threatening' Amid  Health Concerns. By Nigel M. Smith · people.com — Jet Li's manager is ...	20	0_google_20
21	jetli	3 days ago The Intenet is worried about martial artist Jet Li after pictures of him looking Action star Jet Li is completely fine despite viral Internet concerns about his Martial arts legend battles illness and injuries as fans eress shock Chasman sent USA TODAY a recent photo of Li saying the picture in Tibet 	FAVOR	"3 days ago ... The Intenet is worried about martial artist Jet Li after pictures of him looking ...  Action star Jet Li is ""completely fine,"" despite viral Internet concerns about his ...  Martial arts legend battles illness and injuries as fans express shock."" ...  Chasman sent USA TODAY a recent photo of Li, saying the picture in Tibet ..."	20	1_google_1
22	jetli	11 hours ago Jet Li_s Manager Says the Actor Is _Fine_ After Shocking Photo Ignites Health Concerns The photo has been widely circulated and caused an outcry of public concern over the beloved star_s health the production of too much thyroxine hormone and can greatly affect weight But Jet is completely fine 	NONE	11 hours ago ... Jet Li's Manager Says the Actor Is 'Fine' After Shocking Photo Ignites Health  Concerns ... The photo has been widely circulated and caused an outcry of public  concern over the beloved star's health. ... the production of too much thyroxine  hormone and can greatly affect weight. ... But Jet is completely fine.	20	1_google_2
23	jetli	3 days ago Jet Li_s manager insists actor is _completely fine_ after photo sparks health concerns Jet Li sparked health concerns after a photo of him looking frail emerged online Jet born L Linji said in a December 21 video Li will next play the Emperor of China in Disney_s live action version of Mulan which 	NONE	3 days ago ... Jet Li's manager insists actor is 'completely fine' after photo sparks health  concerns ... Jet Li sparked health concerns after a photo of him looking frail  emerged online. ... Jet (born Lǐ Li�nji�) said in a December 21 video. ... Li will  next play the Emperor of China in Disney's live-action version of Mulan, which ...	20	1_google_3
24	jetli	Prince Harry and Meghan Markle Spotted For First Time After Royal Royal wedding Duke and Duchess of Sussex release official photos 13 Reasons Why Star Ross Butler Says He Totally Saw Zach and Hannah_s The news of its shut down which will take effect for both print and web Good Morning America 	FAVOR	"Prince Harry and Meghan Markle Spotted For First Time After Royal ... Royal  wedding: Duke and Duchess of Sussex release official photos ... ""13 Reasons  Why"" Star Ross Butler Says He Totally Saw Zach and Hannah's ...... The news of  its shut down, which will take effect for both print and web . ... Good Morning  America."	20	1_google_4
25	jetli	Duke and Duchess of Sussex make first appearance since royal wedding The star and co writer of Deadpool 2 reveals that he initially thought the Miley Cyrus Rocks _Weed Panties_ After Saying That She Quit Smoking Good Morning America Jet Li_s Manager Issues Statement After Fans Worry for His Health 	AGAINST	Duke and Duchess of Sussex make first appearance since royal wedding .... The  star and co-writer of Deadpool 2 reveals that he initially thought the .... Miley  Cyrus Rocks 'Weed Panties' After Saying That She Quit Smoking ...... Good  Morning America ...... Jet Li's Manager Issues Statement After Fans Worry for His  Health.	20	1_google_5
26	jetli	Duke and Duchess of Sussex make first appearance since royal wedding Deadpool 2 has a lot of secrets a lot of cameos and a surprising number of secret cameos Just days after her historic _I do_s_ Meghan Markle stepped out for Prince Jet Li Photo Sparks Concern Over Actor_s Health Amid Thyroid Condition 	AGAINST	Duke and Duchess of Sussex make first appearance since royal wedding ....  Deadpool 2 has a lot of secrets, a lot of cameos, and a surprising number of  secret cameos. .... Just days after her historic 'I do's', Meghan Markle stepped out  for Prince ...... Jet Li Photo Sparks Concern Over Actor's Health Amid Thyroid  Condition.	20	1_google_6
27	jetli	3 days ago I know it did change from [one] kitchen appliance to a slow cooker he Fortunately when we step outside of our house no one is holding us to a super high standard but that is not the case for some s Jet Li_s Manager Says Action Star Is _Completely Fine_ After Shocking Photo Ignites Health Concerns 	AGAINST	3 days ago ... “I know it did change from [one] kitchen appliance to a slow cooker,” he ....  Fortunately, when we step outside of our house, no one is holding us to a super- high standard, but that is not the case for some s ... Jet Li's Manager Says Action  Star Is 'Completely Fine' After Shocking Photo Ignites Health Concerns.	20	1_google_7
28	jetli	Eerts_ concerns remain after North Korea _blows up test site_ Assurance Company Singapore yesterday got a rude shock when they found out their Don_t believe viral photos of seized items says Malaysia CCID director commissioner Jet Li reassures fans about his health after photos of him looking frail went viral 	FAVOR	Experts' concerns remain after North Korea 'blows up test site' ... Assurance  Company Singapore yesterday got a rude shock when they found out their ....  Don't believe viral photos of seized items, says Malaysia CCID director  commissioner ..... Jet Li reassures fans about his health after photos of him  looking frail went viral.	20	1_google_8
29	jetli	A bizarre false flag conspiracy theory falsely links an actor from NBC_s The The woman whose image was widely used in coverage of the bomb attack is This becomes quite clear when her appearance is compared to that of Kirkpatrick_ s raised alarm among Li_s fanbase his manager says the actor is in fine fettle 	AGAINST	"A bizarre ""false flag"" conspiracy theory falsely links an actor from NBC's The ...  The woman whose image was widely used in coverage of the bomb attack is ...  This becomes quite clear when her appearance is compared to that of Kirkpatrick' s. .... raised alarm among Li's fanbase, his manager says the actor is in fine fettle."	20	1_google_9
30	jetli	Feb 5 2016 Photo Getty Images The Deadpool star spoke with Maxim about this year_s Superbowl ads How did things come about for you and Shock Top I can_t really filter all my thoughts and actions and worry about that day What elements that make for a good Super Bowl ad jet li fist of legend promo 	NONE	Feb 5, 2016 ... (Photo: Getty Images) ... The Deadpool star spoke with Maxim about this year's  Superbowl ads ... How did things come about for you and Shock Top? ... I can't  really filter all my thoughts and actions and worry about that day ... What elements  that make for a good Super Bowl ad? .... jet-li-fist-of-legend-promo.	20	1_google_10
31	jetli	Oct 30 2015 Al Pacino is reportedly ruining David Mamet_s play China Doll by He sits in his dressing room after the show totally lost one says Sources say Pacino seldom looks at his co star Christopher But seriously we really do hope Pacino is okay Photos by Eamonn M McCormack Getty Images 	AGAINST	Oct 30, 2015 ... Al Pacino is reportedly ruining David Mamet's play China Doll by ... He sits in his  dressing room after the show “totally lost,” one says. ... Sources say Pacino  seldom looks at his co-star, Christopher ... But seriously, we really do hope  Pacino is okay. ... Photos by Eamonn M. McCormack / Getty Images.	20	1_google_11
32	jetli	Mar 2 2018 FOX to Air O J Simpson_s Infamous _If I Did It_ Interview Suggests Getty Images I and senior management agree with the American public that this Now nearly 24 years after Brown Simpson and Goldman were killed Fox feels good The two hour broadcast which sources say has the support of the 	AGAINST	"Mar 2, 2018 ... FOX to Air O.J. Simpson's Infamous 'If I Did It' Interview, Suggests ... Getty Images  ... ""I and senior management agree with the American public that this ... Now,  nearly 24 years after Brown Simpson and Goldman were killed, Fox feels good ...  The two-hour broadcast, which sources say has the support of the ..."	20	1_google_12
33	jetli	Jan 16 2018 A porn star who was reportedly paid 130 000 before the 2016 hush money from Donald Trump are completely false the letter said Given her eerience with Trump she suspected he would stall her until after the election and star of _Good Will Humping_ during the election would be a scandal 	AGAINST	Jan 16, 2018 ... A porn star who was reportedly paid $130,000 before the 2016 ... hush money  from Donald Trump are completely false,” the letter said. ... “Given her experience  with Trump, she suspected he would stall her until after the election, and ... star of  'Good Will Humping' during the election would be a scandal,” ...	20	1_google_13
34	jetli	Jet Li_s Shocking Appearance Has Fans Worried About His Health International action star Jet Li made headlines over the weekend after the actor was who have commented on the photo are quite stunned since the 55 year old actor looks Randy Couture Says The Eendables 4 Is Gearing Up For A Summer Shoot 	AGAINST	Jet Li's Shocking Appearance Has Fans Worried About His Health ... International  action star Jet Li made headlines over the weekend after the actor was ... who  have commented on the photo are quite stunned, since the 55-year-old actor  looks .... Randy Couture Says The Expendables 4 Is Gearing Up For A Summer  Shoot.	20	1_google_14
35	jetli	May 13 2018 Every problem in Hong Kong is a property problem he said If you look at a photo of the Central Praya in 1925 you_ll see many of the and the Star Ferry Pier which ignited a passionate and surprising youth You can see there are events there week after week and if that Jet Li in Hero 2002 	AGAINST	May 13, 2018 ... “Every problem in Hong Kong is a property problem,” he said. ... If you look at a  photo of the Central Praya in 1925, you'll see many of the ... and the Star Ferry  Pier, which ignited a passionate and surprising youth .... “You can see there are  events there week after week, and if that ...... Jet Li in Hero (2002).	20	1_google_15
36	jetli	Mar 30 2017 Since the inauguration of Donald Trump Lieu has become a That_s why I have trust issues Oh and the fact that at WhiteHouse makes s up The eletive came as a shock as do the barbed critiques Sometimes his humor can be quite dorky given the nerd that he is she says 	AGAINST	Mar 30, 2017 ... Since the inauguration of Donald Trump, Lieu has become a ... “That's why I have  trust issues. Oh, and the fact that @seanspicer at #WhiteHouse makes s--- up.”  The expletive came as a shock, as do the barbed critiques, ... “Sometimes his  humor can be quite dorky, given the nerd that he is,” she says.	20	1_google_16
37	jetli	Visit WebsiteContestants can enter until May 7 2018 by visiting www Olivia Burns who won the first Maxim Cover Girl contest after beating out more other models appeared on the cover of the January February 2018 issue Tesla largit s Manager Says Action Star Is _Completely Fine_ After Shocking Photo Ignites 	AGAINST	Visit WebsiteContestants can enter until May 7, 2018 by visiting www. ... Olivia  Burns, who won the first Maxim Cover Girl contest after beating out more ... other  models, appeared on the cover of the January/February 2018 issue. .... Tesla  �largit s .... Manager Says Action Star Is 'Completely Fine' After Shocking Photo  Ignites ...	20	1_google_17
38	jetli	Jan 2 2018 View Photos YouTube star Logan Paul_s apology for posting a video showing a dead body has ignited even more outrage across social media One of the members of the group was heard saying he didn_t feel good which While I served in the Navy I had to ID my friend s body after he took his own 	AGAINST	"Jan 2, 2018 ... View Photos ... YouTube star Logan Paul's apology for posting a video showing a  dead body has ignited even more outrage across social media. ... One of the  members of the group was heard saying he didn't ""feel good,"" which .... While I  served in the Navy I had to ID my friend""s body after he took his own ..."	20	1_google_18
39	jetli	_Last Man Standing_ star Tim Allen says sitcom will tackle guns is completely independent from the criminal investigation against Batali saying it News of their romance comes seven months after Schnabel split from Klum I asked him to clarify the issue Jet Li tells fans he_s _feeling great_ after shocking viral photo 	AGAINST	'Last Man Standing' star Tim Allen says sitcom will tackle guns .... is completely  independent from the criminal investigation against Batali, saying “it ... News of  their romance comes seven months after Schnabel split from Klum ..... I asked  him to clarify the issue. ..... Jet Li tells fans he's 'feeling great' after shocking viral  photo.	20	1_google_19
40	jetli	His claims about radiation shielding star photography and others lead me to br br Like the previous poster said the problems seem to appear in Does plenty of gunfire sound like an incredible action movie to you and even offered him a job as a slave after his shock loss to the 1 2 3 Kid on RAW in July 	AGAINST	His claims about radiation, shielding, star photography, and others lead me to ....  br /><br />Like the previous poster said, the problems seem to appear in ......  Does plenty of gunfire sound like an incredible action movie to you? ...... and  even offered him a job as a slave after his shock loss to the 1-2-3 Kid on RAW in  July.	20	1_google_20
