ID	Target	Tweet	Stance	Date
59	MikeBrown	Darren Wilson named as officer fatally shot MichaelBrown in Ferguson	NONE	2014-08-15 13:47:20
60	MikeBrown	DARREN WILSON MURDERED UNARMED TEEN	NONE	2014-08-15 21:38:39
61	MikeBrown	Darren Wilson is police officer police officer who shot Mike Brown Ferguson	NONE	2014-08-15 13:49:15
62	MikeBrown	Darren Wilson KNEW NOTHING of robbery	NONE	2014-08-15 19:31:48
63	MikeBrown	DARREN WILSON MURDERED UNARMED TEEN	NONE	2014-08-15 21:38:39
64	MikeBrown	Officer involved in fatal shooting of Michael Brown	NONE	2014-08-15 20:28:31
65	MikeBrown	officer involved in shooting of Michael Brown is named Darren Wilson	NONE	2014-08-15 13:47:35
66	MikeBrown	Protestors have packed lobby of Ferguson police headquarters	NONE	2014-08-10 15:10:27
67	MikeBrown	Protestors have crossed police line in Ferguson	NONE	2014-08-10 14:59:30
68	MikeBrown	Police chief said officer officer who shot Brown didn't know about robbery	NONE	2014-08-15 19:12:26
69	MikeBrown	police chief has announced Darren Wilson as cop shot who and killed MikeBrown	FAVOR	2014-08-15 13:47:00
70	MikeBrown	protest is important in St. Louis Ferguson	NONE	2014-08-13 02:45:18
71	MikeBrown	Protest continues in front of ferguson police dept	NONE	2014-08-10 03:05:33
72	MikeBrown	day cops beat and charged him with getting blood on uniforms	NONE	2014-08-15 15:41:05
73	MikeBrown	day cops beat and charged him with getting blood on uniforms	NONE	2014-08-15 15:41:05
74	MikeBrown	Unarmed black kid walking back from store shot 10 times White man aiming on police	FAVOR	2014-08-10 02:28:24
75	MikeBrown	officer who killed unarmed teen Michael Brown within hour	NONE	2014-08-15 12:39:35
76	MikeBrown	officer who killed Mike Brown shortly	NONE	2014-08-15 13:03:05
77	MikeBrown	unarmed teenager does warrant being shot to death by police	FAVOR	2014-08-15 20:23:02
78	MikeBrown	unarmed teenager was killed by Ferguson police	NONE	2014-08-10 14:33:11
79	MikeBrown	MO is in protest after cop kills unarmed black teen	NONE	2014-08-10 13:39:49
80	MikeBrown	Protests continue at QT ferguson	NONE	2014-08-15 15:02:04
81	MikeBrown	Police reports released morning indicate Mike Brown was suspect in strong-armed robbery in Ferguson	NONE	2014-08-15 14:00:21
82	MikeBrown	2nd police-involved shooting reported in Ferguson Mo	NONE	2014-08-13 10:36:09
83	MikeBrown	MikeBrown name is Darren Wilson 6-year veteran of Ferguson police department	NONE	2014-08-15 13:48:50
84	MikeBrown	Unarmed teenage black boy MikeBrown was shot ten times by Ferguson police officer for accusation of shoplifting	FAVOR	2014-08-10 02:26:49
85	MikeBrown	media outlets interviewed him before police Ferguson robbery why wasn't he in custody	NONE	2014-08-15 14:33:24
86	MikeBrown	Unarmed teenager MikeBrown was shot ten times by Ferguson police officer for accusation of shoplifting	FAVOR	2014-08-10 05:34:48
87	MikeBrown	Shooter DarrenWilson didn't know MikeBrown was robbery suspect	NONE	2014-08-15 20:16:16
88	MikeBrown	Ferguson Police Chief Thomas Jackson tells they will release name of police officer today	NONE	2014-08-15 11:07:56
89	MikeBrown	officer MikeBrown did NOT know he was suspect in robbery	FAVOR	2014-08-15 19:12:13
90	MikeBrown	None is cop cop who shot that boy 10 times in cold blood 50 people have been arrested in Ferguson	FAVOR	2014-08-13 14:38:04
91	MikeBrown	Second police shooting in Ferguson	NONE	2014-08-13 15:35:05
92	MikeBrown	OFFICER DARREN WILSON STANDING OVER MIKE BODY AFTER SHOOTING HIM 9 TIMES Ferguson	AGAINST	2014-08-15 19:25:33
93	MikeBrown	person live-tweeted killing of Michael Brown in Ferguson	NONE	2014-08-15 20:31:26
94	MikeBrown	Ferguson police officer who killed MikeBrown is Darren Wilson	FAVOR	2014-08-15 13:46:46
95	MikeBrown	Press has been corralled in with peaceful demonstrators in ferguson	NONE	2014-08-13 23:33:25
96	MikeBrown	unarmed black teen killed by police in Ferguson was set to start college on Monday	NONE	2014-08-10 02:52:46
97	MikeBrown	Ferguson protestors have shut major intersection	NONE	2014-08-10 23:17:56
98	MikeBrown	way George Zimmerman was MichaelBrown Ferguson officer Darren Wilson will be lauded as hero by oppressors	AGAINST	2014-08-15 23:19:21
99	MikeBrown	militarized police point loaded weapons at unarmed citizens Ferguson morningjoe	NONE	2014-08-13 10:22:32
100	MikeBrown	SWAT overlooks protestors in Ferguson	NONE	2014-08-13 23:02:51
101	MikeBrown	Charges filed against man shot by police in Ferguson on Wednesday	NONE	2014-08-13 23:29:47
102	MikeBrown	50+ officers asking protesters to leave in Ferguson over MikeBrown	FAVOR	2014-08-13 23:03:39
103	MikeBrown	Police sniper pointing weapon at unarmed civilians	NONE	2014-08-13 23:33:09
104	MikeBrown	Police line moving towards peaceful protesters in ferguson	NONE	2014-08-13 23:28:45
105	MikeBrown	Innocent teen murdered by Ferguson police	NONE	2014-08-10 21:48:33
106	MikeBrown	Teenager MikeBrown won't start college on Monday because he was shot ten times by Ferguson police officer	FAVOR	2014-08-10 01:07:51
107	MikeBrown	SWAT Team watches with scopes in Ferguson while demonstrators raise hands for MikeBrown Justice	FAVOR	2014-08-13 22:55:53
108	MikeBrown	Militarized police are literally marching through Ferguson	NONE	2014-08-13 23:28:11
109	MikeBrown	Unarmed teen killed by cops	NONE	2014-08-10 03:00:37
110	MikeBrown	many unarmed black teenagers will be killed in America	NONE	2014-08-10 01:08:38
111	MikeBrown	17-yr-old unarmed black kid MikeBrown was murdered by cop in Ferguson	FAVOR	2014-08-10 09:34:19
112	MikeBrown	police officer who killed Mike Brown has been put on paid administrative leave	NONE	2014-08-10 01:15:03
113	MikeBrown	reports shooting victim last night in Ferguson	NONE	2014-08-13 17:02:08
114	MikeBrown	3 unarmed Americans killed by police in LA	NONE	2014-08-13 06:36:37
115	MikeBrown	Ferguson police dept didn't say murdered of course	NONE	2014-08-15 14:20:42
116	MikeBrown	massive SWAT team showed to peaceful demonstration in ferguson	NONE	2014-08-13 22:59:05
117	MikeBrown	Young black victims are killed twice in America	NONE	2014-08-10 04:02:41
