ID	Target	Tweet	Stance	Origin	Total	Origin_ID
11	qanon	You cannot hide We will never forget QAnon WWG1WGA TheStorm thanq TheGreatAwakening qanon8chan WeAreQ 	AGAINST	You cannot hide. We will never forget. #QAnon #WWG1WGA #TheStorm #thanq  #TheGreatAwakening #qanon8chan #WeAreQ pic.twitter.com/QnS5C41RQO.	20	1_google_2
12	qanon	Roseanne tweets support of Trump conspiracy theory confuses Twitter Picture of tweet also refers back to April 3 QAnon Post Your browser does not currently recognize any of the video formats available Q QArmy qanon8chan WeThePeople WWG1WGA MAGA KAG TheStorm TheGreatAwakening 	FAVOR	Roseanne tweets support of Trump conspiracy theory, confuses Twitter ... Picture  of tweet & also refers back to April 3 #QAnon Post!!! .... Your browser does not  currently recognize any of the video formats available. ..... #Q #QArmy # qanon8chan #WeThePeople #WWG1WGA #MAGA #KAG #TheStorm # TheGreatAwakening ...	20	1_google_3
13	qanon	QAlert 5 11 2018 Post 1336 WHY DO WE ALLOW [FORMER] DIGNITARIES SEC CLEARANCE Welcome to the Deep State Future to prove past Q	AGAINST	#QAlert 5/11/2018 Post 1336 “...WHY DO WE ALLOW [FORMER] DIGNITARIES  SEC CLEARANCE? Welcome to the Deep State. Future to prove past” Q	20	1_google_4
14	qanon	Nov 19 2017 An intro Article about QAnon the Q Clearance Patriot captivating the internet President Donald Trump_s Accomplishment List If the Mueller revelation turns out to be correct it will have a profound impact on the outcome 	AGAINST	Nov 19, 2017 ... An intro Article about QAnon, the Q Clearance Patriot captivating the internet. ...  President Donald Trump's Accomplishment List: ... If the Mueller revelation turns  out to be correct, it will have a profound impact on the outcome ...	20	1_google_5
15	qanon	peace qanon thegreatawakening thecalmbeforethestorm thestorm thematrix For the time is coming when people will not endure sound teaching but having itching tds trump woke wethepeople wwg1wga qanon greatawakening Trump2020 KAG MAGA LoveTrump SarahPalin Confederate 	AGAINST	#peace #qanon #thegreatawakening #thecalmbeforethestorm #thestorm # thematrix # ... For the time is coming when people will not endure sound teaching , but having itching ... #tds #trump #woke #wethepeople #wwg1wga #qanon # greatawakening # ... #Trump2020 #KAG #MAGA #LoveTrump #SarahPalin # Confederate ...	20	1_google_6
16	qanon	MAGA QAnon Trump God GodBlessAmerica GodBless GodBlessTexas godblessyou Q QAnon ReleaseTheVideo RedPill followthewhiterabbit Q MAGA QAnon WWG1WGA KAG GreatAwakening DeepState FakeNews CNN Q Qanon WhiteRabbit TheGreatAwakening 	AGAINST	#MAGA #QAnon #Trump #God #GodBlessAmerica #GodBless #GodBlessTexas  #godblessyou ... #Q #QAnon #ReleaseTheVideo #RedPill #followthewhiterabbit  ... Q @POTUS #MAGA #QAnon #WWG1WGA #KAG #GreatAwakening # DeepState #FakeNews #CNN #Q .... #Qanon #WhiteRabbit # TheGreatAwakening.	20	1_google_7
17	qanon	201846 Lot_s of people waking up thanks to MSM promoting QAnon by speaking against it PizzaGate TheStorm TheGreatAwakening PedoGate QAnon We need town halls for our country TownHallForOurLives MAGA Trump qanon QAnon WWG1WGA RedPill McCainTraitor 	AGAINST	2018年4月6日 ... Lot's of people waking up thanks to MSM promoting QAnon by speaking against  it! ... #PizzaGate #TheStorm #TheGreatAwakening #PedoGate #QAnon .... We  need town halls for our country #TownHallForOurLives #MAGA #Trump #qanon  ..... #QAnon #WWG1WGA @POTUS #RedPill #McCainTraitor.	20	1_google_8
18	qanon	qanon stapico ru webstagram ru QANON artofthedeal maddogmattis istandwithlaura KAG MAGA ZUCKERBURG Senator no I would probably not chose to do that publicly here Q qanon greatawakening wwg1wga PATRIOTS constitutionalist 	AGAINST	qanon Инстаграм фото | stapico.ru (webstagram.ru) - лучший Инстаграм  просмотрщик! ... #QANON #artofthedeal #maddogmattis #istandwithlaura #KAG  #MAGA ... ZUCKERBURG: “Senator, no I would probably not chose to do that  publicly here. ... #Q #qanon #greatawakening #wwg1wga #PATRIOTS # constitutionalist.	20	1_google_9
19	qanon	QAnon Browse all images about QAnon at Instagram Mueller will just come out and say there_s no collusion here soon RedPill 13 of us Patriots thegreatawakening qanon WWG1WGA MAGA TheStorm Trump ai wwg1wga merica qanon qweb q anons whiterabbit cabal maga lockherup 	AGAINST	QAnon • Browse all images about QAnon at Instagram. ... Mueller will just come  out and say “there's no collusion” here soon. .... RedPill 13. .... of us #Patriots # thegreatawakening #qanon #WWG1WGA #MAGA #TheStorm #Trump ... #ai # wwg1wga #merica #qanon #qweb #q #anons #whiterabbit #cabal #maga # lockherup ...	20	1_google_10
20	qanon	draintheswamp patriot conservative trump2020 maga kag thestorm qanon wwg1wga patriots thegreatawakening qanons world 801 slc whiterabbit cabal maga lockherup 2a wethepeople trump patriots qanon wwg1wga trusttheplan pizzagate redpill thefloodishere deepstate 	AGAINST	#draintheswamp #patriot #conservative #trump2020 #maga #kag #thestorm ... # qanon #wwg1wga #patriots #thegreatawakening #qanons #world #801 #slc ... # whiterabbit #cabal #maga #lockherup #2a #wethepeople #trump #patriots ... # qanon #wwg1wga #trusttheplan #pizzagate #redpill #thefloodishere #deepstate  ...	20	1_google_11
21	qanon	Is it time SHARE REPOST thegreatawakening bringthepain clintonbodycount unitedstates sethrich wwg1wga 1 day ago The hypocrisy of the left continues usa america trump maga potus After what they did to the Haitian people numerous other allegations you Interesting qanon post today 	AGAINST	Is it time?.. SHARE & REPOST #thegreatawakening #bringthepain ... # clintonbodycount #unitedstates #sethrich #wwg1wga - 1 day ago ... The  hypocrisy of the left continues #usa #america #trump #maga #potus ... After what  they did to the Haitian people & numerous other allegations you .... Interesting # qanon post today!	20	1_google_12
22	qanon	Now Awaiting the Coming April ShowersGo TRUMP Q MAGA GreatAwakening RedPill KAG QAnon Check 5 Reasons Vatican run by 	FAVOR	Now Awaiting the Coming April Showers…Go-TRUMP(Q)#@POTUS #MAGA # GreatAwakening #RedPill #KAG #QAnon. ::::: Check::::: 5 Reasons Vatican run  by ...	20	1_google_13
23	qanon	hrcvideo hisnamewassethrich deepstate thegreatawakening Repost red pill releasethetexts truth ibor trumptrain wwg1wga They Promise Everything that ONLY God Can Provide because they Control the Credit to MAGA QAnon releasethetexts truth ibor 	AGAINST	#hrcvideo #hisnamewassethrich #deepstate #thegreatawakening # ... #Repost  @officer.red.pill ・・・ #releasethetexts #truth #ibor #trumptrain #wwg1wga ... They  Promise Everything that ONLY God Can Provide because they Control the ....  Credit to @conservativeconservative MAGA #QAnon #releasethetexts #truth # ibor ...	20	1_google_14
24	qanon	May 9 2018 Qdrop Qanon Qarmy TheStorm TheGreatAwakening wwg1wga trump thestorm maga kag trumptrain 41020 triggered liberal redpill patriotsfight So I may not be 100 on plan but I_ll do my very best 	AGAINST	May 9, 2018 ... #Qdrop #Qanon #Qarmy #TheStorm #TheGreatAwakening ... 𝕨𝕙𝕖𝕣𝕖  𝕡𝕒𝕥𝕣𝕚𝕠𝕥𝕤 𝕘𝕒𝕥𝕙𝕖𝕣 𝕥𝕠 𝕥𝕒𝕝𝕜 #wwg1wga #trump #thestorm #maga #kag  #trumptrain ... #41020 #triggered #liberal #redpill #patriotsfight 𝕄𝕒𝕜𝕖 𝕤𝕦𝕣𝕖 𝕥𝕠  𝕗𝕠𝕝𝕝𝕠𝕨 𝕠𝕦𝕣 ... So I may not be 100% on plan but I'll do my very best.	20	1_google_15
25	qanon	drain the swamp the coming storm qanon q anon q anon MAGA internet bill of rights net neutrality IBOR follow the white rabbit down the rabbit They did a segment on Trump twittering about the caravan from Mexico There are people who will see the truth and take the red pill This is the Great Awakening 	AGAINST	drain the swamp, the coming storm, qanon, q anon, q-anon, MAGA, internet bill of  rights, net neutrality, IBOR, follow the white rabbit, down the rabbit .... They did a  segment on Trump twittering about the caravan from Mexico. ..... There are  people who will see the truth and take the red pill. ..... This is the Great  Awakening !	20	1_google_16
26	qanon	You can not run and you can not hide SHARE REPOST thegreatawakening bringthepain letthehammerdrop treason q qanon 45 45th whiterabbit FollowTheWhiteRabbit clintonbodycount The hypocrisy of the left continues usa america trump maga potus Interesting qanon post today 	AGAINST	You can not run and you can not hide. ... SHARE & REPOST # thegreatawakening #bringthepain #letthehammerdrop #treason ... #q #qanon # 45 #45th #whiterabbit #FollowTheWhiteRabbit #clintonbodycount ... The  hypocrisy of the left continues #usa #america #trump #maga #potus ....  Interesting #qanon post today!	20	1_google_17
27	qanon	MAGA TRUMP Pacific Time US Canada 9 9 2010 4 43 12 PM It means you can commit crimes without going to jail Like Hillary selling our ura Conservative Patriot Constitutionalist Trump2020 MAGA KAG NRA ProLife 229 OracoloQuantico QAnon POTUS TheGreatAwakening BreakMSM 	AGAINST	#MAGA #TRUMP Pacific Time (US & Canada) 9/9/2010 4:43:12 PM ... It means  you can commit crimes without going to jail Like Hillary selling our ura… .....  Conservative Patriot-Constitutionalist/#Trump2020/#MAGA/#KAG/#NRA/#ProLife /# ...... 229 #OracoloQuantico #QAnon #POTUS #TheGreatAwakening # BreakMSM ...	20	1_google_18
28	qanon	Posts tagged as qanon on instagram Submit Tags Related To qanon justredpills May 22 ig justredpills instagram 3 0 By justredpills 3 0 	AGAINST	Posts tagged as #qanon on instagram. ... Submit. Tags Related To qanon. @ justredpills May 22; ig justredpills instagram; 3 ♡ 0 ✍. �. By justredpills 3 ♡ 0 ✍.	20	1_google_19
29	qanon	was perhaps one of the worst presidents out nation will ever see end Democrats Liberals LiberalLogic MakeAmericaGreatAgain MAGA Trump Get your reading glasses on releasethetexts truth ibor trumptrain wwg1wga Qdrop Qanon Qarmy TheStorm TheGreatAwakening 	AGAINST	@barackobama was perhaps one of the worst presidents out nation will ever see.  # ... end #Democrats #Liberals #LiberalLogic #MakeAmericaGreatAgain #MAGA  #Trump ..... Get your reading glasses on 🤓#releasethetexts #truth #ibor # trumptrain #wwg1wga ..... #Qdrop #Qanon #Qarmy #TheStorm # TheGreatAwakening #.	20	1_google_20
30	qanon	Jan 27 2018 73 min Uploaded by CBTS StreamYour browser does not currently recognize any of the video formats available Click here to 	AGAINST	Jan 27, 2018 - 73 min - Uploaded by CBTS StreamYour browser does not currently recognize any of the video formats available. Click here to ...	5	2_google_1
31	qanon	Shop Qanon These People Are Stupid Q Anon QPosts Q Gifts T shirts qanon t shirts designed by QAnon as well as other qanon merchandise at TeePublic 	AGAINST	Shop Qanon These People Are Stupid Q Anon QPosts Q Gifts T-shirts qanon t- shirts designed by QAnon as well as other qanon merchandise at TeePublic.	5	2_google_2
32	qanon	Shop These People Are STUPID qanon t shirts designed by PersonalGrowthMaui as well as other qanon merchandise at TeePublic 	AGAINST	Shop These People Are STUPID. qanon t-shirts designed by  PersonalGrowthMaui as well as other qanon merchandise at TeePublic.	5	2_google_3
33	qanon	Nov 23 2015 The big problem with these efforts is the fact that Anonymous is actually targeting a lot of people that have absolutely nothing to do with ISIS 	AGAINST	Nov 23, 2015 ... The big problem with these efforts is the fact that Anonymous is actually targeting  a lot of people that have absolutely nothing to do with ISIS, ...	5	2_google_4
34	qanon	Mar 6 2018 TrumpQAnon The Trump revolution has begun Why you_re seeing this ad Stupid Q A parade that will never be forgotten Ask yourself why God bless our brave men women in uniform We will Replying to TrumpQAnon and MAGA QAnon QAlert 	AGAINST	Mar 6, 2018 ... TrumpQAnon · @TrumpQAnon. The Trump revolution has begun. ... Why you're  seeing this ad ... Stupid! Q A parade that will never be forgotten. Ask yourself, why ? God bless our brave men & women in uniform. We will ... Replying to @ TrumpQAnon @realDonaldTrump and ... #MAGA #QAnon #QAlert.	5	2_google_5
35	qanon	3 days ago 14 min Uploaded by Citizens Investigative ReportTHIS video is elained in full in the Public Qanon Posts Trello Board https trello com b 	AGAINST	3 days ago - 14 min - Uploaded by Citizens Investigative ReportTHIS video is explained in full in the Public Qanon Posts Trello Board: https:// trello.com/b ...	20	3_google_1
36	qanon	3 days ago By Patriots for Patriots Because We Have To Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN 	AGAINST	3 days ago ... By Patriots for Patriots Because We Have To ... Qanon - E-mails Show FBI Brass  Discussed Dossier Briefing Details With CNN ...	20	3_google_2
37	qanon	1 day ago Since the Main Stream Media won_t report the news we will Reporting on the deep state and telling QAnon It_s Happening The Flood is Coming and the Gang of Moles Share Get link Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN Share Get link Facebook Twitter 	AGAINST	"1 day ago ... Since the Main Stream Media won't report the news, we will. Reporting on the "" deep state"" and telling ... QAnon - It's Happening! The Flood is Coming, and the  Gang of Moles. Share. Get link ... Qanon - E-mails Show FBI Brass Discussed  Dossier Briefing Details With CNN. Share. Get link; Facebook; Twitter ..."	20	3_google_3
38	qanon	Is Q Compromised or is it other people who are just wrong 1437 1436 1435 1434 E mails Show FBI Brass Discussed Dossier Briefing Details With CNN 	NONE	Is Q Compromised or is it other people who are just wrong? ... 1437 · 1436 · 1435  · 1434 · E-mails Show FBI Brass Discussed Dossier Briefing Details With CNN ...	20	3_google_4
39	qanon	3 days ago Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN THIS video is elained in full in the Public Qanon Posts Trello Board https My videos are now available on bitchute https read more THIS video is 	AGAINST	3 days ago ... Qanon - E-mails Show FBI Brass Discussed Dossier Briefing Details With CNN. ...  THIS video is explained in full in the Public Qanon Posts Trello Board: https:// trello.com/b/CjZGaGgH/qanon-posts-by-citizens-investigative-report. My videos  are now available on bitchute: https://… read more. THIS video is ...	20	3_google_5
40	qanon	If my Youtube Page is removed by Communist Fascists you can find me at the following links My videos are now Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN via Citizens Investigative Report The True Story of the Q Boards ZNfHznGj2f 	FAVOR	If my Youtube Page is removed by Communist Fascists, you can find me at the  following links: My videos are now .... Qanon - E-mails Show FBI Brass Discussed  Dossier Briefing Details With CNN: https://t.co/t6dSKZxF6w via @YouTube ...  Citizens Investigative Report: The True Story of the Q Boards https://t.co/ ZNfHznGj2f.	20	3_google_6
41	qanon	The latest Tweets from Citizens Investigative Report We Investigate Because WE HAVE TO Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN how it started with illicit spying Tom Fitton CNN will no longer have any content after this Witch Hunt is officially over 	AGAINST	The latest Tweets from 🤨Citizens Investigative Report (@CitizensIReport). We  Investigate~Because WE HAVE TO! ... Qanon - E-mails Show FBI Brass  Discussed Dossier Briefing Details With CNN: .... how it started with illicit spying “  —Tom Fitton CNN will no longer have any content after this Witch Hunt is  officially over.	20	3_google_7
42	qanon	3 days ago Also MikeFlynn junior is was postingsomething about CNN getting theres and now theres a pretty big thread on Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN _Citizens Investigative Report 	FAVOR	3 days ago ... Also MikeFlynn junior is/was postingsomething about CNN getting theres, and  now theres a pretty big thread on .... #Qanon E-mails Show FBI Brass Discussed  Dossier Briefing Details With CNN _Citizens Investigative Report ...	20	3_google_8
43	qanon	Q anon sense Who or What is Really Behind Qanon Intel Drops Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With Board trello com b CjZGaGgH qanon posts by citizens investigative report My videos are Qanon CNN Discovers their being played by TrumpDefeating the Deepstate 	AGAINST	"Q anon-sense - Who or What is Really Behind #Qanon ""Intel Drops""? ..... Qanon -  E-mails Show FBI Brass Discussed Dossier Briefing Details With ... Board: trello. com/b/CjZGaGgH/qanon-posts-by-citizens-investigative-report My videos are ...  Qanon CNN Discovers their being played by TrumpDefeating the Deepstate # ..."	20	3_google_9
44	qanon	3 days ago New e mails show former FBI deputy director Andrew McCabe was briefing given to Donald Trump days before CNN ever reported on the matter Newly revealed e mails show that former Federal Bureau Investigation FBI deputy He did not detail how he came to know what CNN_s trigger was for 	NONE	3 days ago ... New e-mails show former FBI deputy director Andrew McCabe was ... briefing  given to Donald Trump days before CNN ever reported on the matter. ... Newly  revealed e-mails show that former Federal Bureau Investigation (FBI) deputy ...  He did not detail how he came to know what CNN's “trigger” was for ...	20	3_google_10
45	qanon	Update Lots to do and Jeff Sessions is refusing to work Elosive new e mails show FBI brass discussed dossier briefing details with CNN Deep State enablers and flunkies like the Huber and Horowitz investigations because this That IG report Conservative Treehouse and QAnon tout as big ugly on the horizon 	AGAINST	Update: Lots to do and Jeff Sessions is refusing to work. ... Explosive new e-mails  show FBI brass discussed dossier briefing details with CNN. ... Deep State  enablers and flunkies like the Huber and Horowitz investigations because this .....  That IG report Conservative Treehouse and QAnon tout as “big ugly” on the  horizon ...	20	3_google_11
46	qanon	1 day ago Travesty Of Trust QAnon Revealed The PsyOp Of Patriots French citizen Djamila Boutoutao 29 appeared in court last month and claimed I Is journalism today a fake profession in the service of partisanship BREAKING E mails Show FBI Brass Discussed Dossier Briefing Details With CNN 	AGAINST	1 day ago ... Travesty Of Trust - QAnon Revealed – The PsyOp Of Patriots. ... French citizen  Djamila Boutoutao, 29, appeared in court last month and claimed: “I .... Is  journalism today a fake profession in the service of partisanship? ..... BREAKING:  E-mails Show FBI Brass Discussed Dossier Briefing Details With CNN.	20	3_google_12
47	qanon	3 days ago 40 min Get the word out Email us at Patriothour2018 com Q link for all to look at https 	NONE	3 days ago - 40 min... Get the word out. Email us at: Patriothour2018@gmail.com Q link for all to look at. https ...	20	3_google_13
48	qanon	2 days ago 20 minSears is closing more stores and Victoria Secrets Pink are reporting a New McCabe emails 	FAVOR	2 days ago - 20 minSears is closing more stores and Victoria Secrets/Pink are reporting a ... New McCabe emails ...	20	3_google_14
49	qanon	Then there is Attorney General Jeff Sessions The latest being FBI deputy director Andrew McCabe leaking investigation details to journalists all without 	AGAINST	Then there is Attorney General Jeff Sessions. ... The latest being FBI deputy  director Andrew McCabe leaking investigation details to journalists, all without ...	20	3_google_15
50	qanon	Elosive new e mails show FBI brass discussed dossier briefing details with CNN How did McCabe know CNN received a summary and was going to report it 194 Remember Trump is only calling for an investigation of the FBI in order to protect it 27 Which Scandi country requires it_s citizens to own guns 	NONE	Explosive new e-mails show FBI brass discussed dossier briefing details with  CNN. .... How did McCabe know CNN received a summary and was going to  report it? ...... 194 Remember: Trump is only calling for an investigation of the FBI  in order to protect it. ...... 27 Which Scandi country requires it's citizens to own  guns?	20	3_google_16
51	qanon	Supplement 1 FBI director_s statement on Hillary Clinton email investigation 20180102 Rep Bud Cummins Discuss FBI Plot Against Trump Presidency Jan the upcoming OIG report is just going to be all part of the show take pause was in the dossier before the Dossier was publish by Buzzfeed and CNN 	FAVOR	"Supplement 1: FBI director's statement on Hillary Clinton email investigation .....  20180102 : Rep Bud Cummins Discuss FBI Plot Against Trump Presidency ( Jan  ...... the upcoming OIG report is just going to be ""all part of the show"" - take pause;  ...... was in the dossier before the ""Dossier"" was publish by Buzzfeed and CNN."	20	3_google_17
52	qanon	First it was revealed there was an investigation of Hillary_s e mails that had been the NSA and GCHQ where they can spy on each other_s citizens and deny it all that Clapper was responsible for leaking details of both the dossier and briefings Clapper subsequently acknowledged discussing the _dossier with CNN 	FAVOR	First, it was revealed there was an investigation of Hillary's e-mails that had been  .... the NSA and GCHQ where they can spy on each other's citizens and deny it all . ...... that Clapper was responsible for leaking details of both the dossier and  briefings ... “Clapper subsequently acknowledged discussing the 'dossier with  CNN ...	20	3_google_18
53	qanon	Qanon E mails Show FBI Brass Discussed Dossier Briefing Details With CNN In accordance with Title 17 U S C Section 107 the material on this site is distributed without profit to those Citizens Investigative Report 4 months ago Hey the ones who don_t know are the zombies still watching the murderers on CNN 	AGAINST	Qanon - E-mails Show FBI Brass Discussed Dossier Briefing Details With CNN ...  In accordance with Title 17 U.S.C. Section 107, the material on this site is  distributed without profit to those ... Citizens Investigative Report (4 months ago)  ... Hey the ones who don't know are the zombies still watching the murderers on  CNN.	20	3_google_19
54	qanon	Mar 6 2018 Mayer also claims that none of reporters who were briefed by Steele then wrote His report was used by the FBI as a confirmation of the Steele claims Kim Dotcom have consistently said that the DNC emails Wikileaks published did CNN had another lengthy special report on alleged Trump Russia 	AGAINST	Mar 6, 2018 ... Mayer also claims that none of reporters who were briefed by Steele then wrote ...  His report was used by the FBI as a confirmation of the Steele claims. ... Kim  Dotcom have consistently said that the DNC emails Wikileaks published did ....  CNN had another lengthy special report on alleged Trump-Russia ...	20	3_google_20
