ID	Target	Tweet	Stance	Origin	Total	Origin_ID
11	santafe	 do brasil 3215526 avalanche nos alpes franceses deixa quatro mortos https en valpo la gente debe volver a confiar en nosotros www lacuarta com	NONE	https://www.newsreport.io/n/MX/milenio/3215794/tras-2-meses-detienen-a- ...... - do-brasil/3215526/avalanche-nos-alpes-franceses-deixa-quatro-mortos ..... https ://www.newsreport.io/n/CO/el-universal/3215435/lo-balearon-frente-a-su-padre  ...... -en-valpo-la-gente-debe-volver-a-confiar-en-nosotros-www-lacuarta-com	20	0_google_11
12	santafe	Lo compras o no Podemos Impedir El Incendio y Elosion de la Casa Que Quema Trevor en la Historia Beltran Mejores momentos Carlos Beltran Mejores momentos en su carrera en grandes ligas MLB 2017 Los cuatro delitos belgas que deber analizar el juez para la entrega de Puigdemont los cubitos 	NONE	�Lo compras o no? ... �Podemos Impedir El Incendio y Explosion de la Casa  Que Quema Trevor en la Historia? ...... Beltran Mejores momentos · Carlos  Beltran Mejores momentos en su carrera en grandes ligas MLB 2017 ...... Los  cuatro delitos belgas que deber� analizar el juez para la entrega de Puigdemont  · los cubitos ...	20	0_google_12
13	santafe	Mar 31 2018 neagra imagini traffic news south east sus mi vuoi morto fai la fila tv mansehra subs series bmw g650gs vs sertao do ceara dispensadores do flamengo roman reduzir tamanho da imagem no photoshop here demi xavier cartron nba radna akcije trans 255 tbps in 1 4 antirutschmatten lkwd fortisbc 	AGAINST	Mar 31, 2018 ... ... neagra imagini traffic news south east sus mi vuoi morto fai la fila tv mansehra  ... subs series bmw g650gs vs sertao do ceara dispensadores do flamengo ....  roman reduzir tamanho da imagem no photoshop here demi xavier cartron ......  nba radna akcije trans 255 tbps in 1/4 antirutschmatten lkwd fortisbc ...	20	0_google_13
14	santafe	En todas sus variedades y razas con comportamientos y gestos que nos Descubre 15 preguntas simples para liberar la mente y poder conocerte mejor Ahora podemos imaginarnos cmo estos animales nos ven a nosotros y al HBR Blog Network You Can_t Be a Great Manager If You_re Cuatro acuerdos 	NONE	En todas sus variedades y razas, con comportamientos y gestos que nos ....  Descubre 15 preguntas simples para liberar la mente y poder conocerte mejor,  .... Ahora podemos imaginarnos c�mo estos animales nos ven a nosotros y al ...  HBR Blog Network: You Can't Be a Great Manager If You're ...... Cuatro acuerdos.	20	0_google_14
15	santafe	 em sp adopt puppies nyc camcorder eure water type moves serebii vent lk bacterial infection leg swelling frases do padre pio sobre eucaristia lr no voy a bcc castenaso abi bed peace free music download su tich 12 vi la han gta iv mats yanagisawa soprano s880 kiki game didi games arnold morgan series 	AGAINST	... em sp adopt puppies nyc camcorder exposure water type moves serebii vent lk  .... bacterial infection leg swelling frases do padre pio sobre eucaristia lr no voy a  ..... bcc castenaso abi bed peace free music download su tich 12 vi la han gta iv  ..... mats yanagisawa soprano s880 kiki game didi games arnold morgan series ...	20	0_google_15
16	santafe	 iglesias loco por besar tus labios video oficial pilot do tv samsung w telefonie staining que es programacion no lineal en investigacion de operaciones can i hard etablerersenter tramites administrativos tras el nacimiento um szczecin xanthidium el padre de la novia steve martin online czech turkey connecting 	AGAINST	... iglesias loco por besar tus labios video oficial pilot do tv samsung w telefonie  .... staining que es programacion no lineal en investigacion de operaciones can i  ... hard etablerersenter tramites administrativos tras el nacimiento um szczecin  ...... xanthidium el padre de la novia steve martin online czech-turkey connecting  ...	20	0_google_16
17	santafe	 gao bengui dauphin dans mes lasagnes apc br1200g giga chips megaman satelliteguys canada claywork the nine fabriquer l_huile de bourrache sebrae lui stefan cel mare guess the body part dirty thomas y sus amigos capitulo 38 focus adoption bawabat al sharq cinema enquanto isso no lustre do castelo ra 	AGAINST	... gao bengui dauphin dans mes lasagnes apc br1200g giga chips megaman ....  satelliteguys canada claywork the nine fabriquer l'huile de bourrache sebrae ......  lui stefan cel mare guess the body part dirty thomas y sus amigos capitulo 38 .....  focus adoption bawabat al sharq cinema enquanto isso no lustre do castelo ra ...	20	0_google_17
18	santafe	Todos ellos tendrn la oportunidad de que el amor toque a su puerta 1 8 pasa una temporada con ellos y le dice a la nia que sus padres no estn casados entre nosotros Serie basada en historias de fe de la gente as como en su La historia de Rick Dirnbeck Tras meses esperando que Cindy fije la fecha de 	NONE	Todos ellos, tendr�n la oportunidad de que el amor toque a su puerta 1.8 ... pasa  una temporada con ellos y le dice a la ni�a que sus padres no est�n casados. ....  entre nosotros Serie basada en historias de fe de la gente, as� como en su ...... La  historia de Rick Dirnbeck Tras meses esperando que Cindy fije la fecha de ...	20	0_google_18
19	santafe	7 Android 6 0 1 Octa Core PX5 4G 2GB RAM 32GB ROM DAB Car DVD Radio Stereo GPS Navigation For Hyundai SANTA FE 3 Hole 2006 2012 	AGAINST	7 Android 6.0.1 Octa Core PX5 4G 2GB RAM 32GB ROM DAB Car DVD Radio  Stereo GPS Navigation For Hyundai SANTA FE 3 Hole 2006-2012.	20	0_google_19
20	santafe	n eivind reiten valentino top 10 toy recalls history bogatynia pogoda onet tarnow grand hyatt singapore christmas 2015 r 	AGAINST	n eivind reiten valentino top 10 toy recalls history bogatynia pogoda onet tarnow  grand hyatt singapore christmas 2015 r...	20	0_google_20
21	santafe	il y a 3jours Aprs la fusillade qui a frapp un lyce de Santa Fe au Texas vendredi 18 mai un vibrant hommage a t rendu dans une mosque de Houston aux victimes et en de son corps au Pakistan o l_ensemble de sa famille se trouve Sabika Sheikh tait quelques jours de rentrer chez elle aprs un 	AGAINST	il y a 3�jours ... Apr�s la fusillade qui a frapp� un lyc�e de Santa Fe, au Texas, vendredi 18 mai,  un vibrant hommage a �t� rendu dans une mosqu�e de Houston aux victimes, et  en ... de son corps au Pakistan, o� l'ensemble de sa famille se trouve. ... Sabika  Sheikh �tait � quelques jours de rentrer chez elle apr�s un ...	5	1_google_1
22	santafe	1 oct 2016 Isral L_adieu Shimon Prs Les funrailles de Shimon Prs se sont Ils en ont arrt 320 depuis mars se flicite celui qui a fait de son combat L encore impossible de saisir la justice les victimes sont en Serbie pour prvenir les gens quelques jours avant que ce soit leur tour elique t il 	NONE	"1 oct. 2016 ... Isra�l L'adieu � Shimon P�r�s Les fun�railles de Shimon P�r�s se sont .... Ils en  ont arr�t� 320 depuis mars "", se f�licite celui qui a fait de son combat ... L�  encore, impossible de saisir la justice, "" les victimes sont ... en Serbie pour  pr�venir les gens quelques jours avant que ce soit leur tour "", explique-t-il."	5	1_google_2
23	santafe	1852073 6 et 1824429 7 des 1792968 8 l 1623888 9 les 1392538 10 513573 20 a 465350 21 au 460902 22 sur 417026 23 par 412938 24 371969 25 qui 51 il 130856 52 se 128204 53 droits 127059 54 ne 123120 55 sa 114519 56 tre humanitaire 14729 523 victimes 14685 524 aposn 14568 525 aposnt 	AGAINST	1852073 6 et 1824429 7 des 1792968 8 l 1623888 9 les 1392538 10 � ...  513573 20 a 465350 21 au 460902 22 sur 417026 23 par 412938 24 / 371969  25 qui ... 51 il 130856 52 se 128204 53 droits 127059 54 ne 123120 55 sa  114519 56 �tre .... humanitaire 14729 523 victimes 14685 524 &apos;on 14568  525 &apos;ont ...	5	1_google_3
24	santafe	257677 48500 de 127991 64136 la 97678 36479 95758 64465 le 94269 qui 36444 74840 que 36407 48447 dans 34303 72909 pour 31745 40475 au ou 11688 20293 Les 11276 19615 L 11175 80500 ses 11167 79341 sa 10926 9532 43986 cette 9464 50846 deux 8865 69383 on 8862 56637 fait 8799 86625 y 	NONE	257677 48500 de 127991 64136 la 97678 36479 � 95758 64465 le 94269 ... qui  36444 74840 que 36407 48447 dans 34303 72909 pour 31745 40475 au ... ou  11688 20293 Les 11276 19615 L 11175 80500 ses 11167 79341 sa 10926 ...  9532 43986 cette 9464 50846 deux 8865 69383 on 8862 56637 fait 8799 86625  y ...	5	1_google_4
25	santafe		NONE		5	1_google_5
