ID	Target	Tweet	Stance	Origin	Total	Origin_ID
16	tibetan	The judge announced the court to be closed and the day of sentence will be chosen Tashi Wangchuk is a Tibetan shopkeeper and advocate for greater Tibetan He was detained by Chinese authorities on 27 January 2016 and formally of inciting separatism Tashi Wangchuk could face 15 years in prison and is at 	AGAINST	The judge announced the court to be closed and the day of sentence will be  chosen ... Tashi Wangchuk is a Tibetan shopkeeper and advocate for greater  Tibetan ... He was detained by Chinese authorities on 27 January 2016 and  formally ... of “inciting separatism”, Tashi Wangchuk could face 15 years in prison  and is at ...	20	0_google_16
17	tibetan	2 days ago China Activist Convicted for Promoting Tibetan Language prefecture Qinghai province sentenced Tashi Wangchuk to 5 years for inciting separatism Tashi Wangchuk_s only _crime_ was to peacefully call for the right of minority separatism an offense that carries up to a 15 year prison sentence 	AGAINST	2 days ago ... China: Activist Convicted for Promoting Tibetan Language ... prefecture, Qinghai  province, sentenced Tashi Wangchuk to 5 years for “inciting separatism.” ... “ Tashi Wangchuk's only 'crime' was to peacefully call for the right of minority ...  separatism,” an offense that carries up to a 15-year prison sentence.	20	0_google_17
18	tibetan	3 days ago In this case its way is that Tashi be sentenced to five years in prison At his trial in January Mr Tashi speaking in Chinese rejected the idea that his efforts to rejuvenate the Tibetan language were a crime He has said that he does not advocate independence for Tibet but wants the rights for ethnic 	FAVOR	3 days ago ... In this case, its way is that Tashi be sentenced to five years in prison. ... At his trial  in January, Mr. Tashi, speaking in Chinese, rejected the idea that his efforts to  rejuvenate the Tibetan language were a crime. He has said that he does not  advocate independence for Tibet, but wants the rights for ethnic ...	20	0_google_18
19	tibetan	2 days ago China jailed a Tibetan businessman for five years on Tuesday for inciting separatism his lawyer said after he advocated the use of Tibetan in schools a said Tashi Wangchuk was handed a five year prison sentence but declined to Intermediate People_s Court said that they were unaware of the case 	AGAINST	"2 days ago ... China jailed a Tibetan businessman for five years on Tuesday for ""inciting  separatism,"" his lawyer said, after he advocated the use of Tibetan in schools a.  ... said Tashi Wangchuk was handed a five-year prison sentence but declined to  ... Intermediate People's Court said that they were unaware of the case."	20	0_google_19
20	tibetan	3 days ago China has sentenced a Tibetan language activist to five years in prison Tashi Wangchuk had been detained in 2016 two months after the video and accompanying article were published His lawyer says he plans to appeal Liang said he was unable to comment further due to a court issued gag order 	AGAINST	3 days ago ... China has sentenced a Tibetan language activist to five years in prison ... Tashi  Wangchuk had been detained in 2016, two months after the video and  accompanying article were published. His lawyer says he plans to appeal. ...  Liang said he was unable to comment further due to a court-issued gag order.	20	0_google_20
21	tibetan	3 days ago A college for Tibetan traditional medicine in Southwest China_s Tibet autonomous region has been approved to grant doctorates the of traditional Chinese medicine and a treasure of Tibetan culture said Nyima Cering 	FAVOR	3 days ago ... A college for Tibetan traditional medicine in Southwest China's Tibet autonomous  region has been approved to grant doctorates, the ... of traditional Chinese  medicine and a treasure of Tibetan culture, said Nyima Cering.	20	1_google_1
22	tibetan	3 days ago Tibetan medicine college approved to grant doctorates in southwest China_s Tibet Autonomous Region has been approved to grant of traditional Chinese medicine and a treasure of Tibetan culture said Nyima Cering 	FAVOR	3 days ago ... Tibetan medicine college approved to grant doctorates ... in southwest China's  Tibet Autonomous Region has been approved to grant ... of traditional Chinese  medicine and a treasure of Tibetan culture, said Nyima Cering.	20	1_google_2
23	tibetan	3 days ago Inspiring constructive dialogue between China and the US Join the conversation New York City chinadailyusa com Embed Tweet A college for Tibetan traditional medicine in Southwest China_s Tibet autonomous region has been approved to grant doctorates the college said Tibet tibetanmedicine 	FAVOR	3 days ago ... Inspiring constructive dialogue between China and the US. Join the conversation ! New York City. chinadailyusa.com .... Embed Tweet. A college for Tibetan  traditional medicine in Southwest China's Tibet autonomous region has been  approved to grant doctorates, the college said. #Tibet #tibetanmedicine ...	20	1_google_3
24	tibetan	Tibet is a Tibetan autonomous region of the People_s Republic of China For long periods before 1959 however Tibet had been a society of feudal serfdom and other traditional festivals of the Tibetan ethnic group as the Region_s The legal codes of old Tibet stipulated Women are not to be granted the right to 	FAVOR	"Tibet is a Tibetan autonomous region of the People's Republic of China. ... For  long periods before 1959, however,Tibet had been a society of feudal serfdom ...  and other traditional festivals of the Tibetan ethnic group as the Region's .... The  legal codes of old Tibet stipulated: ""Women are not to be granted the right to ..."	20	1_google_4
25	tibetan	Tibet University is the largest university in Tibet It has two campuses one in Lhasa and one in In May 1983 the State Council of the PRC officially approved to established the Tibetan language study is mandatory at Tibet University The school has 11 colleges Faculty of Arts Science Engineering Agronomy College 	AGAINST	Tibet University is the largest university in Tibet. It has two campuses: one in  Lhasa and one in ... In May 1983, the State Council of the PRC officially approved  to established the ... Tibetan language study is mandatory at Tibet University. ...  The school has 11 colleges: Faculty of Arts, Science, Engineering, Agronomy,  College ...	20	1_google_5
26	tibetan	In recent times the Tibetan Buddhist community has been eressing County Malho Tibetan Autonomous Prefecture in Qinghai Province Amdo region in Tibet obtained approval from the China State Health Department to introduce and Symposium on Ethnic Traditional Medicine and Modern Medicine was held in 	FAVOR	In recent times the Tibetan Buddhist community has been expressing ... County,  Malho Tibetan Autonomous Prefecture in Qinghai Province (Amdo region in Tibet ). ... obtained approval from the China State Health Department, to introduce and  ..... Symposium on Ethnic Traditional Medicine and Modern Medicine was held in  ...	20	1_google_6
27	tibetan	practice and eerience as either Tibetan or _traditional_ they were simply referred to by this reconfiguration of Tibetan medicine has partly been led by the powerful party state Tibetan Medical College in Lhasa told us that 50 per cent of the approxi from the Tibet autonomous region People_s Republic of China_ 	AGAINST	practice and experience as either Tibetan or 'traditional'; they were simply  referred to by ... this reconfiguration of Tibetan medicine has partly been led by  the powerful party state ..... Tibetan Medical College in Lhasa told us that 50 per  cent of the approxi- ...... from the Tibet autonomous region, People's Republic of  China'.	20	1_google_7
28	tibetan	Sep 27 2009 The Han ethnic group has the largest population while the China_s northwest and southwest are the two regions where minority peoples are most concentrated The nine border provinces and autonomous regions are home to 60 those of the Tibetan and Qiang peoples the Qinghai Tibet Plateau 	AGAINST	Sep 27, 2009 ... The Han ethnic group has the largest population, while the ... China's northwest  and southwest are the two regions where minority peoples are most concentrated . ... The nine border provinces and autonomous regions are home to 60 ... those  of the Tibetan and Qiang peoples, the Qinghai-Tibet Plateau; ...	20	1_google_8
29	tibetan	Feb 22 2017 As this ethnographic fieldwork on Tibetan and Chinese medicines in Sichuan are not situated within autonomous ethnic territory of Tibetans and other have been imported from outside the region of Tibetan culture and Within their _ traditional_ Tibetan medicine they frequently use this PhD thesis 	FAVOR	Feb 22, 2017 ... As this ethnographic fieldwork on Tibetan and Chinese medicines in Sichuan ...  are not situated within autonomous ethnic territory of Tibetans and other ... have  been imported from outside the region of Tibetan culture and .... Within their ' traditional' Tibetan medicine (they frequently use this ...... PhD thesis.	20	1_google_9
30	tibetan	Jun 1 2007 Professor Gunnar Aksel Bjune PhD MD International Community Health University Local conditions in Tibet Autonomous Regions TAR Since 1974 BCG vaccination has been included in the WHO Eanded Programme on hospital and one Tibetan traditional medicine based medical center 	FAVOR	Jun 1, 2007 ... Professor Gunnar Aksel Bjune, PhD, MD International Community Health,  University .... Local conditions in Tibet Autonomous Regions (TAR) . ..... Since  1974, BCG vaccination has been included in the WHO Expanded Programme on  ..... hospital and one Tibetan traditional medicine-based medical center.	20	1_google_10
31	tibetan	Jun 3 2009 Xinjiang Uighur Autonomous Region Health Traditional Chinese Medicine 29 035 ft is located in the Tibet Autonomous Region of Tibetan climate is dry receiving only 46 cm 18 in of annual precipitation at its fringes the desert has been eanding 27 In 2010 high winds exacerbated this 	FAVOR	Jun 3, 2009 ... Xinjiang Uighur Autonomous Region . ...... Health: Traditional Chinese Medicine .  ..... 29,035 ft), is located in the Tibet Autonomous Region of ... Tibetan climate is  dry, receiving only 46 cm (18 in) of annual precipitation. ... at its fringes, the desert  has been expanding.27 In 2010, high winds exacerbated this.	20	1_google_11
32	tibetan	Donald B Wagner The Traditional Chinese Iron Industry and Its Modern Amnesty International have provided general PhD funding In Tibet Autonomous Region TAR the Tibetan population is indexed yuan in efforts to attract domestic and foreign approval Indeed whereas over reporting has been an issue in 	AGAINST	Donald B. Wagner: The Traditional Chinese Iron Industry and Its Modern ....  Amnesty International have provided general PhD funding. In .... Tibet  Autonomous Region (TAR), the Tibetan population is ...... indexed yuan) in efforts  to attract domestic and foreign approval ... Indeed, whereas over reporting has  been an issue in.	20	1_google_12
33	tibetan	Feb 29 2008 Tibetan plateau including the Tibet Autonomous Region TAR and 20 S W Bushell The Early History of Tibet from Chinese Sources The traditional account has it that Tsana Yeshe Gyaltsen a descendant of O As noted earlier the Tibetan issue had been raised and debated in the UN in 	AGAINST	Feb 29, 2008 ... Tibetan plateau, including the Tibet Autonomous Region (TAR) and ..... 20 S. W.  Bushell, „The Early History of Tibet from Chinese Sources‟, .... The traditional  account has it that Tsana Yeshe Gyaltsen, a descendant of O- ...... As noted  earlier, the Tibetan issue had been raised and debated in the UN in.	20	1_google_13
34	tibetan	Jan 12 2015 thinking Tibetans have when they struggle for being Tibetan in Nepal year old 14th Dalai Lama was granted full powers to rule and upon his proclaimed Tibetan Autonomous Region the Chinese communist forces had What concerns Tibetan traditional medicine and astrology it would be hard to 	FAVOR	Jan 12, 2015 ... thinking Tibetans have when they struggle for being Tibetan in Nepal. ..... year- old 14th Dalai Lama was granted full powers to rule and upon his ... proclaimed  Tibetan Autonomous Region, the Chinese communist forces had .... What  concerns Tibetan traditional medicine and astrology, it would be hard to.	20	1_google_14
35	tibetan	Tibetan Autonomous Region TAR by Tibetans and Bhotias were traditional 5 that it held the sole power to approve any reincarnation Terry Clifford The Tibetan Buddhist Medicine and Psychiatry The Diamond Healing Delhi cannot be said for Mahayana Buddhism and allowing India the opportunity to 	FAVOR	Tibetan Autonomous Region (TAR) by ... Tibetans and Bhotias were traditional  ..... 5, that it held the sole power to approve any reincarnation. .... Terry Clifford,  The Tibetan Buddhist Medicine and Psychiatry: The Diamond Healing, Delhi , ......  cannot be said for Mahayana Buddhism and allowing India the opportunity to.	20	1_google_15
36	tibetan	ethnic groups and religions in China and to interact with people who pro mote these events cation of the Han Chinese Manchu Mongol Hui and Tibetan ethnic groups ernments of ethnic autonomous regions have the right to decide whether or ogy of traditional Chinese medicine was introduced into Tibet 	AGAINST	ethnic groups and religions in China and to interact with people who pro- mote  these events. ..... cation of the Han Chinese, Manchu, Mongol, Hui, and Tibetan  ethnic groups. ...... ernments of ethnic autonomous regions have the right to  decide whether or ...... ogy of traditional Chinese medicine was introduced into  Tibet.	20	1_google_16
37	tibetan	Social Sciences and Southwest Nationalities College Sichuan sheng abazhou No social or cultural history of the region has been written that includes local subordination 14 Traditional studies of western China have often This dissertation has a great deal to say about Tibetans Chinese and Hui and their social 	FAVOR	Social Sciences and Southwest Nationalities College, Sichuan sheng abazhou ...  No social or cultural history of the region has been written that includes ..... local  subordination.14 Traditional studies of western China have often ...... This  dissertation has a great deal to say about Tibetans, Chinese and Hui and their  social,.	20	1_google_17
38	tibetan	Aug 5 2014 Rs 20 00 Dragon Boat Racing in Chinese Dragon Boat Festival traditional Sichuan craft art articles With southwestern China since lots of railways State Province China and 14 sessions have been The Development of Tibetan Media in Dechen More Remote Villages Access Highway in Tibet 	FAVOR	Aug 5, 2014 ... Rs. 20.00. Dragon Boat Racing in Chinese Dragon Boat Festival ... traditional  Sichuan craft art articles. With ... southwestern China since lots of railways, State  ... Province, China and 14 sessions have been ... The Development of Tibetan  Media in Dechen ... More Remote Villages Access Highway in Tibet.	20	1_google_18
39	tibetan	Oct 2 2014 funding and career opportunities can be found under the Grants Fellowships and the China MPhil and PhD in Chinese Studies at The Chinese The 201 obel Prize Medicine has been awarded to Professor Edvard I northwest China_s Xinjiang Uyghur Autonomous Region local authorities said 	AGAINST	Oct 2, 2014 ... funding and career opportunities can be found under the Grants & Fellowships  and the .... China – MPhil and PhD in Chinese Studies at The Chinese ...... The  201 obel Prize Medicine has been awarded to Professor Edvard I. ...... northwest  China's Xinjiang Uyghur Autonomous Region, local authorities said.	20	1_google_19
40	tibetan	approved the law on Traditional Chinese Medicine draft and submitted it to before consensus was made as the safety and science is still a big issue that even have independent minority ethnic autonomy regulations to promote its Taking Mongolian Tibetan and Miao medicine as example Journal of Southwest 	AGAINST	"approved the law on Traditional Chinese Medicine (draft) and submitted it to ....  before consensus was made as the safety and science is still a big issue that ....  even have independent minority ethnic autonomy regulations to promote its .... - Taking Mongolian, Tibetan and Miao medicine as example"", Journal of  Southwest."	20	1_google_20
41	tibetan	3 days ago A college for Tibetan traditional medicine in Southwest China_s Tibet autonomous region has been approved to grant doctorates the college said Medical College TTMC based in the regional capital of Lhasa was approved by the academic degree committee of the State Council China_s cabinet 	FAVOR	3 days ago ... A college for Tibetan traditional medicine in Southwest China's Tibet autonomous  region has been approved to grant doctorates, the college said. ... Medical  College (TTMC), based in the regional capital of Lhasa, was approved by the  academic degree committee of the State Council, China's cabinet, ...	20	2_google_1
42	tibetan	3 days ago LHASA May 22 Xinhua A college for Tibetan traditional medicine in southwest China_s Tibet Autonomous Region has been approved to grant The Tibetan Traditional Medical College TTMC based in the regional capital of by the academic degree committee of the State Council China_s cabinet 	FAVOR	3 days ago ... LHASA, May 22 (Xinhua) -- A college for Tibetan traditional medicine in  southwest China's Tibet Autonomous Region has been approved to grant ... The  Tibetan Traditional Medical College (TTMC), based in the regional capital of ... by  the academic degree committee of the State Council, China's cabinet, ...	20	2_google_2
43	tibetan	Tibet University is the largest university in Tibet It has two campuses one in Lhasa and one in In May 1983 the State Council of the PRC officially approved to established the the Tibet Autonomous Region the Tibet Medical College the Medical Department of Tibetan language study is mandatory at Tibet University 	AGAINST	Tibet University is the largest university in Tibet. It has two campuses: one in  Lhasa and one in ... In May 1983, the State Council of the PRC officially approved  to established the ... the Tibet Autonomous Region, the Tibet Medical College,  the Medical Department of ... Tibetan language study is mandatory at Tibet  University.	20	2_google_3
44	tibetan	Jun 22 2017 A foreign visitor to the Tibet College of Tibetan Medicine views Tibetan medicine which is among the four famous traditional medical sciences in the Traditional Tibetan medicine or Sowa Rigpa in Tibetan is a In the past six years the Tibet Autonomous Region government has set aside 10 million 	FAVOR	Jun 22, 2017 ... A foreign visitor to the Tibet College of Tibetan Medicine views ... Tibetan  medicine, which is among the four famous traditional medical sciences in the ...  Traditional Tibetan medicine, or Sowa-Rigpa in Tibetan, is a ... In the past six  years, the Tibet Autonomous Region government has set aside 10 million ...	20	2_google_4
45	tibetan	Dec 20 1977 Anthropology of the Chinese Academy of Social Sciences In China_s Yunnan Province she works with the Yi Committee of Guangxi Zhuang Autonomous Region approved by the State Council on January 28 1956 Tibet where there is a higher percentage of local officials of Tibetan origin 	AGAINST	Dec 20, 1977 ... Anthropology of the Chinese Academy of Social Sciences. ... In China's Yunnan  Province, she works with the Yi ... Committee of Guangxi Zhuang Autonomous  Region. ...... approved by the State Council on January 28, 1956. ...... Tibet where  there is a higher percentage of local officials of Tibetan origin ...	20	2_google_5
46	tibetan	University of Illinois College of Medicine at Peoria Illinois college central in 5 of teaching and practicing medicine in a research based university setting 	AGAINST	University of Illinois College of Medicine at Peoria, Illinois college central in 5 ...  of teaching and practicing medicine in a research-based university setting.	20	2_google_6
47	tibetan	Membership Any CSIRT from Asia Pacific Region who is interested to looking to balance China using an international rules based order to counter China_s The State cabinet has approved a Blackbuck Conservation Reserve in the Meja of BIMSTEC Task Force on Traditional Medicine BITFM was held at Parvasi 	AGAINST	Membership: Any CSIRT from Asia Pacific Region, who is interested to .....  looking to balance China, using an international rules-based order to counter  China's .... The State cabinet has approved a Blackbuck Conservation Reserve in  the Meja .... of BIMSTEC Task Force on Traditional Medicine (BITFM) was held at  Parvasi ...	20	2_google_7
48	tibetan	Northeast is all set to get India_s first ever Air Dispensary based in a helicopter The State cabinet has approved a Blackbuck Conservation Reserve in the Meja The first ever meeting of BIMSTEC Task Force on Traditional Medicine India_s first woman to get a doctorate of science from an Indian university was	NONE	Northeast is all set to get India's first-ever “Air Dispensary” based in a helicopter  ..... The State cabinet has approved a Blackbuck Conservation Reserve in the  Meja .... The first-ever meeting of BIMSTEC Task Force on Traditional Medicine ...  India's first woman to get a doctorate of science from an Indian university was	20	2_google_8
49	tibetan	India and China inked 3 agreements including one to facilitate setting up of Chinese Cabinet approved Committee to look into issues of safety restoration of Mullaperiyar Dam CCEA nod for establishment of Medical colleges for deficient states University and ICAR signed MoU for opening KVK in Baksa district 695 	NONE	India and China inked 3 agreements including one to facilitate setting up of  Chinese .... Cabinet approved Committee to look into issues of safety &  restoration of Mullaperiyar Dam ... CCEA nod for establishment of Medical  colleges for deficient states ..... University and ICAR signed MoU for opening KVK  in Baksa district 695 ...	20	2_google_9
50	tibetan	Mumbai is set to be the newest member and the first Indian city on the World The WCCF enables the policy makers of member cities to share research and intelligence while eloring the National Science Day 2018National Science Day 2018 UN broadband Commission for Sustainable DevelopmentUN broadband 	AGAINST	Mumbai is set to be the newest member and the first Indian city on the World ...  The WCCF enables the policy makers of member cities to share research and  intelligence, while exploring the .... National Science Day 2018National Science  Day 2018 ... UN broadband Commission for Sustainable DevelopmentUN  broadband ...	20	2_google_10
51	tibetan	Developing Tibet into a Special Sustainability Zone of China Alan Warde University of Manchester Social Sciences and Sustainable Consumption This set is constituted by more than 100 indicators divided into sub Commission on Sustainable Development 2006 sustainable communities mean balanced 	AGAINST	Developing Tibet into a Special Sustainability Zone of China? ..... Alan Warde ( University of Manchester): “Social Sciences and Sustainable Consumption” ...  This set is constituted by more than 100 indicators divided into sub- ......  Commission on Sustainable Development, 2006) sustainable communities mean  balanced ...	20	2_google_11
52	tibetan	series is to augment traditional political studies with more culturally David Kelly Australian Defence Force Academy 178 10 The Chinese Debate on Asian Values and Human Rights clauses stressing the imperative significance of national and regional Tibetans from China and Hawaiians from the United States 	AGAINST	series is to augment traditional political studies with more culturally ... David Kelly  (Australian Defence Force Academy). 178. 10 The Chinese Debate on Asian  Values and Human Rights ... clauses stressing the imperative significance of  national and regional ...... Tibetans from China and Hawaiians from the United  States.	20	2_google_12
53	tibetan	Politics of Sikkim Sikkim is a state in Northeast India It borders China in its north and east Bhutan in its east Nepal in its west and the Indian Sikkim is also located close to the Siliguri Corridor near Bangladesh The Bhutanese were driven away by the Tibetans who restored the throne to the Chogyal ten years later 	FAVOR	Politics of Sikkim Sikkim () is a state in Northeast India. It borders China in its  north and east, Bhutan in its east, Nepal in its west and the Indian ... Sikkim is  also located close to the Siliguri Corridor near Bangladesh. ... The Bhutanese  were driven away by the Tibetans, who restored the throne to the Chogyal ten  years later.	20	2_google_13
54	tibetan	Records 301 643 No wedding date is set but Sept Our allergists have the latest medicines testing and treatment Licensed by DC Education Licensure Commission APPROVED for Meanwhile police in the Tibetan capital Lhasa searched buildings as a China_s state media has said 10 civilians were killed 	AGAINST	Records 301 - 643 ... No wedding date is set, but Sept. .... Our allergists have the latest medicines,  testing and treatment ... Licensed by DC Education Licensure Commission ❖  APPROVED for .... Meanwhile, police in the Tibetan capital, Lhasa, searched  buildings as a ... China's state media has said 10 civilians were killed.	20	2_google_14
55	tibetan	This set is constituted by more than 100 indicators divided into sub themes such as The criteria are eressed as statements describing a desirable state of affairs and application beside traditional nature conservation Millenium Ecosystem Developing Tibet into a Special Sustainability Zone SSZ of China Tibet 	AGAINST	This set is constituted by more than 100 indicators divided into sub- themes, such  as ...... The criteria are expressed as statements describing a desirable state of  affairs. ... and application beside traditional nature conservation (Millenium  Ecosystem ...... Developing Tibet into a Special Sustainability Zone (SSZ) of  China Tibet ...	20	2_google_15
56	tibetan	Museums and Science 1 1 Don D Fowler 2 The Role of Museums in It is truly an exciting time to be associated with Field Museum anthropology role of the late James VanStone a consummate curator in the traditional sense of the term Laufer was hired to conduct an eedition to China and Tibet using special 	AGAINST	Museums, and Science 1 1 Don D. Fowler 2 The Role of Museums in .... It is truly  an exciting time to be associated with Field Museum anthropology. .... role of the  late James VanStone, a consummate curator in the traditional sense of the term.  ...... Laufer was hired to conduct an expedition to China and Tibet using special ...	20	2_google_16
57	tibetan	Swimming is a must on an island paradise such as this so you can count on uses herbal and traditional medicine to cure people we have spent so much on this United States and Japan and a costly still unprofitable eansion in China Dell\_s board has set up the special committee to independently assess the 	AGAINST	Swimming is a must on an island paradise such as this, so you can count on ...  uses herbal and traditional medicine to cure people. we have spent so much on  this ...... United States and Japan and a costly, still unprofitable, expansion in  China. ...... Dell\'s board has set up the special committee to independently  assess the ...	20	2_google_17
58	tibetan	University of New Mexico Press friends and communities existence is dependent on the to Tibetans_ own myth based sense of national identity The Chinese people traditionally did not herd animals state that the genocide was directed against the Tibet medical legal and other forms of support to torture 	AGAINST	University of New Mexico Press. ..... friends, and communities existence is  dependent on the .... to Tibetans' own myth-based sense of national identity. ...  The Chinese people traditionally did not herd animals .... state that the “genocide”  was directed against the Tibet- ...... medical, legal, and other forms of support to  torture.	20	2_google_18
