ID	Target	Tweet	Stance	Origin	Total	Origin_ID
16	sanctuarycities	 Washington does not have a revenue problem it has a spending problem said DMN To stop school killings Texas needs to spot troubled kids and get them One passes a show me your papers law that bans sanctuary cities and the As we continue to build upon our online platform to provide greater support to 	FAVOR	"""Washington does not have a revenue problem, it has a spending problem,"" said  ... DMN: To stop school killings, Texas needs to spot troubled kids and get them ...  One passes a “show me your papers” law that bans sanctuary cities, and the ... “ As we continue to build upon our online platform to provide greater support to ..."	20	0_google_16
17	sanctuarycities	Mar 12 2018 security or public safety but to deport as many people as possible D The blanket prosecution of cases in immigration courts ended especially when one takes into account that the Trump make an impossible choice Secretary will also review designations for all other TPS countries including 	AGAINST	Mar 12, 2018 ... security or public safety but to deport as many people as possible. ... D. The  blanket prosecution of cases in immigration courts ... ended, especially when one  takes into account that the Trump ... make an impossible choice. ... Secretary will  also review designations for all other TPS countries, including.	20	0_google_17
18	sanctuarycities	The National Weather Service has issued an Excessive Heat Warning for The City of Seattle is preparing public spaces to be used by residents to stay KeyArena is one of our city_s great landmarks and we will now work with Everyone deserves access to legal aid and this legislation will help make that a reality 	AGAINST	The National Weather Service has issued an Excessive Heat Warning for ... The  City of Seattle is preparing public spaces to be used by residents to stay ..... “ KeyArena is one of our city's great landmarks, and we will now work with ..... “ Everyone deserves access to legal aid, and this legislation will help make that a  reality.” ...	20	0_google_18
19	sanctuarycities	Feb 27 2017 Undocumented workers broke our immigration laws and I believe that they must For those here illegally today who are seeking legal status they will have one Las Vegas is not a sanctuary city Las Vegas Mayor Carolyn Goodman Regardless of how people make their way into the country they_re 	AGAINST	"Feb 27, 2017 ... Undocumented workers broke our immigration laws, and I believe that they must  ... ""For those here illegally today who are seeking legal status, they will have one  .... Las Vegas is not a “sanctuary city,” Las Vegas Mayor Carolyn Goodman ....  Regardless of how people make their way into the country, they're ..."	20	0_google_19
20	sanctuarycities	Nov 4 2016 We are both a nation of immigrants and a nation of laws ended up angering everyone Obama prompted the anti deportation Prosecutions for illegally entering the country a misdemeanor have people convicted of immigration related related offenses make up Our children get shortchanged 	AGAINST	Nov 4, 2016 ... “We are both a nation of immigrants and a nation of laws.” ... ended up angering  everyone: Obama prompted the anti-deportation .... Prosecutions for illegally  entering the country, a misdemeanor, have ... people convicted of immigration- related related offenses make up .... Our children get shortchanged.	20	0_google_20
21	sanctuarycities	Apr 20 2016 You can stick to everyone in that scenario then discordapp can we have a not here to notify people who are offline 	AGAINST	"Apr 20, 2016 ... @Mojomancer You can stick to #/everyone in that scenario then :P ... @ discordapp can we have a"" @ not here "" to notify people who are offline ..."	6	1_google_1
22	sanctuarycities	Jan 1 2016 iPhone vs SLR As the old But it_s so much easier to do things with iPhone photos Emailing Twitter Google Photos Quick and easy Not to mention the weight Here_s a shot I took on my phone and put on Facebook 	NONE	Jan 1, 2016 ... iPhone vs SLR. As the old ... But it's so much easier to do things with iPhone  photos! Emailing / Twitter / Google Photos. Quick and easy. Not to mention the  weight. ... Here's a shot I took on my phone, and put on Facebook:.	6	1_google_2
23	sanctuarycities	Fans may love him for his directed Evil or revenge on mankind others may He wasn_t the first giant monster to hit cinemas OR the second because it seems that there_s a movie that I can enjoy through every step of my life Not to mention i have been doing artwork on godzilla for the past 14 years 	AGAINST	"Fans may love him for his directed ""Evil"" or revenge on mankind, others may ...  He wasn't the first giant monster to hit cinemas, OR the second. ... because it  seems that there's a movie that I can enjoy through every step of my life. ... Not to  mention i have been doing artwork on godzilla for the past 14 years."	6	1_google_3
24	sanctuarycities	Jul 19 2016 Here is what Vimeo knows The people that create most or at least the best of the Not to mention there has been a considerable amount of education bold move to steer the company into where video will be in 5 years 	NONE	Jul 19, 2016 ... Here is what Vimeo knows: The people that create most (or at least the best) of  the ... Not to mention, there has been a considerable amount of education ... bold  move to steer the company into where video will be in 5 years.	6	1_google_4
25	sanctuarycities	I was just elaining because the newbies here might believe the misleading information on the topic of AMD vs NVIDIA in DX12 games	AGAINST	I was just explaining because the newbies here might believe the misleading  information on the topic of AMD vs NVIDIA in DX12 games	6	1_google_5
26	sanctuarycities		NONE		6	1_google_6
27	illegalimmigration	Apr 28 2017 A new class of startups is using bitcoin and the blockchain to remittancesthe money immigrants send home to their families and friends New startups are aiming to do for international payments what It is not an official currency and some jurisdictions even consider it illegal she notes though 	AGAINST	Apr 28, 2017 ... A new class of startups is using bitcoin and the blockchain to ... remittances—the  money immigrants send home to their families and friends. ... New startups are  aiming to do for international payments what .... It is not an official currency, and  some jurisdictions even consider it illegal,” she notes (though ...	20	2_google_1
28	illegalimmigration	Apr 5 2018 Mysterious group deploys _caravan_ of illegal aliens headed for US border And as the president often does when immigration is at issue 	AGAINST	Apr 5, 2018 ... “Mysterious group deploys 'caravan' of illegal aliens headed for US border,” ...  And as the president often does when immigration is at issue, ...	20	2_google_2
29	illegalimmigration	Breadcrumb Home Get Involved How to Report Illegal Aliens Your browser does not currently recognize any of the video formats available Click here to visit 	FAVOR	Breadcrumb. Home · Get Involved; How to Report Illegal Aliens ... Your browser  does not currently recognize any of the video formats available. Click here to visit  ...	20	2_google_3
30	illegalimmigration	Apr 13 2017 How much it costs ICE to deport an undocumented immigrant will send a team of six to 12 officers to a person_s house and bang on the door 	NONE	"Apr 13, 2017 ... How much it costs ICE to deport an undocumented immigrant .... will send ""a  team of six to 12 officers to a person's house and bang on the door ..."	20	2_google_4
31	illegalimmigration	Jan 3 2018 They will come back some will come back the best through a President Donald Trump speaks to Associated Press White House He later tried to re enter the United States but was apprehended and eventually sent back to Mexico Associated Press Trump tells young immigrants in US illegally to 	NONE	Jan 3, 2018 ... They will come back — some will come back, the best, through a ... President  Donald Trump speaks to Associated Press White House ... He later tried to re- enter the United States but was apprehended and eventually sent back to Mexico . ... Associated Press, Trump tells young immigrants in US illegally to ...	20	2_google_5
32	illegalimmigration	Jun 16 2017 Western Union built its business on refugees and immigrants of double belongers and the remittances they send home It believes that way of doing business can survive in the age of Trump Brexit Islamic State and bitcoin its highest margin business was renting sports tickers to illegal betting 	FAVOR	Jun 16, 2017 ... Western Union built its business on refugees and immigrants. ... of “double  belongers” and the remittances they send home. ... It believes that way of doing  business can survive in the age of Trump, Brexit, Islamic State, and bitcoin. ... its  highest-margin business was renting sports tickers to illegal betting ...	20	2_google_6
33	illegalimmigration	Apr 9 2018 The Trump administration can only tighten the screws on immigrants sent home that Congress and the courts have decided need to be treated with extra care deportation case in an immigration court then release the immigrant asylum are getting prosecuted in federal court for illegal entry rather 	NONE	Apr 9, 2018 ... The Trump administration can only tighten the screws on immigrants ... sent  home — that Congress and the courts have decided need to be treated with extra  care. ... deportation case in an immigration court, then release the immigrant ....  asylum are getting prosecuted in federal court for illegal entry rather ...	20	2_google_7
34	illegalimmigration	May 17 2018 Trump on deported immigrants They_re not people From the official White House transcript They can_t do all kinds of things that other law enforcement It allows county officials to transfer prisoners to ICE custody in any of probable cause that the prisoner has violated criminal immigration law 	AGAINST	May 17, 2018 ... Trump on deported immigrants: “They're not people. ... From the official White  House transcript: ... They can't do all kinds of things that other law enforcement ...  It allows county officials to transfer prisoners to ICE custody in any of ... probable  cause that the prisoner has violated criminal immigration law.	20	2_google_8
35	illegalimmigration	Mar 6 2017 At the White House they are pariahs criminals who menace American Illegal immigrants can be many of these things and more Lydia raised four children all citizens and sent them to public schools in Sun Valley 	AGAINST	Mar 6, 2017 ... At the White House, they are pariahs, criminals who menace American ... Illegal  immigrants can be many of these things, and more. .... Lydia raised four children,  all citizens, and sent them to public schools in Sun Valley, ...	20	2_google_9
36	illegalimmigration	Apr 11 2016 his plan to block remittances from illegal immigrants bitcoin immigrants in the US will figure out a way to send their money home if they 	AGAINST	Apr 11, 2016 ... ... his plan to block remittances from illegal immigrants, bitcoin... ... immigrants in  the US will figure out a way to send their money home if they ...	20	2_google_10
37	illegalimmigration	Dec 29 2017 Unsuccessful asylum seekers illegal immigrants in Hong Kong sent to send back refugees at risk of torture or persecution in their home countries Hong Kong does not resettle asylum seekers as it is not a signatory to the UN Refugee Convention Tencent teams up with taxman on blockchain receipts 	NONE	Dec 29, 2017 ... Unsuccessful asylum seekers, illegal immigrants in Hong Kong sent ... to send  back refugees at risk of torture or persecution in their home countries ... Hong  Kong does not resettle asylum seekers as it is not a signatory to the UN Refugee  Convention ..... Tencent teams up with taxman on blockchain receipts.	20	2_google_11
38	illegalimmigration	Mar 25 2018 Bitcoin Blockchain money transfer review of fees and speed vs as the result are paying 3 5 10 times more for sending money home By definition no one can really know the volume of illegal cross border transfers payments about Mexican immigrant named Bill and proceeds with painting us a 	AGAINST	Mar 25, 2018 ... Bitcoin/Blockchain money transfer review of fees and speed vs. ... as the result,  are paying 3-5-10 times more for sending money home. ..... By definition, no one  can really know the volume of illegal cross-border transfers/payments. ..... about  Mexican immigrant named Bill” and proceeds with painting us a ...	20	2_google_12
39	illegalimmigration	Jan 20 2018 Nora Sandigo cares for 1 250 children of undocumented immigrants Hundreds of immigrant parents have signed a document known as People are desperate to do this to protect their kids she said after Every two weeks many of the families gather at her home on the rural southern fringe of Miami 	FAVOR	"Jan 20, 2018 ... Nora Sandigo cares for 1,250 children of undocumented immigrants ... Hundreds  of immigrant parents have signed a document known as ... ""People are desperate  to do this to protect their kids,"" she said after ... Every two weeks, many of the  families gather at her home on the rural southern fringe of Miami."	20	2_google_13
40	illegalimmigration	Aug 17 2015 Home Subscribe Donald Trump yesterday unveiled his policy paper on immigration reform in remittances sent from illegal immigrants in the United States back to Mexico There is even a service that lets people in the U S send Bitcoin to ATMs in Mexico where the intended recipient can withdraw 	FAVOR	Aug 17, 2015 ... Home · Subscribe ... Donald Trump yesterday unveiled his policy paper on  immigration reform, ... in remittances sent from illegal immigrants in the United  States back to Mexico ... There is even a service that lets people in the U.S. send  Bitcoin to ATMs in Mexico, where the intended recipient can withdraw ...	20	2_google_14
41	illegalimmigration	Report ICE plans Bay Area sweep may arrest 1 500 illegal immigrants North Korea has just sent the first signal of how it will respond to Trump_s after the White House received backlash for not initially inviting Democrats to view the is investigating traders for criminal price manipulation of bitcoin working with the 	AGAINST	Report: ICE plans Bay Area sweep, may arrest 1,500+ illegal immigrants ... North  Korea has just sent the first signal of how it will respond to Trump's .... after the  White House received backlash for not initially inviting Democrats to view the .....  is investigating traders for criminal price manipulation of bitcoin, working with the  ...	20	2_google_15
42	illegalimmigration	Mar 23 2018 Home Affairs Johannesburg council tackle illegal immigration All I have asked is that those who wish to enter our country do so lawfully and Mashaba who denies being biased against African immigrants in particular 3Kidnappers demand Bitcoin ransom for Witbank teenager 4Libya slave trade 	FAVOR	"Mar 23, 2018 ... Home Affairs, Johannesburg council tackle illegal immigration ... ""All I have asked  is that those who wish to enter our country, do so lawfully, and ... Mashaba, who  denies being biased against African immigrants in particular, ... 3Kidnappers  demand Bitcoin ransom for Witbank teenager · 4Libya slave trade ..."	20	2_google_16
43	illegalimmigration	May 30 2017 Extreme libertarians built blockchain to decentralize government and to grasp because it_s almost like a technology from an alien civilization With Ethereum a piece of code could automatically transfer the home ownership to the status to undocumented immigrants brought illegally to the United 	AGAINST	May 30, 2017 ... Extreme libertarians built blockchain to decentralize government and ... to grasp  because it's almost like a technology from an alien civilization. .... With Ethereum,  a piece of code could automatically transfer the home ownership to the ..... status  to undocumented immigrants brought illegally to the United ...	20	2_google_17
44	illegalimmigration	Jan 24 2017 Home Research Studies Centers and Projects Research by Topic Taxing remittances of illegal immigrants will not raise enough funds for a In 2016 the tax raised 12 696 879 25 or 133 65 per illegal immigrant in the state Using Bitcoin or sending gift cards are also viable ways to remit large 	FAVOR	Jan 24, 2017 ... Home. Research · Studies · Centers and Projects · Research by Topic .... Taxing  remittances of illegal immigrants will not raise enough funds for a ... In 2016, the  tax raised $12,696,879.25 or $133.65 per illegal immigrant in the state. ... Using  Bitcoin or sending gift cards are also viable ways to remit large ...	20	2_google_18
45	illegalimmigration	Jul 19 2015 in my line of work illegal immigrants are not what is threatening the hang drywall or do some landscaping so he can send money home to the 	FAVOR	Jul 19, 2015 ... in my line of work, illegal immigrants are not what is threatening the ... hang  drywall or do some landscaping so he can send money home to the ...	20	2_google_19
46	illegalimmigration	Aug 19 2015 Still the U S government can make it extremely difficult to send money to a country not garden variety illegal immigrants sending money home to their families side of the border Bitcoin style systems that operate outside the traditional In their eyes illegal immigrants from Mexico effectively steal from 	NONE	Aug 19, 2015 ... Still, the U.S. government can make it extremely difficult to send money to a  country. ... not garden-variety illegal immigrants sending money home to their  families. ... side of the border, Bitcoin-style systems that operate outside the  traditional ... In their eyes, illegal immigrants from Mexico effectively steal from ...	20	2_google_20
47	trump	Trump Golf Count Tracking President Trumps golfing so you don_t have to No time for golf as Merkel braces for tough talks with Trump Reuters 04 20 2018 Mueller_s investigation cost taayers 7 million which is equal to Trump golfing at Trump voters don_t believe he has played more golf than Obama in first 3 	AGAINST	Trump Golf Count: Tracking President Trumps golfing so you don't have to! ... No  time for golf as Merkel braces for tough talks with Trump, Reuters, 04/20/2018 ....  Mueller's investigation cost taxpayers $7 million, which is equal to Trump golfing  at ..... Trump voters don't believe he has played more golf than Obama in first 3 ...	20	3_google_1
48	trump	Dec 28 2017 President Trump said Thursday that he believes Robert S Mueller III the During an impromptu 30 minute interview with The New York Times at his golf club the country in a very bad position Mr Trump said of the investigation echoing claims by his supporters that as president he has the power to 	FAVOR	Dec 28, 2017 ... President Trump said Thursday that he believes Robert S. Mueller III, the ...  During an impromptu 30-minute interview with The New York Times at his golf  club ... the country in a very bad position,” Mr. Trump said of the investigation. ...  echoing claims by his supporters that as president he has the power to ...	20	3_google_2
49	trump	A tired old trope of fake news purveyors is to claim that legitimate news organizations President Donald Trump is twisting the words of his predecessor_s national This time U S Senate Candidate Russ Fagg has been hammering his primary views on two of the biggest questions surrounding Mueller_s investigation 	NONE	A tired old trope of fake news purveyors is to claim that legitimate news  organizations ... President Donald Trump is twisting the words of his  predecessor's national ... This time, U.S. Senate Candidate Russ Fagg has been  hammering his primary ... views on two of the biggest questions surrounding  Mueller's investigation.	20	3_google_3
50	trump	Feb 28 2018 Special Counsel Robert Mueller has been investigating a period of time last February 28 2018 at 8 37 pm The New York Times has previously reported that Mueller was examining Trump_s efforts in the spring of 2017 to fire Sessions The White House and some of Trump_s conservative supporters in 	FAVOR	Feb 28, 2018 ... Special Counsel Robert Mueller has been investigating a period of time last ...  February 28, 2018 at 8:37 pm ... The New York Times has previously reported  that Mueller was examining Trump's efforts in the spring of 2017 to fire Sessions.  ... The White House and some of Trump's conservative supporters in ...	20	3_google_4
51	trump	Oct 12 2017 It_s time to start giving serious thought to how this crisis will end Robert Mueller_s special counsel investigation of Russiagate will end Sometimes amid the flow of revelationsthat Mueller has impaneled at There_s no way to predict how Trump_s hard core supporters from alienated Comments 28 	NONE	Oct 12, 2017 ... It's time to start giving serious thought to how this crisis will end. ... Robert  Mueller's special-counsel investigation of Russiagate will end. Sometimes, amid  the flow of revelations—that Mueller has impaneled at ... There's no way to  predict how Trump's hard-core supporters, from alienated, .... Comments (28) ...	20	3_google_5
52	trump	Dec 29 2017 During lunch at his golf club in West Palm Beach Florida Trump agreed to an Trump doesn_t sound like he_s on the verge of firing Mueller to discredit the Russia probe while insisting 16 times that there was no collusion he_s confident that his allies are working hard to discredit the investigation 	NONE	Dec 29, 2017 ... During lunch at his golf club in West Palm Beach, Florida, Trump agreed to an ...  Trump doesn't sound like he's on the verge of firing Mueller. ... to discredit the  Russia probe (while insisting 16 times that there was “no collusion”). ... he's  confident that his allies are working hard to discredit the investigation.	20	3_google_6
53	trump	Jul 21 2017 Trump_s New Tactic Ee Mueller_s Relatively Minor Conflicts of Interest Sources tell the New York Times that Trump_s attorneys are working on that Mueller and Trump National Golf Club in Northern Virginia had a would be outside that investigation a close adviser to the president told the Post 	AGAINST	Jul 21, 2017 ... Trump's New Tactic: Expose Mueller's (Relatively Minor) Conflicts of Interest ...  Sources tell the New York Times that Trump's attorneys are working on ... that  Mueller and Trump National Golf Club in Northern Virginia had a ... would be  outside that investigation,” a close adviser to the president told the Post.	20	3_google_7
54	trump	Ryan Lizza on President Trump_s attempt to shift blame for Russian interference in the 2016 October 28 2017 indictments in their investigation of potential collusion by the Trump after many months of COSTLY looking that there was NO collusion The time line of Hillary Clinton_s relationship with Putin after the 	AGAINST	Ryan Lizza on President Trump's attempt to shift blame for Russian interference  in the 2016 ... October 28, 2017 ... indictments in their investigation of potential  collusion by the Trump ... after many months of COSTLY looking, that there was  NO collusion ... The time line of Hillary Clinton's relationship with Putin after the ...	20	3_google_8
55	trump	Mar 18 2018 Until this weekend Mueller was the rare figure in Trump_s orbit who seemed Attorney General Rod Rosenstein to shutter Mueller_s investigation the president even among his Republican supporters in Congress If he tried to do that that would be the beginning of the end of his Like Reply 28 9w 	FAVOR	Mar 18, 2018 ... Until this weekend, Mueller was the rare figure in Trump's orbit who seemed ...  Attorney General Rod Rosenstein to shutter Mueller's investigation. ... the  president even among his Republican supporters in Congress. “If he tried to do  that, that would be the beginning of the end of his ..... Like � Reply � 28 � 9w.	20	3_google_9
56	trump	The Donald J Trump Foundation is a New York based private foundation founded and chaired Fahrenthold_s investigation into the Trump Foundation and Trump_s history of Around that time Trump also said he had contributed 1 000 000 of his High profile charity events at Mar a Lago cost as much as 300 000 	AGAINST	The Donald J. Trump Foundation is a New York-based private foundation  founded and chaired .... Fahrenthold's investigation into the Trump Foundation  and Trump's history of ... Around that time, Trump also said he had contributed  $1,000,000 of his ..... High-profile charity events at Mar-a-Lago cost as much as  $300,000.	20	3_google_10
57	trump	The White House pushed back on the report that Trump_s cell phones are not investigation of the 2016 Trump campaign hours after Trump demanded that Mueller has issued a subpoena for documents related to Zamel_s work but Title X serves about 4 million women a year and costs taayers about 260 million 	AGAINST	The White House pushed back on the report that Trump's cell phones are not ....  investigation of the 2016 Trump campaign hours after Trump demanded that ...  Mueller has issued a subpoena for documents related to Zamel's work, but ... Title  X serves about 4 million women a year and costs taxpayers about $260 million.	20	3_google_11
58	trump	Aug 6 2017 Here_s a complete breakdown of Donald Trump_s 28th week as to are the Obamacare Cost Sharing Reduction subsidies that the US that the subject of the meeting was not a campaign issue at the time The second development was a CNN story detailing the fact that Mueller_s investigation has 	NONE	Aug 6, 2017 ... Here's a complete breakdown of Donald Trump's 28th week as ... to are the  Obamacare Cost Sharing Reduction subsidies that the US ... that the subject of  the meeting was “not a campaign issue at the time.” .... The second development  was a CNN story detailing the fact that Mueller's investigation has ...	20	3_google_12
59	trump	Aug 1 2017 Seeking a respite Obama went golfing that Saturday ahead of an He has visited a golf club 40 times since taking office in January according Trump Golf Count which estimates the forays have cost American taayers 55 million to investigate using publicly available logs to conclude that Trump_s 	NONE	Aug 1, 2017 ... Seeking a respite, Obama went golfing that Saturday, ahead of an ... He has  visited a golf club 40 times since taking office in January, according ... Trump Golf  Count, which estimates the forays have cost American taxpayers $55 million. ....  to investigate, using publicly available logs to conclude that Trump's ...	20	3_google_13
60	trump	As CREW Executive Director Noah Bookbinder said when President Trump Profiting from the Presidency A Year_s Worth of President Trump_s Conflicts of Interest Golf Courses A The New York Times story investigated how President Trump_s new position has One of the supporters said he shook several hands 	AGAINST	As CREW Executive Director Noah Bookbinder said when President Trump ...  Profiting from the Presidency: A Year's Worth of President Trump's Conflicts of  Interest, ... Golf Courses ...... A The New York Times story investigated how  President Trump's new position has ...... One of the supporters said he shook  several hands.	20	3_google_14
61	trump	Donald John Trump born June 14 1946 is the 45th and current President of the United States in office since January 20 2017 Before entering politics he was a businessman and television personality Trump was born and raised in the New York City borough of Queens and Trump_s initial offer of 28 million had been rejected and he was able to get 	AGAINST	Donald John Trump (born June 14, 1946) is the 45th and current President of the  United States, in office since January 20, 2017. Before entering politics, he was a  businessman and television personality. Trump was born and raised in the New  York City borough of Queens, and ..... Trump's initial offer of $28 million had been  rejected, and he was able to get ...	20	3_google_15
62	trump	Sep 19 2017 The significance of this is that it means that Mueller_s investigation has and partner at Thompson Coburn tweeted 28 times about the stories that Manafort was being surveilled as validation of Trump_s claim that which asserts that the per capita cost of a refugee is higher than that of an American 	AGAINST	Sep 19, 2017 ... “The significance of this is that it means that (Mueller's) investigation has ... and  partner at Thompson Coburn, tweeted 28 times about the stories. ... that Manafort  was being surveilled as validation of Trump's claim that ..... which asserts that the  per-capita cost of a refugee is higher than that of an American.	20	3_google_16
