ID	Target	Tweet	Stance	Origin	Total	Origin_ID
51	santafestrong	The latest Tweets from ABC13ChristineDobbyn shares pain with SantaFeStrong ABC13 We have lift off at the Rockets Western Conference Finals watch party Please if u can or someone can please let that family know my pryaers go out Embed this Video 	AGAINST	The latest Tweets from ABC13ChristineDobbyn (@ABC13Christine). ... shares  pain with @SantaFeISD #SantaFeStrong @abc13houston #ABC13 ... We have  lift-off at the #Rockets Western Conference Finals watch party. ... Please if u can  or someone can please let that family know my pryaers go out ..... Embed this  Video.	20	3_google_2
52	santafestrong	6 days ago Good to meet Gabriel a therapy dog providing comfort to students in Santa Fe On Tuesday we begin 3 days of round table meetings to craft 	AGAINST	6 days ago ... Good to meet Gabriel, a therapy dog providing comfort to students in Santa Fe.  On Tuesday we begin 3 days of round table meetings to craft ...	20	3_google_3
53	santafestrong	PrayForSantaFe SantaFeStrong Videos 10 18 Foul Ball Drill We make sure that our parents players and especially our coaches are always prepared in case Watch 9mins of Dodgeball Competition With The Lady Tors on YouTube	FAVOR	"#PrayForSantaFe #SantaFeStrong ... Videos. 10. 18. Foul Ball Drill! We make  sure that our parents, players and especially our coaches are always prepared in  case .... Watch ""9mins of Dodgeball Competition With The Lady Tors"" on  YouTube"	20	3_google_4
54	santafestrong	[ ][ ]HAPPY WEEKEND [ ][ ] I_m heading to see the second Deadpool movie today with one of my HTCSisters stay tuned for pictures What are you guys 	NONE	[❤ ][ ]HAPPY WEEKEND![ ][❤ ] I'm heading to see the second Deadpool movie  today with one of my #HTCSisters stay tuned for pictures! What are you guys ...	20	3_google_5
55	santafestrong	I_m heading to see the second Deadpool movie today with one of my HTCSisters stay tuned for pictures What are you guys up to this Saturday Let me know in 	AGAINST	I'm heading to see the second Deadpool movie today with one of my # HTCSisters stay tuned for pictures! What are you guys up to this Saturday? Let  me know in ...	20	3_google_6
56	santafestrong	Those who continue to accept blood money from the NRA will be voted out period It_s time to take our country back NotOneMore SantaFeStrong ICallBS Always great to see a true kimurense who understand real values in life thanks to be so respectful The full video is up on our YouTube page Alwyz TV 	AGAINST	Those who continue to accept blood money from the NRA, will be voted out,  period. ... It's time to take our country back 🧡 #NotOneMore #SantaFeStrong # ICallBS .... Always great to see a true kimurense, who understand real values in  life, thanks to be so respectful, .... The full video is up on our YouTube page,  Alwyz TV.	20	3_google_7
57	santafestrong	Watch full video LINK IN BIO Our weekly Back to Back series in which we each make half of the picture KozAndSko Ep 5 SantaFeStrong santafe Texas highschoolshooting again whenwillitstop prayforsantafe 	AGAINST	Watch full video ⚠ LINK IN BIO!! ... Our weekly Back-to-Back series in which we  each make half of the picture. .... #KozAndSko Ep.5 #SantaFeStrong. ..... #santafe  #Texas #highschoolshooting #again #whenwillitstop #prayforsantafe.	20	3_google_8
58	santafestrong	Video Video None Outdoor play is encouraged as well as long conversations around the picnic table We offer free Wifi but don_t think you will need it Live music is santafestrong prayforsantafe community santafetx threeacres We will be hosting a watch party at Three Acres stay tuned for event details 	AGAINST	Video: Video. None ... Outdoor play is encouraged as well as long conversations  around the picnic table. We offer free Wifi but don't think you will need it. Live  music is ... #santafestrong #prayforsantafe #community #santafetx #threeacres ...  ⭐We will be hosting a watch party at Three Acres stay tuned for event details⭐  .	20	3_google_9
59	santafestrong	Oct 13 2015 Check out Neighbors photos videos on Instagram latest posts and popular posts Call me directly at 626 533 3979 lets chat and determine how I can be of service and spent the evening watching our kids love each other and play at the park santafe wegotyourback class2008 prayforsantafe 	FAVOR	Oct 13, 2015 ... Check out #Neighbors photos & videos on Instagram: latest posts and popular  posts ... Call me directly at 626.533.3979 lets chat and determine how I can be of  service. ... and spent the evening watching our kids love each other and play at  the park! ... #santafe #wegotyourback #class2008 #prayforsantafe.	20	3_google_10
60	santafestrong	Swipe to see how the community and others in surrounding areas are paying tribute to those who lost their lives Sandoval Softball Team House on Main St in Santa Fe Video baseball santafestrong prayforsantafe prayersforsantafe We have another game to prepare for that_s all we can do at this point 	AGAINST	Swipe ➡ to see how the community and others in surrounding areas are paying  tribute to those who lost their lives. . •Sandoval Softball Team •House on Main St.  in Santa Fe •Video baseball ... #santafestrong #prayforsantafe #prayersforsantafe  ... We have another game to prepare for...that's all we can do at this point.	20	3_google_11
61	santafestrong	Currently watching deadkids aka strangebehavior Written Directed by How many children need to be piled at your feet before you do the right thing and 	AGAINST	Currently watching #deadkids aka #strangebehavior Written & Directed by ...  How many #children need to be piled at your feet before you do the right thing  and ...	20	3_google_12
62	santafestrong	6 days ago Here_s what we know about the eight students and two teachers who died in Please know that the YES program is devastated by this loss and we will remember Sabika and PrayForChris PrayForSantaFe pic twitter com S12rlry1Kr mother says dC SantaFeStrong SantaFe 	AGAINST	6 days ago ... Here's what we know about the eight students and two teachers who died in ... “ Please know that the YES program is devastated by this loss and we will  remember Sabika and ... #PrayForChris #PrayForSantaFe pic.twitter.com/ S12rlry1Kr ... mother says https://t.co/aS6I1qhwdC #SantaFeStrong #SantaFe ...	20	3_google_13
63	santafestrong	If you know me you know I don_t always make the best choices when it comes to coloring my hair I put it through so much From using box bleach on myself to 	FAVOR	If you know me, you know I don't always make the best choices when it comes to  coloring my hair. I put it through so much! From using box bleach on myself to ...	20	3_google_14
64	santafestrong	We didn_t make it home until 13 1 2 hours later and we hugged our son like he_s never been hugged before Please SantaFeStrong PrayForSantaFe 	AGAINST	We didn't make it home until 13 1/2 hours later and we hugged our son like he's  never been hugged before. Please ... #SantaFeStrong #PrayForSantaFe.	20	3_google_15
65	santafestrong	According to National Terror Watch groups Since trump was elected murders by white male extremists The full video is up on our YouTube page Alwyz TV 	AGAINST	According to National Terror Watch groups: Since trump was elected, murders by  white male extremists .... The full video is up on our YouTube page, Alwyz TV.	20	3_google_16
66	santafestrong	Check out prayfortheyouth photos videos on Instagram latest posts and For all the trials and tribulations I have substain and will see this generation is all worth it SantaFeStrong Anna Perkins Angelique Ramirez Cynthia Good night all God bless your night AND MAY HIS ANGELS WATCH OVER 	FAVOR	Check out #prayfortheyouth photos & videos on Instagram: latest posts and ... For  all the trials and tribulations I have substain and will see, this generation is all  worth it. ... #SantaFeStrong ♥ Anna Perkins ♥ Angelique Ramirez ♥ Cynthia  ..... Good night all, God bless your night AND MAY HIS ANGELS WATCH OVER ...	20	3_google_17
67	santafestrong	Check out NotOneMore photos videos on Instagram latest posts and and even kill the women that do date or marry them later who try to see the good in 	FAVOR	Check out #NotOneMore photos & videos on Instagram: latest posts and ... and  even kill the women that do date or marry them later, who try to see the good in ...	20	3_google_18
