ID	Target	Tweet	Stance	Date
42	A320	French PM says unlikely anyone on Germanwings jetliner plane carrying at least 142 people crashes in France	FAVOR	2015-03-24 11:37:01
43	A320	Pilot left cockpit before descent and couldn’t get back in New York Times	NONE	2015-03-26 00:06:35
44	A320	pilot did send SOS message saying plane was in distress	FAVOR	2015-03-24 11:02:34
45	A320	Pilot was locked out of cockpit	NONE	2015-03-26 00:10:56
46	A320	Pilot locked out of cockpit in Alps crash	NONE	2015-03-26 00:07:27
47	A320	Flight is flight from Barcelona to Dusseldorf	FAVOR	2015-03-24 10:48:28
48	A320	Germanwings A320 has crashed in France	FAVOR	2015-03-24 10:50:22
49	A320	Germanwings A320 has crashed in French Alps with 142 passengers on board	FAVOR	2015-03-24 10:45:15
50	A320	Germanwings A320 has crashed route to Dusseldorf	FAVOR	2015-03-24 10:47:16
51	A320	Germanwings A320 sent distress call at 1047 local time	FAVOR	2015-03-24 11:07:13
52	A320	Germanwings A320 sent distress call at 1047 local time	FAVOR	2015-03-24 11:07:13
53	A320	Airbus A320 crashes in French Alps Barcelona-to-Dusseldorf flight	FAVOR	2015-03-24 11:42:05
54	A320	Airbus A320 crashes in French Alps with on board	FAVOR	2015-03-24 10:59:59
55	A320	Airbus A320 crashes in French Alps Barcelona-to-Dusseldorf flight	FAVOR	2015-03-24 11:42:05
56	A320	Airbus A320 has crashed in France	FAVOR	2015-03-24 10:50:57
57	A320	Germanwings Flight gathered near crash site	NONE	2015-03-27 02:25:13
58	A320	debris found live updates Germanwings flight crashes in French Alps	NONE	2015-03-24 11:59:41
59	A320	French Prime Minister confirming plane crash	NONE	2015-03-24 10:55:22
60	A320	What know about Germanwings crash	NONE	2015-03-27 00:12:18
61	A320	Prosecutor identifies Germanwings pilot Germanwings pilot who crashed plane	NONE	2015-03-26 12:04:25
62	A320	Prosecutor confirms crashed Germanwings flight co-pilot is Andreas Lubitz and are strong signs	NONE	2015-03-26 12:03:30
63	A320	148 people were on board Germanwings plane crashed in French Alps	NONE	2015-03-24 12:56:40
64	A320	148 people feared dead after Germanwings Airbus crash in France	FAVOR	2015-03-24 11:42:40
65	A320	148 people feared dead after Germanwings Airbus crash in France	NONE	2015-03-24 11:42:40
66	A320	Germanwings A320 plane did make distress call	FAVOR	2015-03-24 13:17:13
67	A320	Germanwings A320 plane crashes in southern France	FAVOR	2015-03-24 10:56:43
68	A320	Germanwings A320 plane crashes in southern France	FAVOR	2015-03-24 10:56:43
69	A320	One pilot was locked out of cockpit	NONE	2015-03-26 00:14:59
70	A320	distress call were emergency emergency Authorities confirm last words from Germanwings A320	FAVOR	2015-03-24 12:36:08
71	A320	authorities confrm crash	NONE	2015-03-24 11:07:00
72	A320	distress call were emergency emergency	NONE	2015-03-24 12:32:16
73	A320	distress call were emergency emergency	NONE	2015-03-24 12:32:16
74	A320	survivors are eected among 150 people Germanwings plane	NONE	2015-03-24 13:00:41
75	A320	150 people were on board plane crashed in France today	NONE	2015-03-24 13:47:41
76	A320	150 people were on board	NONE	2015-03-24 11:09:05
77	A320	aviation eert says 4U9525 distress call was circulated on Twitter within three minutes	NONE	2015-03-24 11:59:35
78	A320	Germanwings Airbus A320 plane has crashed in southern France	FAVOR	2015-03-24 10:51:09
79	A320	Germanwings Airbus A320 plane crashed in region of Digne	FAVOR	2015-03-24 10:40:17
80	A320	French President François Hollande has said that survivors are eected in Germanwings plane	NONE	2015-03-24 11:11:25
81	A320	Airline Germanwings says 144 passengers and six crew were on board plane crashed near Digne	NONE	2015-03-24 12:36:07
82	A320	A320 sent distress signal before crashing in French Alps	FAVOR	2015-03-24 11:18:53
83	A320	Heart goes to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps	FAVOR	2015-03-24 11:12:07
84	A320	heart goes to victims of GermanWings	NONE	2015-03-24 11:31:07
85	A320	Germanwings crew did not send distress signal	NONE	2015-03-24 13:43:11
86	A320	Germanwings crew didn't send distress signal	NONE	2015-03-24 13:59:48
87	A320	Germanwings passenger plane crashes in France	NONE	2015-03-24 10:59:34
88	A320	Germanwings passenger plane crashes in French Alps with onboard	NONE	2015-03-24 12:06:11
89	A320	transport minister says distress signal was sent from Germanwings plane	AGAINST	2015-03-24 11:07:26
90	A320	transport minister says distress signal was sent from Germanwings plane	AGAINST	2015-03-24 11:07:26
91	A320	Name was Andreas Lubitz	NONE	2015-03-26 11:52:57
92	A320	Germanwings Airbus A320 en route crashes in southern French Alps on board	FAVOR	2015-03-24 10:52:38
93	A320	Germanwings Airbus A320 en route crashes in southern French Alps	FAVOR	2015-03-24 11:09:12
94	A320	French President Francois Hollande says apparently survivors in Germanwings crash at least 148 passengers on plane	NONE	2015-03-24 11:11:41
95	A320	French president has said he believed none of 148 people on board Germanwings flight	NONE	2015-03-24 11:30:05
96	A320	Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France	NONE	2015-03-24 10:51:14
97	A320	Airbus plane operated by Lufthansa's Germanwings budget airline crashes in southern France	NONE	2015-03-24 11:03:05
98	A320	French officials say they have spotted debris from Germanwings flight	AGAINST	2015-03-24 11:53:36
99	A320	Aviation official says Germanwings crew did not send distress signal	FAVOR	2015-03-24 13:44:51
100	A320	Germanwings Airbus crashes in French Alps with onboard	NONE	2015-03-24 11:28:36
101	A320	Germanwings Airbus is first crash of airliner on French soil since Concorde disaster	NONE	2015-03-24 13:01:28
102	A320	airlines are responding to Germanwings crash Turmoil escalates in Yemen	NONE	2015-03-27 02:00:32
103	A320	Airlines begin requiring 2 crew members in cockpit at times after Germanwings crash	AGAINST	2015-03-27 04:54:10
104	A320	Interior Ministry says debris located in crash of Germanwings Flight in South France	NONE	2015-03-24 11:38:41
105	A320	Interior Ministry says debris located at 2,000 meters altitude in French Alps	NONE	2015-03-24 11:35:50
106	A320	Prayers go out to families 9525 co-pilot crashed plane	NONE	2015-03-27 00:16:19
107	A320	Prayers go out to families 9525 co-pilot crashed plane	NONE	2015-03-27 00:16:19
108	A320	Germanwings jetliner has crashed in Southeastern France	NONE	2015-03-24 11:13:07
109	A320	Germanwings statement says Flight crashed at 11:20 local time	NONE	2015-03-24 12:34:39
110	A320	Spanish killed in Germanwings crash	AGAINST	2015-03-25 12:24:34
111	A320	French authorities say last words from Germanwings Airbus320 call distress were emergency emergency	NONE	2015-03-24 12:23:27
112	A320	Alain Vidalies confirms they are survivors in Germanwings A320 crash	FAVOR	2015-03-24 11:42:40
113	A320	148passengers were on board Airbus A320 has crashed in D southern French Alps	FAVOR	2015-03-24 10:48:22
114	A320	Plane victims included 72 German citizens 35 Spaniards 2 Americans	FAVOR	2015-03-25 11:46:54
115	A320	flight deck who crashed aircraft	NONE	2015-03-26 12:01:19
116	A320	Distress call linked with Germanwings jet came from air traffic control	AGAINST	2015-03-24 14:43:47
117	A320	crew members crashes in Digne	NONE	2015-03-24 10:54:44
118	A320	Germanwings 4U9525 co-pilot's name is Andreas Lubitz	NONE	2015-03-26 12:03:25
119	A320	Accident aircraft looks to be Germanwings	FAVOR	2015-03-24 10:50:07
120	A320	Airbus passenger plane crashed in French Alps	NONE	2015-03-24 10:42:18
121	A320	crew did not send distress signal	NONE	2015-03-24 13:42:47
122	A320	Germanwings airplane crashes in French Alps with 142 passengers	NONE	2015-03-24 10:58:27
123	A320	Lufthansa Germanwings Airbus jet carrying 148 people has crashed in southern France	NONE	2015-03-24 10:52:41
124	A320	German Wings airline tweeting now about reports of plane crashing in French Alps with on board	AGAINST	2015-03-24 10:57:09
125	A320	German Co-Pilot Andreas Lubitz who seems to have crashed Germanwings flight purpose	NONE	2015-03-26 12:00:24
126	A320	Germanwings co-pilot's name is Andreas Lubitz German national	NONE	2015-03-26 12:02:49
127	A320	two teachers may have been on crashed Germanwings plane	NONE	2015-03-24 14:06:00
128	A320	Germanwings spokesman confirms two babies were among those on board	AGAINST	2015-03-24 14:07:04
129	A320	ATC declared emergency	NONE	2015-03-24 13:46:07
130	A320	affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps	NONE	2015-03-24 10:52:03
131	A320	Germanwings AirbusA320 was headed from Barcelona Spain to Dusseldorf Germany	FAVOR	2015-03-24 11:14:27
132	A320	Passenger plane carrying 148 people crashes in French Alps	NONE	2015-03-24 11:26:41
133	A320	French President Hollande says that he eects there to be survivors in Germanwings plane crash	FAVOR	2015-03-24 11:10:06
134	A320	co-pilot who rammed Germanwings plane into French Alps	NONE	2015-03-26 19:58:12
135	A320	copilot crashed Germanwings 9525	NONE	2015-03-26 12:02:43
136	A320	Several European news agencies reporting accident involving Germanwings Airbus A320 in southern France	FAVOR	2015-03-24 10:43:27
137	A320	148 passengers were on Airbus A320 has crashed in southern French Alps	FAVOR	2015-03-24 10:44:10
138	A320	Germanwings Airbus A320 crew sent distress signal before French Alps crash	FAVOR	2015-03-24 11:28:20
139	A320	2 babies were among 144 passengers on board	NONE	2015-03-24 14:07:11
140	A320	German air traffic control confirms to NBC NEws that Germanwings flight has crashed in France	NONE	2015-03-24 10:59:02
141	A320	French Air Force Boeing C-135FR Stratotanker flying over 4U9525 crash site	NONE	2015-03-24 13:24:17
142	A320	Helicopters are bringing bodies to school gymnasium near site of Germanwings A320 crash	FAVOR	2015-03-24 12:52:59
143	A320	NEWS Germanwings flight crashes in south of France	NONE	2015-03-24 11:26:53
144	A320	Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf	NONE	2015-03-24 11:36:00
145	A320	twin-engine Airbus A320 is considered among reliable aircraft	FAVOR	2015-03-24 11:42:21
146	A320	vehicles are arriving in southern France	NONE	2015-03-24 13:30:53
147	A320	UPDATE CRASH This is This what we know about Airbus Germanwings 4U9525 A320 plane crash	FAVOR	2015-03-24 11:23:46
148	A320	morning are with Germanwings flight and families people on board	NONE	2015-03-24 11:33:55
149	A320	French Hollande does eect survivors from Germanwings plane crash	NONE	2015-03-24 11:49:18
150	A320	French Interior Minister Bernard Cazeneuve says debris from plane	AGAINST	2015-03-24 11:27:47
151	A320	deepest condolences go out to passengers and families of flight	NONE	2015-03-24 13:06:38
152	A320	Hollande eresses solidarity to families of Germanwings crash victims	NONE	2015-03-24 11:31:35
153	A320	Everything know about Germanwings plane crash in France	NONE	2015-03-24 11:28:57
154	A320	Airbus A320 plane operated by Germanwings	FAVOR	2015-03-24 11:06:29
155	A320	deepest sympathy goes to families of victims	NONE	2015-03-24 14:35:24
156	A320	2014 file photo shows Germanwings Airbus	NONE	2015-03-24 11:19:11
157	A320	4U9525 flight crash has been first accident in history of Germanwings	NONE	2015-03-24 11:32:20
158	A320	teams headed to Germanwings plane crash site in French Alps	NONE	2015-03-24 11:28:54
159	A320	helicopter has located Airbus A320 crash scene	FAVOR	2015-03-24 11:31:03
160	A320	210 policemen are on way to crash site Germanwings 4U9525	NONE	2015-03-24 11:34:28
161	A320	How did co-pilot keep captain out of cockpit	NONE	2015-03-27 00:50:20
162	A320	Germanwings A320 debris spotted at 2,000 m above sea level in Alps	AGAINST	2015-03-24 11:43:49
163	A320	Germanwings Airbus A320 flight was travelling from Spain to Germany	FAVOR	2015-03-24 11:20:22
