ID	Target	Tweet	Stance	Origin	Total	Origin_ID
11	wherearethechildren	3 days ago Disgraceful weak to blame others for your own evil policy I can_t imagine my babies tossed into a warehouse or whatever on some I agree but these kids can_t wait until election day Everyone please support the attorneys and organizations that are in court fighting to change this 	AGAINST	3 days ago ... Disgraceful & weak to blame others for your own evil policy.https://twitter.com ... I  can't imagine my babies tossed into a warehouse “or whatever” on some .... I  agree, but these kids can't wait until election day. ... Everyone please support the  attorneys and organizations that are in court fighting to change this.	20	0_google_11
12	wherearethechildren	16 hours ago The real horror stories are so many and so overwhelming that it is tempting to believe The administration hinted at this policy a few months ago and made it official at the In testimony before a congressional committee officials from the but there_s no reason to think anything has changed for the better 	AGAINST	16 hours ago ... The real horror stories are so many and so overwhelming that it is tempting to  believe ... The administration hinted at this policy a few months ago and made it  official at the ... In testimony before a congressional committee, officials from the  ... but there's no reason to think anything has changed for the better.	20	0_google_12
13	wherearethechildren	Editorial Reviews Review Indescribably suspenseful a special kind of terror Download it once and read it on your Kindle device PC phones or tablets and you can see that here but it does not detract from the plot or suspense I read it before and forgotten the story but reading it again it was written well and 	NONE	"Editorial Reviews. Review. ""Indescribably suspenseful...a special kind of terror.""  ... Download it once and read it on your Kindle device, PC, phones or tablets. ...  and you can see that here, but it does not detract from the plot or suspense. ... I  read it before and forgotten the story but reading it again it was written well and ..."	20	0_google_13
14	wherearethechildren	It is not the first time that US procedures for dealing with child migrants have come under Even before Ivanka Trump posted the image of her son anger had been with the hashtag Wherearethechildren used over 800 000 times on Twitter for the children harmed by your father_s policies while other users commented 	AGAINST	"It is not the first time that US procedures for dealing with child migrants have  come under ... Even before Ivanka Trump posted the image of her son, anger had  been ... with the hashtag #Wherearethechildren used over 800,000 times on  Twitter. ... for the children harmed by your father's policies"", while other users  commented ..."	20	0_google_14
15	wherearethechildren	Mary Theresa Eleanor Higgins Clark Conheeney known professionally as Mary Higgins Clark One of her flights became the last flight allowed into Czechoslovakia before the Iron It is about George Washington and the love for his house Very quickly after the novel Where are the Children was completed Simon 	AGAINST	Mary Theresa Eleanor Higgins Clark Conheeney known professionally as Mary  Higgins Clark, .... One of her flights became the last flight allowed into  Czechoslovakia before the Iron ... It is about George Washington and the love for  his house. ... Very quickly after the novel, Where are the Children? was  completed, Simon ...	20	0_google_15
16	wherearethechildren	Thread WhereAreTheChildren Anger grows over US border policy Ummmm is this not something Obama supporters should have been equally strident about years before that I predict Trump will not stop the policy even if reports and images Username Change by DragonByte Technologies Ltd 	FAVOR	Thread: #WhereAreTheChildren: Anger grows over US border policy ... Ummmm. ..is this not something Obama supporters should have been equally strident  about years before that? ... I predict Trump will not stop the policy, even if reports  and images .... Username Change by DragonByte Technologies Ltd.	20	0_google_16
17	wherearethechildren	 a continuing resolution that extends current funding levels until a certain date The problem is that must pass bills create an incentive for some MoCs to try to attach policy changes to these bills that are much harder to pass on their own These are called policy ridersbecause they ride on top of a must pass bill And 	AGAINST	... a continuing resolution that extends current funding levels until a certain date.  ... The problem is that must-pass bills create an incentive for some MoCs to try to  attach policy changes to these bills that are much harder to pass on their own. ...  These are called policy riders—because they “ride” on top of a must-pass bill.  And ...	20	0_google_17
18	wherearethechildren	Here_s why comprehensive raise the age reform is good policy for our young personality traits and behavior of adolescents are highly receptive to change adolescents diminishing their life prospects before they_ve even entered high school Who and Where are the Children in New York_s Justice System 2017	NONE	Here's why comprehensive “raise the age” reform is good policy, for our young ...  personality traits and behavior of adolescents are highly receptive to change;  adolescents ... diminishing their life prospects before they've even entered high  school. ... Who and Where are the Children in New York's Justice System 2017	20	0_google_18
19	wherearethechildren	3 days ago Here_s what we_ve learned and what you can do about it has been calling for an end to the U S policy of separating children at the border 	FAVOR	3 days ago ... Here's what we've learned, and what you can do about it. ... has been calling for  an end to the U.S. policy of separating children at the border.	20	0_google_19
20	wherearethechildren	Mar 10 2008 The federal budget is not just a spending plan it reflects our nation_s deepest the Bush administration changed the SCHIP and Medicaid rules for to impose a 12 month waiting period before enrolling a child in SCHIP 	FAVOR	Mar 10, 2008 ... The federal budget is not just a spending plan, it reflects our nation's deepest ...  the Bush administration changed the SCHIP and Medicaid rules for ... to impose  a 12-month waiting period before enrolling a child in SCHIP, ...	20	0_google_20
21	wherearethechildren	OMB Control Number 1653 0049Eiration Date 12 31 2020U more than 400 violations of criminal law ranging from child eloitation to transnational gangs Use this If you provide information you can be assured that it will be promptly more than once and do NOT file a duplicate report by calling the HSI Tip Line 	AGAINST	OMB Control Number: 1653-0049Expiration Date: 12/31/2020U. ... more than  400 violations of criminal law, ranging from child exploitation to transnational  gangs. Use this ... If you provide information, you can be assured that it will be  promptly ... more than once, and do NOT file a duplicate report by calling the HSI  Tip Line.	20	1_google_1
22	wherearethechildren	If you would like to report suspicious criminal activity Call 866 DHS 2 ICE 866 347 2423 from U S and Canada TTY for hearing impaired only TTY para 	AGAINST	If you would like to report suspicious criminal activity: Call 866-DHS-2-ICE (866- 347-2423) (from U.S. and Canada). TTY for hearing impaired only: || TTY para ...	20	1_google_2
23	wherearethechildren	Jun 16 2017 If you would like to report illegal aliens please call Immigration and For more information please visit Children at 1 800 843 5678 and the information will be forwarded to the appropriate agency for investigative action click HSI Tip Form located under Homeland Security Investigations 	FAVOR	Jun 16, 2017 ... If you would like to report illegal aliens, please call Immigration and ... For more  information, please visit www.ice.gov. ... Children at 1-800-843-5678 and the  information will be forwarded to the appropriate agency for investigative action. ...  click HSI Tip Form, located under Homeland Security Investigations.	20	1_google_3
24	wherearethechildren	I am married to another undocumented person and we have two daughters born in the in anyone who has used a fake green card or Social Security Number so make sure your children know where to go and who to contact if you are not 	AGAINST	I am married to another undocumented person, and we have two daughters, born  in the ... in anyone who has used a fake green card or Social Security Number. ...  so make sure your children know where to go and who to contact if you are not ...	20	1_google_4
25	wherearethechildren	Apr 29 2017 Don_t forget to call 1 855 48 VOICE let them know if you_ve seen the illegal a voice to those who have been ignored by our media and silenced by special interests The office says it_s not a hotline to report crimes only for victims to Their actions seek to obstruct and do harm to crime victims that_s 	AGAINST	"Apr 29, 2017 ... Don't forget to call 1-855-48-VOICE & let them know if you've seen the illegal ... ""a  voice to those who have been ignored by our media and silenced by special  interests."" ... The office says it's not a hotline to report crimes, only for victims to ...  Their actions seek to obstruct and do harm to crime victims; that's ..."	20	1_google_5
26	wherearethechildren	Mar 23 2017 So what should you do if immigration officers or police deputized to enforce are blurring the lines between lawfully detaining immigrants and unlawfully In some cases people have been deported and only made claims of Trump has pledged to hire 10 000 more ICE agents who go through a 16 week 	FAVOR	Mar 23, 2017 ... So what should you do if immigration officers or police deputized to enforce ... are  blurring the lines between lawfully detaining immigrants and unlawfully ... In  some cases, people have been deported and only made claims of ... Trump has  pledged to hire 10,000 more ICE agents, who go through a 16-week ...	20	1_google_6
27	wherearethechildren	Aug 16 2017 Learn about the deportation process and other related issues Others may go before a judge in a longer deportation removal process before the U S Immigration and Customs Enforcement ICE carries out a Contact the USCIS if you have questions about filing an appeal Do you need help 	AGAINST	Aug 16, 2017 ... Learn about the deportation process and other related issues. ... Others may go  before a judge in a longer deportation (removal) process. ... before the U.S.  Immigration and Customs Enforcement (ICE) carries out a ... Contact the USCIS if  you have questions about filing an appeal. ... Do you need help?	20	1_google_7
28	wherearethechildren	Under federal law any non U S citizen is an alien Aliens who have entered the United States without permission or who have violated the terms of their 	AGAINST	Under federal law, any non-U.S. citizen is an alien. Aliens who have entered the  United States without permission, or who have violated the terms of their ...	20	1_google_8
29	wherearethechildren	We rely on the police to keep us safe and treat us all fairly regardless of race This card provides tips for interacting with police and understanding your Know Your Rights What To Do If You_re Stopped By Police Immigration Tell the ICE agent you wish to remain silent If You Feel Your Rights Have Been Violated 	AGAINST	We rely on the police to keep us safe and treat us all fairly, regardless of race, ...  This card provides tips for interacting with police and understanding your ... Know  Your Rights: What To Do If You're Stopped By Police, Immigration .... Tell the ICE  agent you wish to remain silent. ... If You Feel Your Rights Have Been Violated.	20	1_google_9
30	wherearethechildren	Mar 30 2017 Five people were arrested at a U S Citizenship and Immigration Services office If they don_t show up it_s what_s called abandoned USCIS just sort of assumes that they don_t want to go forward with it Doyle said But now if they do show up trying to take that first step and they_re detained it can lead to 	NONE	"Mar 30, 2017 ... Five people were arrested at a U.S. Citizenship and Immigration Services office ...  If they don't show up, it's what's called abandoned ... USCIS just sort of assumes  that they don't want to go forward with it,"" Doyle said. ""But now, if they do show up , trying to take that first step and they're detained, it can lead to ..."	20	1_google_10
31	wherearethechildren	Apr 29 2017 It often takes victims years to seek help and they frequently have to be persuaded to will detain and deport them if they press charges according to law on immigration is that fewer immigrants are willing to go to the police of Immigrant Affairs tip line for crime victims used to get up to 10 calls a week 	AGAINST	Apr 29, 2017 ... It often takes victims years to seek help, and they frequently have to be  persuaded to ... will detain and deport them if they press charges, according to  law ... on immigration is that fewer immigrants are willing to go to the police. .... of  Immigrant Affairs tip line for crime victims used to get up to 10 calls a week.	20	1_google_11
32	wherearethechildren	Jan 18 2017 In some so called sanctuary cities officials refuse to hand over illegal that make it difficult for jails to turn illegal immigrants over to federal If ICE obtains the warrant they could pick up the inmate and transfer him to a federal prison Cutting funding isn_t the only way for the Trump administration to get 	FAVOR	Jan 18, 2017 ... In some so-called “sanctuary cities,” officials refuse to hand over illegal ... that  make it difficult for jails to turn illegal immigrants over to federal .... If ICE obtains  the warrant, they could pick up the inmate and transfer him to a federal prison. ...  Cutting funding isn't the only way for the Trump administration to get ...	20	1_google_12
33	wherearethechildren	Mar 3 2017 Often ICE is arresting and deporting people they could have gone after under to protect immigrants_ ability to take their children to school or go to church But when ICE agents have the power to decide who_s deported and who isn_t President Obama never called immigrants bad hombres but his 	AGAINST	Mar 3, 2017 ... Often, ICE is arresting and deporting people they could have gone after under ...  to protect immigrants' ability to take their children to school or go to church ... But  when ICE agents have the power to decide who's deported and who isn't, ...  President Obama never called immigrants “bad hombres,” but his ...	20	1_google_13
34	wherearethechildren	Do you have a special party package for younger kids May I call and change Chuck E_s time to visit the school if my principal doesn_t agree with the time I 	AGAINST	Do you have a special party package for younger kids? .... May I call and change  Chuck E's time to visit the school if my principal doesn't agree with the time I ...	20	1_google_14
35	wherearethechildren	Ice fishing action can be fast and furious when winter seals the lakes under You will probably want to get out your portable seat to sit on so that you can a close eye on it or watch for the flag on the tip up to see if you_ve caught a fish People enjoy it for the solitude of being out on a frozen lake and the kids ice fishing 	NONE	Ice fishing action can be fast and furious when winter seals the lakes under ...  You will probably want to get out your portable seat to sit on so that you can ... a  close eye on it or watch for the flag on the tip-up to see if you've caught a fish. ...  People enjoy it for the solitude of being out on a frozen lake and the ... kids ice  fishing.	20	1_google_15
36	wherearethechildren	If you have any questions about this manual or any other issue please do not ICE can deport people without lawful immigration status and people with status may ask for a lawyer by calling the State Office of New Americans Hotline at 800 566 7636 To make an appointment call 311 or go to C 	FAVOR	If you have any questions about this manual, or any other issue, please do not ...  ICE can deport people without lawful immigration status and people with status ...  may ask for a lawyer by calling the State Office of New Americans Hotline at (800)  566-7636. ..... To make an appointment, call 311 or go to www.nyc.gov/IDNYC.	20	1_google_16
37	wherearethechildren	U S Immigration and Customs Enforcement ICE is a U S federal government law HSI agents have the statutory authority to enforce the Immigration and If a candidate passes these stages and is voted on the local team they are then then called the Air and Marine Interdiction Division was transferred to ICE in 2003 	AGAINST	U.S. Immigration and Customs Enforcement (ICE) is a U.S. federal government  law .... HSI agents have the statutory authority to enforce the Immigration and ... If  a candidate passes these stages and is voted on the local team, they are then ... ( then called the Air and Marine Interdiction Division) was transferred to ICE in  2003 ...	20	1_google_17
38	wherearethechildren	If you only have a cordless phone you will also be left without phone service Find out what to do before during and after a power outage by the home generator is fed back into the electrical lines and transformed to a higher voltage Note If you drain a gas fired water tank the pilot light should be turned out call 	AGAINST	If you only have a cordless phone, you will also be left without phone service. ...  Find out what to do before, during, and after a power outage. ... by the home  generator is fed back into the electrical lines, and transformed to a higher voltage.  ... Note: If you drain a gas-fired water tank, the pilot light should be turned out –  call ...	20	1_google_18
39	wherearethechildren	Dec 8 2016 Send Tips Alcohol can also make you sweat even when it is cold which can Keeping the heat on isn_t the only thing you can do to protect pipes from freezing so you know where to go if a pipe bursts DC Water spokesperson Heavy snow and ice can settle on power lines and cause power outages 	FAVOR	Dec 8, 2016 ... Send Tips .... Alcohol can also make you sweat, even when it is cold, which can ...  Keeping the heat on isn't the only thing you can do to protect pipes from freezing  ... so you know where to go if a pipe bursts, DC Water spokesperson ... Heavy  snow and ice can settle on power lines and cause power outages ...	20	1_google_19
40	wherearethechildren	Paramedic advocates cell phone store emergency contact information in their FALSE ICE entries stored in cell phones allow viruses to access those units and Ambulance Service have launched a national In case of Emergency ICE Please will you also forward this to everybody in your address book it won_t take 	AGAINST	Paramedic advocates cell phone store emergency contact information in their ...  FALSE: “ICE” entries stored in cell phones allow viruses to access those units  and ... Ambulance Service have launched a national “In case of Emergency (ICE) ” ... Please will you also forward this to everybody in your address book, it won't  take ...	20	1_google_20
41	wherearethechildren	2 days ago Office of Refugee Resettlement can_t verify whereabouts of 1 475 migrant integrated members of American society according to its website 	AGAINST	"2 days ago ... Office of Refugee Resettlement can't verify whereabouts of 1,475 migrant ...  integrated members of American society,"" according to its website."	20	2_google_1
42	wherearethechildren	2 days ago These WhereAreTheChildren Tweets Demand To Know More About The Joaquin Castro looked at the issue in an international sense if the U S is powerless to prevent potential human 11An Answer To The Horror 	AGAINST	2 days ago ... These #WhereAreTheChildren Tweets Demand To Know More About The ...  Joaquin Castro looked at the issue in an international sense — if the U.S. is  powerless to prevent potential human ... 11An Answer To The Horror.	20	2_google_2
43	wherearethechildren	4 hours ago Issues Under Fire WhereAreTheChildren Humanity Demands An since its inception and America is not going to change anytime soon 	AGAINST	4 hours ago ... Issues Under Fire: #WhereAreTheChildren, Humanity Demands An ... since its  inception and America is not going to change anytime soon.	20	2_google_3
44	wherearethechildren	Where is America_s decency and outrage WhereAreTheChildren WhereAreTheMigrantChildren WhereAreTheMissingChildren NPR interview May 11 	FAVOR	Where is America's decency and outrage? #WhereAreTheChildren # WhereAreTheMigrantChildren #WhereAreTheMissingChildren NPR interview,  May 11.	20	2_google_4
45	wherearethechildren	2 days ago My new movie The Big Sick is on Amazon iTunes Blu ray all the the American people demand answers on the whereabouts of the 1 500 	AGAINST	2 days ago ... My new movie The Big Sick is on Amazon, iTunes, Blu ray, all the ..... the  American people demand answers on the whereabouts of the 1,500 ...	20	2_google_5
46	wherearethechildren	2 days ago My Saturday suggestion is reading WhereAreTheChildren news stories the Trump administration is not only un American it_s inhumane 	FAVOR	2 days ago ... “My Saturday suggestion is reading #WhereAreTheChildren news stories. ... the  Trump administration is not only un-American, it's inhumane.	20	2_google_6
47	wherearethechildren	3 hours ago The HHS has a history of losing children but the US government is still allowing them to So now we demand the US government to answer 	AGAINST	3 hours ago ... The HHS has a history of losing children, but the US government is still allowing  them to ... So now we demand the US government to answer.	20	2_google_7
48	wherearethechildren	2 days ago It is your responsibility as a human being to demand answers The American government has unleashed terror on immigrants and in doing 	AGAINST	2 days ago ... It is your responsibility as a human being to demand answers! .... The American  government has unleashed terror on immigrants, and in doing ...	20	2_google_8
49	wherearethechildren	2 days ago My Saturday suggestion is reading WhereAreTheChildren news stories the Trump administration is not only un American it_s inhumane 	AGAINST	2 days ago ... “My Saturday suggestion is reading #WhereAreTheChildren news stories. ... the  Trump administration is not only un-American, it's inhumane.	20	2_google_9
50	wherearethechildren	Apr 27 2015 Where Are the Children America_s migrant extortion market remains in the shadows of our Another is that the victims of ransom kidnappings are sometimes twice Alfredo required little coaxing to take the demands seriously Now Rodriguez had an answer for them too We can_t waste a second 	AGAINST	Apr 27, 2015 ... Where Are the Children? .... America's migrant-extortion market remains in the  shadows of our ... Another is that the victims of ransom kidnappings are  sometimes twice ..... Alfredo required little coaxing to take the demands seriously.  .... Now Rodriguez had an answer for them, too: “We can't waste a second.	20	2_google_10
51	wherearethechildren	3 days ago NEW Amnesty International has been calling for an end to the U S policy of separating children at the border Their call to action can be found 	AGAINST	3 days ago ... NEW: Amnesty International has been calling for an end to the U.S. policy of  separating children at the border. Their call to action can be found ...	20	2_google_11
52	wherearethechildren	3 days ago We demand that responsible ICE leadership be charged and prosecuted Get your orange ass in a golf cart and answer for what you_ve done WhereAreTheChildren is a liberalDiversion Dems are frantic almost 	AGAINST	3 days ago ... We demand that responsible ICE leadership be charged and prosecuted. ... Get  your orange ass in a golf cart and answer for what you've done. ... # WhereAreTheChildren is a #liberalDiversion #Dems are frantic, almost ...	20	2_google_12
53	wherearethechildren	The following is a selection of Survivor stories drawn from the Our StoriesOur Strength video collection We are grateful to the men and women who have 	AGAINST	The following is a selection of Survivor stories drawn from the Our Stories…Our  Strength video collection. We are grateful to the men and women who have ...	20	2_google_13
54	wherearethechildren	This company is all over the U S and go wherever cities have been hit with severe weather They have BBB But the show ended with no answer How freaking 	AGAINST	This company is all over the U.S. and go wherever cities have been hit with  severe weather. They have BBB ... But the show ended with no answer. How  freaking ...	20	2_google_14
55	wherearethechildren	White House contact Charge action to demand answers on systemic racism and poverty is in its second week 	NONE	White House contact: https://www.usa.gov/federal-agencies/white-house ....  Charge: https://politicalcharge.org/2018/05/26/wherearethechildren-how-to-help/  ..... action to demand answers on systemic racism and poverty, is in its second  week, ...	20	2_google_15
56	wherearethechildren	Sep 28 2017 Will Grace despite what NBC says isn_t the same show that reconcile their disgust toward America_s new president though no one ever 	AGAINST	Sep 28, 2017 ... Will & Grace, despite what NBC says, isn't the same show that ... reconcile their  disgust toward America's new president — though no one ever ...	20	2_google_16
57	wherearethechildren	Jan 23 2017 There Are No Easy Answers in Beware the Slenderman The HBO documentary delves America Is Fumbling Its Most Important Relationship 	FAVOR	Jan 23, 2017 ... There Are No Easy Answers in Beware the Slenderman. The HBO documentary  delves ..... America Is Fumbling Its Most Important Relationship.	20	2_google_17
58	wherearethechildren	By this sure standard Mitt Romney is supremely unqualified for public office America has been a place where we have traditionally accorded others the a blessing and gateway to a fulfilling life it is hard to demand such a sacrifice from them I_ve found some answers in my over thirty year observance of Shabbat the 	FAVOR	By this sure standard, Mitt Romney is supremely unqualified for public office. ...  America has been a place where we have traditionally accorded others the ... a  blessing and gateway to a fulfilling life, it is hard to demand such a sacrifice from  them. ... I've found some answers in my over thirty-year observance of Shabbat, ( the ...	20	2_google_18
59	wherearethechildren	Please read our Frequently Asked Questions page for answers to common questions You can also contact the Women_s Refugee Commission if you have 	FAVOR	Please read our Frequently Asked Questions page for answers to common  questions. You can also contact the Women's Refugee Commission if you have ...	20	2_google_19
60	wherearethechildren	Nor can the American people trust Trump officials who themselves may also be raises alarming questions the American public deserves to have answered 	NONE	Nor can the American people trust Trump officials, who themselves may also be  ... raises alarming questions the American public deserves to have answered.	20	2_google_20
61	wherearethechildren	The latest Tweets from Paul C Dick Phone 202 401 9246 Fax 202 401 0981 WhereAreTheChildren Pass this fascists enacting draconian immigration policies crimes against humanity WhereAreTHeChildren removeTrump Not acceptable this was always your plan 	AGAINST	The latest Tweets from Paul C. Dick (@YSMDDOTCOM) ... Phone: 202-401-9246  Fax: 202-401-0981 #WhereAreTheChildren Pass this ..... fascists enacting  draconian immigration policies - crimes against humanity @UN # WhereAreTHeChildren #removeTrump Not acceptable @realdonaldtrump - this  was always your plan ...	3	3_google_1
62	wherearethechildren	May 21 2018 The sheer volume of Trump scandals can seem difficult to keep track of community on the whole and to then enact policies that target immigrants broadly the right wing has co opted the systems of public discourse in our country I_m not going to mince words the fascism is getting more open 	AGAINST	May 21, 2018 ... The sheer volume of Trump scandals can seem difficult to keep track of. ......  community on the whole and to then enact policies that target immigrants broadly . ...... the right wing has co-opted the systems of public discourse in our country.  ...... I'm not going to mince words: the fascism is getting more open.	3	3_google_2
63	wherearethechildren	Trump Fantasy 22 Whoever controls the office of the Presidecy controls this great land To suggest this is the plan is false and should be common openly accepted we can take to reduce the violence and weaponry in our midst 1383 1128 What is the argument for not allowing voter ID laws to be enacted 	AGAINST	Trump? Fantasy. 22 Whoever controls the office of the Presidecy controls this  great land. ... To suggest this is the plan is false and should be common .....  openly accepted. ...... we can take to reduce the violence and weaponry in our  midst. .... 1383 1128 What is the argument for not allowing voter ID laws to be  enacted?	3	3_google_3
64	wherearethechildren	The Republicans have all kinds of morals and values that they will gladly pontificate on FBR Resist Just Trumpy Things May 22 More 	NONE	The Republicans have all kinds of morals and values that they will gladly  pontificate on ... #FBR #Resist | Just Trumpy Things @justtrumpything May 22.  More.	7	4_google_1
65	wherearethechildren	Just discussed WhereAreTheChildren on AMJoy Here_s what I wrote about it WhereAreTheChildren Let_s get this issue trending y_all But on the streets You can see them gathering And in your heart You know they feel in um isn_t that against the rules about flags and called it Trumpy Bear Back to top 	FAVOR	"Just discussed #WhereAreTheChildren on #AMJoy Here's what I wrote about it ...  #WhereAreTheChildren Let's get this issue trending, y'all. ... But on the streets  You can see them gathering And in your heart You know they feel .... in (um, isn't  that against the rules about flags??) and called it ""Trumpy Bear"". .... Back to top ↑  ..."	7	4_google_2
66	wherearethechildren	The Republicans have all kinds of morals and values that they will gladly Child abuse is key to Trump_s Immigration enf strategy 1 Unleash ICE to United We Dream has put a list of resources for you to figure out if you qualify to renew FBR Resist Just Trumpy Things May 22 Back to top 	AGAINST	The Republicans have all kinds of morals and values that they will gladly ... Child  abuse is key to Trump's #Immigration enf strategy: 1) Unleash ICE to ... United  We Dream has put a list of resources for you to figure out if you qualify to renew.  .... #FBR #Resist | Just Trumpy Things @justtrumpything May 22 ... Back to top  ↑ ...	7	4_google_3
67	wherearethechildren	Detailed Twitter Tweet Analytics for Victoria Brownworth_s tweet The details are unnerving one in three immigrant child cases does not get a Indian Schools Hundreds were never seen again hundreds died others were sold into Right now WhereAreTheChildren is trending strong on my feed and the 	AGAINST	"Detailed Twitter Tweet Analytics for @VABVOX, Victoria Brownworth's tweet ...  The details are unnerving: one in three immigrant child cases does not get a ... "" Indian Schools"" Hundreds were never seen again, hundreds died, others were  sold into ..... Right now #WhereAreTheChildren is trending strong on my feed and  the ..."	7	4_google_4
68	wherearethechildren	 Aramis Ayala_s new bail policy Who will benefit WhereAreTheChildren Guess what is 1 on Twitter trendying again 	AGAINST	http://pic.twitter.com/LAoQr5uO0q ... Aramis Ayala's new bail policy: Who will  benefit? .... #WhereAreTheChildren Guess what is #1 on Twitter trendying again  ...	7	4_google_5
69	wherearethechildren	Toggle navigation Nordic GPS Home About us World Map Services Portfolio Pricing Contacts worldwide 1 Nordic GPS specializes in Indoor GPS 	NONE	Toggle navigation. Nordic GPS · Home · About us · World Map · Services ·  Portfolio · Pricing · Contacts. worldwide-1. Nordic GPS specializes in “Indoor GPS ”.	7	4_google_6
70	wherearethechildren		NONE		7	4_google_7
71	liegate	Feb 6 2018 Duckworth calls out _Cadet Bone Spurs_ after Trump_s _treasonous_ remark I will not be lectured about what our military needs by a 	AGAINST	Feb 6, 2018 ... Duckworth calls out 'Cadet Bone Spurs' after Trump's 'treasonous' remark .... I will  not be lectured about what our military needs by a ...	9	5_google_1
72	liegate	Feb 7 2018 Tammy Duckworth called President Donald Trump Cadet Bone his comrades head off to battle Cadet Bone Spurs is shown lying in a 	NONE	"Feb 7, 2018 ... Tammy Duckworth called President Donald Trump ""Cadet Bone ... his comrades  head off to battle, “Cadet Bone Spurs” is shown lying in a ..."	9	5_google_2
