ID	Target	Tweet	Stance	Origin	Total	Origin_ID
11	lyrica	portion had been prescribed the drug without a record of any of the approved indications What_s known _ Pregabalin Lyrica_ is a new anticonvulsant agent approved in Europe for neuropathic pain epilepsy and generalised anxiety disorder _ During a period with rather few blockbuster drugs introduced pregabalin has 	AGAINST	portion had been prescribed the drug without a record of any of the approved  indications. What′s known. • Pregabalin (Lyrica�) is a new anticonvulsant agent  approved in Europe for neuropathic pain, epilepsy and generalised anxiety  disorder. • During a period with rather few blockbuster drugs introduced,  pregabalin has ...	20	0_google_11
12	lyrica	Pregabalin is used with other medicines to help control partial seizures convulsions in the treatment of epilepsy This medicine It is used to treat a condition called fibromyalgia muscle pain and stiffness An alternative to this medication should be prescribed or you should stop breastfeeding while using this medicine 	AGAINST	Pregabalin is used with other medicines to help control partial seizures ( convulsions) in the treatment of epilepsy. This medicine ... It is used to treat a  condition called fibromyalgia (muscle pain and stiffness). ... An alternative to this  medication should be prescribed or you should stop breastfeeding while using  this medicine.	20	0_google_12
13	lyrica	See risks benefits of LYRICA_ pregabalin CV Rx treatment for FM diabetic nerve pain pain after shingles spinal cord injury nerve pain partial onset seizures in adults an add on treatment with epilepsy 	AGAINST	See risks & benefits of LYRICA� (pregabalin) CV. Rx treatment for FM, diabetic  nerve pain, pain after shingles, spinal cord injury nerve pain & partial onset  seizures in adults (an add-on treatment) with epilepsy.	20	0_google_13
14	lyrica	Find information on managing nerve pain from a spinal cord injury and how LYRICA_ pregabalin CV may help See risks benefits Spinal cord injury nerve pain is a chronic pain condition and can fluctuate or get worse over time However nerve pain from a spinal cord injury can occur in different areas of your body 	AGAINST	Find information on managing nerve pain from a spinal cord injury and how  LYRICA� (pregabalin) CV may help. See risks & benefits ... Spinal cord injury  nerve pain is a chronic pain condition, and can fluctuate or get worse over time. ...  However, nerve pain from a spinal cord injury can occur in different areas of your  body.	20	0_google_14
15	lyrica	Dec 10 2014 Pregabalin which is marketed by Pfizer under the name Lyrica is approved to treat chronic pain associated with shingles spinal cord injury fibromyalgia and diabetic peripheral neuropathy However it is also commonly prescribed as an _ off label_ treatment for chronic low back pain syndromes like lumbar 	AGAINST	Dec 10, 2014 ... Pregabalin, which is marketed by Pfizer under the name Lyrica, is approved to  treat chronic pain associated with shingles, spinal cord injury, fibromyalgia, and  diabetic peripheral neuropathy. However, it is also commonly prescribed as an “ off label” treatment for chronic low back pain syndromes like lumbar ...	20	0_google_15
16	lyrica	Pregabalin marketed under the brand name Lyrica among others is a medication used to treat epilepsy neuropathic pain fibromyalgia and generalized anxiety disorder Its use for epilepsy is as an add on therapy for partial seizures with or without secondary generalization in adults Some off label uses of pregabalin 	AGAINST	Pregabalin, marketed under the brand name Lyrica among others, is a  medication used to treat epilepsy, neuropathic pain, fibromyalgia, and  generalized anxiety disorder. Its use for epilepsy is as an add-on therapy for  partial seizures with or without secondary generalization in adults. Some off-label  uses of pregabalin ...	20	0_google_16
17	lyrica	Prescription Medications for Fibromyalgia Lyrica Cymbalta Savella and Off Label Remedies Lead writer Kate Rope February 29 2016 cymbalta fibromyalgia Cymbalta is an antidepressant that may help control fibromyalgia pain and fatigue In 2007 Pfizers Lyrica became the first prescription medication approved for 	AGAINST	Prescription Medications for Fibromyalgia: Lyrica, Cymbalta, Savella, and Off- Label Remedies. Lead writer: Kate Rope. February 29, 2016. cymbalta- fibromyalgia Cymbalta is an antidepressant that may help control fibromyalgia  pain and fatigue.In 2007, Pfizers Lyrica became the first prescription medication  approved for ...	20	0_google_17
18	lyrica	1 day ago Lyrica is the brand name for pregabalin a medication used to treat epilepsy neuropathic nerve pain fibromyalgia and generalized anxiety disorder off label Pregabalin works by reducing the number of pain signals that damaged nerves send out This drug can help you control your symptoms but it will 	AGAINST	1 day ago ... Lyrica is the brand name for pregabalin, a medication used to treat epilepsy,  neuropathic (nerve) pain, fibromyalgia, and generalized anxiety disorder (off  label). Pregabalin works by reducing the number of pain signals that damaged  nerves send out. This drug can help you control your symptoms but it will ...	20	0_google_18
19	lyrica	Jun 23 2016 Off label use means that your doctor can prescribe a drug for a condition that it isn_t approved for if they think that you may benefit from the drug Neurontin Lyrica What is it approved to treat _ seizures _ nerve damage pain from shingles a painful rash caused by herpes zoster infection _ seizures when 	AGAINST	Jun 23, 2016 ... Off-label use means that your doctor can prescribe a drug for a condition that it  isn't approved for if they think that you may benefit from the drug. ... Neurontin,  Lyrica. What is it approved to treat? • seizures • nerve damage pain from shingles  (a painful rash caused by herpes zoster infection), • seizures (when ...	20	0_google_19
20	lyrica	It is indicated for treatment of four specific conditions and though it is not indicated or FDA approved for use to treat pain it is prescribed off label by doctors to treat Lyrica binds to a part of the nerves and it is thought that this reduces the ability for nerves to send pain messages to each other it slows down impulses in the 	FAVOR	It is indicated for treatment of four specific conditions, and though it is not  indicated or FDA approved for use to treat pain, it is prescribed (off label) by  doctors to treat ... Lyrica binds to a part of the nerves and it is thought that this  reduces the ability for nerves to send pain messages to each other; it slows down  impulses in the ...	20	0_google_20
21	lyrica	Lyrica _Side Effects Severe left flank and hip pain brain fog loss of balance bruising swelling of hands feet and ankles gained 10 pounds chest tightness increase in blood pressure[already had high blood _ Source LYRICA Side effects ratings and pat View full report on drug related hip fracture Did the author 	FAVOR	"Lyrica. “Side Effects: Severe left flank and hip pain brain fog, loss of balance  bruising,swelling of hands feet and ankles, gained 10 pounds chest tightness,  increase in blood pressure[already had high blood...” Source:"" LYRICA: Side  effects, ratings, and pat... View full report on drug related hip fracture. Did the  author ..."	20	1_google_1
22	lyrica	Jan 2 2008 This is a randomized prospective double blind pilot study designed to evaluate the potential effectiveness of pregabalin in post operative pain management for patients who have sustained a fracture Condition or disease Intervention treatment Phase Post operative Pain Drug Placebo Drug Pregabalin 	NONE	Jan 2, 2008 ... This is a randomized, prospective, double-blind pilot study designed to evaluate  the potential effectiveness of pregabalin in post-operative pain management for  patients who have sustained a fracture. Condition or disease, Intervention/ treatment, Phase. Post-operative Pain, Drug: Placebo Drug: Pregabalin ...	20	1_google_2
23	lyrica	In addition the type of fracture in patients was determined in each group In both groups the most common type of fracture was femur fracture and in terms of fracture type there was no significant difference between the two groups_ patients P 0 05 Average pain scores VAS at 2 6 12 and 24 h after surgery in pregabalin 	AGAINST	In addition, the type of fracture in patients was determined in each group. In both  groups, the most common type of fracture was femur fracture, and in terms of  fracture type there was no significant difference between the two groups' patients  (P > 0.05). Average pain scores (VAS) at 2,6,12 and 24 h after surgery in  pregabalin ...	20	1_google_3
24	lyrica	Nov 1 2016 Some studies have reported that it could be associated with a decrease in bone mineral density and could also increase nontraumatic fractures in those aged over 50 years Mechanical tests were performed both for the intact right femur and the fractured left femur from the control and treatment groups 	AGAINST	Nov 1, 2016 ... Some studies have reported that it could be associated with a decrease in bone  mineral density and could also increase nontraumatic fractures in those aged  over 50 years ... Mechanical tests were performed both for the intact right femur  and the fractured left femur from the control and treatment groups.	20	1_google_4
25	lyrica	Hip fractures can have serious consequences with a mortality of 10 at 1 month after fall 20 at 4 months and 30 at 1 year The average age of patients who fall and fracture their femur neck is over 80 and 75 of these are females Recent evidence finds that a delay in surgery beyond 48h after injury is associated with 	AGAINST	Hip fractures can have serious consequences, with a mortality of 10% at 1 month  after fall, 20% at 4 months and 30% at 1 year. The average age of patients who  fall and fracture their femur neck is over 80 and 75% of these are females. Recent  evidence finds that a delay in surgery beyond 48h after injury is associated with ...	20	1_google_5
26	lyrica	Jun 19 2007 Is anyone using or used the medicine Lyrica for pain associated with compression fractures caused by Osteoporosis If so I_d love to hear about 	AGAINST	Jun 19, 2007 ... Is anyone using (or used) the medicine Lyrica for pain associated with  compression fractures caused by Osteoporosis? If so, I'd love to hear about.	20	1_google_6
27	lyrica	Pain relieving drugs after fractures What is osteoporosis Osteoporosis occurs when the struts which make up the mesh like structure within bones become thin causing them to of the body the wrists hips and spine are most commonly affected drugs such as gabapentin and pregabalin reduce the ability of nerves to 	NONE	Pain relieving drugs after fractures. What is osteoporosis? Osteoporosis occurs  when the struts which make up the mesh-like structure within bones become thin  causing them to ... of the body, the wrists, hips and spine are most commonly  affected. .... drugs such as gabapentin and pregabalin reduce the ability of nerves  to ...	20	1_google_7
28	lyrica	Sep 19 2015 patent for Lyrica would be infringed if doctors did not specify Lyrica as opposed to a generic alternative when prescribing pregabalin for pain for hip fracture Of the 319 804 patients who had hip fracture surgery 10 931 3 24 died before discharge from hospital Of the 371 191 patients who had 	FAVOR	Sep 19, 2015 ... patent for Lyrica would be infringed if doctors did not specify. Lyrica as opposed  to a generic alternative when prescribing pregabalin for pain. ..... for hip fracture.  Of the 319 804 patients who had hip fracture surgery, 10 931 (3.24%) died before  discharge from hospital. Of the 371 191 patients who had.	20	1_google_8
29	lyrica	Nov 18 2015 Further studies are needed of pregabalin in acute subacute and chronic pain after surgery Total hip arthroplasty THA is a surgical procedure indicated in the management of severe degenerative osteoarthritis and proximal femoral fractures More than 300 000 THAs are performed each year in the USA 	AGAINST	Nov 18, 2015 ... Further studies are needed of pregabalin in acute, subacute, and chronic pain  after surgery. Total hip arthroplasty (THA) is a surgical procedure indicated in the  management of severe, degenerative osteoarthritis and proximal femoral  fractures. More than 300 000 THAs are performed each year in the USA ...	20	1_google_9
30	lyrica	Below is the selection of side effect reports a k a adverse event reports related to Lyrica Pregabalin where reactions include fall Reactions HIP Fracture Respiratory Arrest Fall Adverse event resulted in death hospitalization Drug s suspected as cause Lyrica Other drugs received by patient Propranolol 	AGAINST	Below is the selection of side effect reports (a.k.a. adverse event reports) related  to Lyrica (Pregabalin) where reactions include fall. ... Reactions: HIP Fracture,  Respiratory Arrest, Fall. Adverse event resulted in: death, hospitalization. Drug(s)  suspected as cause: Lyrica. Other drugs received by patient: Propranolol ...	20	1_google_10
31	lyrica	Dec 1 2017 Nearly all patients with a femoral fracture are in significant pain and parenteral analgesia should always be a consideration Preoperative prophylactic antibiotics are recommended for the patient undergoing immediate internal fixation with the usual dose being 1 g of a first generation cephalosporin 	FAVOR	Dec 1, 2017 ... Nearly all patients with a femoral fracture are in significant pain, and parenteral  analgesia should always be a consideration. Preoperative prophylactic  antibiotics are recommended for the patient undergoing immediate internal  fixation, with the usual dose being 1 g of a first-generation cephalosporin.	20	1_google_11
32	lyrica	hi i see this is your first post and i want to welcome you to the forum we are here to offer you support and answer what questions we can i take 300mg of Lyrica daily for hip and leg pain it has helped tremendously even though i have some side effects daily the help with the pain means i can take the side 	AGAINST	hi! i see this is your first post and i want to welcome you to the forum! we are here  to offer you support and answer what questions we can. i take 300mg of Lyrica  daily for hip and leg pain. it has helped tremendously even though i have some  side effects daily. the help with the pain means i can take the side ...	20	1_google_12
33	lyrica	I thought I would tell about my eerience with Gabapentin I began taking it about 9 months before my neck surgery My doctors said there was nothing wrong with me though I had screaming nerve pain down both arms for many months An MRI showed a herniated disk and it was compressing my cord 	AGAINST	I thought I would tell about my experience with Gabapentin. I began taking it  about 9 months before my neck surgery. My doctors said there was nothing  wrong with me (though I had screaming nerve pain down both arms for many  months. An MRI showed a herniated disk and it was compressing my cord.	20	1_google_13
34	lyrica	Jan 19 2018 Which Are The Symptoms Associated With Hip Joint Pain That Needs Treatment Following Are the Common Nociceptive Hip Joint Pain Opioids works very well for nociceptive pain caused by surgery dislocation and fracture Chronic neuropathic hip Chronic Hip Joint Pain Lyrica Neurontin Elavil 	FAVOR	Jan 19, 2018 ... Which Are The Symptoms Associated With Hip Joint Pain That Needs Treatment?  Following Are the Common ... Nociceptive Hip Joint Pain- Opioids works very  well for nociceptive pain caused by surgery, dislocation and fracture. Chronic  neuropathic hip ... Chronic Hip Joint Pain? Lyrica; Neurontin; Elavil ...	20	1_google_14
35	lyrica	May 7 2012 Pfizer announced that the Lyrica drug used to treat fibromyalgia and chronic pain disorders is not effective in reducing neuropathic pain caused by HIV infection or diabetes Related Articles on Pain Management Patients With Celiac Disease More Likely to Suffer Migraines _ Pregabalin Bridges Gap in 	AGAINST	May 7, 2012 ... Pfizer announced that the Lyrica drug, used to treat fibromyalgia and chronic pain  disorders, is not effective in reducing neuropathic pain caused by HIV infection or  diabetes. ... Related Articles on Pain Management: Patients With Celiac Disease  More Likely to Suffer Migraines · Pregabalin Bridges Gap in ...	20	1_google_15
36	lyrica	Gabapentin Neurontin and pregabalin Lyrica remain the only FDA approved drugs for PHN other than Lidoderm and TCAs Gabapentin and pregabalin are structural analogs of _ aminobutyric acid and have anxiolytic analgesic and antiepileptic properties Pregabalin is structurally related to gabapentin but pregabalin 	AGAINST	Gabapentin (Neurontin) and pregabalin (Lyrica) remain the only FDA-approved  drugs for PHN, other than Lidoderm and TCAs. Gabapentin and pregabalin are  structural analogs of γ-aminobutyric acid and have anxiolytic, analgesic, and  antiepileptic properties. Pregabalin is structurally related to gabapentin, but  pregabalin ...	20	1_google_16
37	lyrica	The previously described MrOS study found significant bone loss at the hip in older men prescribed gabapentin [25] There are no reports evaluating Pregabalin is structurally related to gabapentin but pregabalin has shown greater potency than gabapentin in pain and seizure disorders Pregabalin reduces neuronal 	AGAINST	The previously described MrOS study found significant bone loss at the hip in  older men prescribed gabapentin [25]. There are no reports evaluating ...  Pregabalin is structurally related to gabapentin, but pregabalin has shown  greater potency than gabapentin in pain and seizure disorders. Pregabalin  reduces neuronal ...	20	1_google_17
38	lyrica	Mar 24 2017 The efficacy of pregabalin for the management of postoperative pain in primary total knee and hip arthroplasty a meta analysis Fei Li_ Jianxiong Ma_Email author Mingjie Kuang_ Xuan Jiang Ying Wang Bin Lu Xingwen Zhao Lei Sun and Xinlong MaEmail author _Contributed equally Journal of 	AGAINST	Mar 24, 2017 ... The efficacy of pregabalin for the management of postoperative pain in primary  total knee and hip arthroplasty: a meta-analysis. Fei Li†,; Jianxiong Ma†Email  author,; Mingjie Kuang†,; Xuan Jiang,; Ying Wang,; Bin Lu,; Xingwen Zhao,; Lei  Sun and; Xinlong MaEmail author. †Contributed equally. Journal of ...	20	1_google_18
39	lyrica	Jan 15 2018 Because of the opioid epidemic doctors are prescribing other pain relievers including gabapentin pregabalin Lyrica and tramadol with opioid use and high rates of off label prescribing which are associated with high rates of adverse effects raises concern about the levels of gabapentinoid use 	AGAINST	Jan 15, 2018 ... Because of the opioid epidemic doctors are prescribing other pain relievers  including gabapentin, pregabalin (Lyrica) and tramadol. ... with opioid use, and  high rates of off-label prescribing, which are associated with high rates of  adverse effects, raises concern about the levels of gabapentinoid use.	20	1_google_19
40	lyrica	Reviews and ratings for pregabalin when used in the treatment of pain 100 reviews I have had no relief for my lower back and right hip and right leg pain I have also had Lyrica pregabalin I have a pinched sciatic nerve in my lower back due to a compression fracture and also severe nerve damage in my left arm 	AGAINST	"Reviews and ratings for pregabalin when used in the treatment of pain. 100  reviews ... I have had no relief for my lower back and right hip and right leg pain. I  have also had .... Lyrica (pregabalin): ""I have a pinched sciatic nerve in my lower  back due to a compression fracture, and also severe nerve damage in my left arm ."	20	1_google_20
41	lyrica	May 18 2016 Lyrica the brand name for a medicine called pregabalin is an anti epileptic drug most commonly used to treat chronic nerve pain a type of pain caused by abnormality in or damage to the nerves 	AGAINST	May 18, 2016 ... Lyrica, the brand name for a medicine called pregabalin, is an anti-epileptic drug  most commonly used to treat chronic nerve pain - a type of pain caused by  abnormality in, or damage to, the nerves.	20	2_google_1
42	lyrica	6 Answers Posted in neurontin pain nerves Answer Hi gabapentin is used widely as a pain reliever and especially when All told Lyrica is about 10 times better than Neurontin If it helps you go for it Will neurontin and gabapentin help with numbness in fingers due to diabetic nerve damage 	AGAINST	6 Answers - Posted in: neurontin, pain, nerves - Answer: Hi, gabapentin is used  widely as a pain reliever, and especially when ... ... All told, Lyrica is about 10  times better than Neurontin. If it helps you, go for it, .... Will neurontin and  gabapentin help with numbness in fingers due to diabetic nerve damage?	20	2_google_2
43	lyrica	Nov 25 2015 But efforts to get Lyrica approved as a treatment for post traumatic nerve pain appear to have reached a dead end Pfizer says a Phase III clinical study found that pregabalin _ the generic name for Lyrica _ worked no better than a placebo in controlling chronic nerve pain caused by traumatic accidents or 	AGAINST	Nov 25, 2015 ... But efforts to get Lyrica approved as a treatment for post-traumatic nerve pain  appear to have reached a dead end. Pfizer says a Phase III clinical study found  that pregabalin – the generic name for Lyrica – worked no better than a placebo  in controlling chronic nerve pain caused by traumatic accidents or ...	20	2_google_3
44	lyrica	Lyrica is the brand name for the drug pregabalin Made and sold by U S pharmaceutical giant Pfizer this prescription medication is used to treat neuropathic pain associated with diabetic peripheral neuropathy postherpetic neuralgia partial onset seizures It is also the first drug approved for treating fibromyalgia 	AGAINST	Lyrica is the brand name for the drug pregabalin. Made and sold by U.S.  pharmaceutical giant Pfizer, this prescription medication is used to treat  neuropathic pain associated with diabetic peripheral neuropathy, postherpetic  neuralgia, partial onset seizures. It is also the first drug approved for treating  fibromyalgia.	20	2_google_4
45	lyrica	In 2005 I had a 360Fusion of lower back L5 S1 and took Lyrica to help with the pain until I finished rehab It was the only thing that helped I just had my entire neck fused and a corpectomy C4 C5 on Dec 2 3 2010 My doctor put me on Lrica again because of the nerve pain in my left arm It seems to be 	AGAINST	In 2005,I had a 360Fusion of lower back (L5-S1) and took Lyrica to help with the  pain until I finished rehab.... It was the only thing that helped. I just had my entire  neck fused and a corpectomy C4-C5 on Dec.2-3, 2010. My doctor put me on  Lrica again because of the nerve pain in my left arm. It seems to be ...	20	2_google_5
46	lyrica	Mar 25 2017 _But until now there has been no high quality evidence to help patients and doctors know whether pregabalin works for treating sciatica Our results have Sciatica is pain tingling or numbness along the distribution of the sciatic nerve most commonly caused by irritation of the nerve roots Pain is mostly 	FAVOR	Mar 25, 2017 ... “But, until now there has been no high quality evidence to help patients and  doctors know whether pregabalin works for treating sciatica. Our results have ...  Sciatica is pain, tingling or numbness along the distribution of the sciatic nerve,  most commonly caused by irritation of the nerve roots. Pain is mostly ...	20	2_google_6
47	lyrica	Mar 27 2017 Daily nerve pain headaches or muscle aches lead to depression unemployment and fractured relationships fall into four classes NSAIDs eg ibuprofen naproxen diclofenac opioids codeine morphine antidepressants amitriptyline and drugs developed for epilepsy gabapentin pregabalin 	AGAINST	Mar 27, 2017 ... Daily nerve pain, headaches or muscle aches lead to depression, unemployment  and fractured relationships. ... fall into four classes: NSAIDs (eg ibuprofen,  naproxen, diclofenac); opioids (codeine, morphine); antidepressants ( amitriptyline); and drugs developed for epilepsy (gabapentin, pregabalin).	20	2_google_7
48	lyrica	Mar 24 2016 Neuropathic pain results from damaged nerves that have been affected by tissue injury due to trauma or disease Pregabalin has also been studied for managing postherpetic neuralgia and diabetic neuropathy and the drug has shown efficacy in treating pain due to centrally mediated neuropathic pain 	AGAINST	Mar 24, 2016 ... Neuropathic pain results from damaged nerves that have been affected by tissue  injury due to trauma or disease. ... Pregabalin has also been studied for  managing postherpetic neuralgia and diabetic neuropathy, and the drug has  shown efficacy in treating pain due to centrally mediated neuropathic pain ...	20	2_google_8
49	lyrica	Mar 24 2017 Her team noted that about half of people with diabetes have some form of nerve damage caused by high levels of blood sugar drugs pregabalin Lyrica and oxcarbazepine Trileptal and drugs called tricyclic antidepressants and atypical opioids drugs such as Tramadol may help reduce pain 	AGAINST	Mar 24, 2017 ... Her team noted that about half of people with diabetes have some form of nerve  damage caused by high levels of blood sugar. ... drugs pregabalin (Lyrica) and  oxcarbazepine (Trileptal), and drugs called tricyclic antidepressants and atypical  opioids (drugs such as Tramadol) may help reduce pain.	20	2_google_9
50	lyrica	Although neuropathic pain is thought to be associated with peripheral nerve problems such as neuropathy caused by diabetes or spinal stenosis injuries to the brain or spinal cord can also lead to chronic There are newer medications on the market that may be of benefit called duloxetine Cymbalta and Lyrica 	AGAINST	Although neuropathic pain is thought to be associated with peripheral nerve  problems, such as neuropathy caused by diabetes or spinal stenosis, injuries to  the brain or spinal cord can also lead to chronic ... There are newer medications  on the market that may be of benefit called duloxetine (Cymbalta) and Lyrica.	20	2_google_10
51	lyrica	Mar 23 2017 This study was undertaken because there is evidence that pregabalin helps ease some kinds of neuropathic pain The FDA has approved Lyrica for the ongoing nerve pain that sometimes occurs after a shingles attack postherpetic neuralgia The drug also has FDA approval for diabetic nerve pain 	FAVOR	Mar 23, 2017 ... This study was undertaken because there is evidence that pregabalin helps ease  some kinds of neuropathic pain. The FDA has approved Lyrica for the ongoing  nerve pain that sometimes occurs after a shingles attack (postherpetic neuralgia).  The drug also has FDA approval for diabetic nerve pain, ...	20	2_google_11
52	lyrica	Aug 1 2013 It_s hardly any wonder that patients with neuropathy and nerve pain would be looking for help A commercial like the one with Terry the retired Baltimore police officer is very appealing When Terry says the _pain started subsiding_ after taking Lyrica we imagine that lots of viewers might think that they too 	FAVOR	Aug 1, 2013 ... It's hardly any wonder that patients with neuropathy and nerve pain would be  looking for help. A commercial like the one with Terry, the retired Baltimore police  officer, is very appealing. When Terry says the “pain started subsiding” after  taking Lyrica, we imagine that lots of viewers might think that they too ...	20	2_google_12
53	lyrica	Oct 2 2017 Although you can_t replace damaged nerves you can prevent further nerve damage and relieve the pain you do have Find tips for However many treatments can help lessen the discomfort and pain caused by diabetic nerve pain and your doctor can assist you in selecting one that works best for you 	AGAINST	Oct 2, 2017 ... Although you can't replace damaged nerves, you can prevent further nerve  damage and relieve the pain you do have. Find tips for ... However, many  treatments can help lessen the discomfort and pain caused by diabetic nerve  pain, and your doctor can assist you in selecting one that works best for you.	20	2_google_13
54	lyrica	This includes the nutritional support we_ve discussed In addition the involvement of free radicals in nerve excitation was found in 1995 supporting the use of antioxidants in nerve pain Since that time the antioxidant lipoic acid 300 mg 2 times a day has been shown to be helpful in diabetic neuropathy and should be tried 	AGAINST	This includes the nutritional support we've discussed. In addition, the involvement  of free radicals in nerve excitation was found in 1995, supporting the use of  antioxidants in nerve pain. Since that time, the antioxidant lipoic acid (300 mg 2  times a day) has been shown to be helpful in diabetic neuropathy and should be  tried ...	20	2_google_14
55	lyrica	May 5 2017 Read about columnist Carrie Anton_s decision to try a natural approach to relieving her fibromyalgia nerve pain after modern medicine failed I_ve been humiliated by the very people who are supposed to help If the symptoms continue to worsen I may have to break down and see a neurologist again 	AGAINST	May 5, 2017 ... Read about columnist Carrie Anton's decision to try a natural approach to  relieving her fibromyalgia nerve pain after modern medicine failed. ... I've been  humiliated by the very people who are supposed to help. ... If the symptoms  continue to worsen, I may have to break down and see a neurologist again.	20	2_google_15
