ID	Target	Tweet	Stance	Origin	Total	Origin_ID
13	sanctuarycities	I am not for unlimited open borders sanctuary cities nor am I for building walls not the financial industry Federal Reserve welfare dependents in thousand Dollar Arizona economy positively impacted by eus of illegal immigrants to sanctuary cities WILL NOT have business tax reduction but increase to 45 to 	AGAINST	"I am not for unlimited open borders, sanctuary cities, nor am I for building walls ...  not the ""financial industry"" (Federal Reserve welfare dependents in thousand  Dollar ... Arizona economy positively impacted by exodus of illegal immigrants: ...  to sanctuary cities WILL NOT have business tax reduction but increase to 45% to  ..."	20	0_google_13
14	sanctuarycities	Some of the most violent criminals at large today are illegal aliens The nonstop increase of immigration is reshaping the language and the law to Those nongang members are virtually all illegal Mexicans smuggled into education to whose maintenance few illegals have contributed a single tax dollar of course 	NONE	Some of the most violent criminals at large today are illegal aliens. ... The  nonstop increase of immigration is reshaping the language and the law to ...  Those non–gang members are virtually all illegal Mexicans, smuggled into ...  education (to whose maintenance few illegals have contributed a single tax  dollar, of course).	20	0_google_14
15	sanctuarycities	Jan 30 2018 They are going after sanctuary cities that harbor criminal aliens stepping up removals of illegal aliens hiring more border agents and 	NONE	Jan 30, 2018 ... They are going after sanctuary cities that harbor criminal aliens; stepping up  removals of illegal aliens; hiring more border agents and ...	20	0_google_15
16	sanctuarycities	Nov 23 2016 Sanctuary cites are cities that have taken a stand not to criminalize their residents for Maybe increasing the funding for border security and deportations Since the illegals don_t pay taxes but utilize all the city has to offer for free [A] ll those that have knowingly allowed illegal aliens to stay in our 	FAVOR	"Nov 23, 2016 ... Sanctuary cites are cities that have taken a stand not to criminalize their residents  for .... Maybe increasing the funding for border security and deportations. :-) ....  Since the illegals don't pay taxes, but utilize all the city has to offer, for free. .... ""[A] ll those that have knowingly allowed illegal aliens to stay in our ..."	20	0_google_16
17	sanctuarycities	Apr 28 2010 While open borders activists decry the new enforcement measures signed into The Arizona law bans sanctuary cities that refuse to enforce There_s been no public clamor for comprehensive immigration Mexico didn_t respond by granting mass amnesty to illegal aliens as it is demanding that we do 	AGAINST	Apr 28, 2010 ... While open-borders activists decry the new enforcement measures signed into ...  The Arizona law bans sanctuary cities that refuse to enforce ... There's been no  public clamor for “comprehensive immigration ... Mexico didn't respond by  granting mass amnesty to illegal aliens, as it is demanding that we do.	20	0_google_17
18	sanctuarycities	Jul 26 2017 F NO The data following was written by others but it elains an issue that is country illegally have a right to free education paid for by the citizens of any The state of Illinois tried to remove illegal aliens from its welfare rolls by Paso taayers were hit with a substantial property tax increase for 1992 	FAVOR	Jul 26, 2017 ... F NO! The data following was written by others but it explains an issue that is ....  country illegally have a right to free education paid for by the citizens of any ...  The state of Illinois tried to remove illegal aliens from its welfare rolls by ..... Paso  taxpayers were hit with a substantial property tax increase for 1992.	20	0_google_18
19	sanctuarycities	Mar 25 2016 The point Gardner says is that illegal immigrants pay a significant amount that the tax revenues generated by unauthorized immigrants do not currently which isn_t even real free trade and illegal immigration has led to TAXES WHICH PAY for roads schools welfare foodstamps medicaid etc etc etc 	AGAINST	Mar 25, 2016 ... The point, Gardner says, is that illegal immigrants pay a significant amount ... that  the tax revenues generated by unauthorized immigrants do not ... currently which  isn't even real free trade and illegal immigration has led to ..... TAXES WHICH  PAY for roads,schools,welfare,foodstamps,medicaid,etc,etc,etc!!!	20	0_google_19
20	sanctuarycities	border state now welfare eendituresthe consequences are the same date on the net fiscal cost of illegal immigration including any tax payments Id at 3 States have been required to provide free public K 12 education to all children hospitals because the vast majority of illegal aliens do not possess health 	AGAINST	border state now. ... “welfare” expenditures—the consequences are the same. ...  date on the net fiscal cost of illegal immigration (including any tax payments ... Id.  at 3. States have been required to provide free public K-12 education to all  children, ... hospitals, because the vast majority of illegal aliens do not possess  health.	20	0_google_20
21	sanctuarycities	Nov 30 2017 BoycottSanFrancisco hashtag trending after Kate Steinle case verdict Her murderer is found not guilty of 1st or 2nd degree murder can gun u down even if they were deported a 100 times they will get off scot free While others took a more political angle calling for the boycott of sanctuary cities 	FAVOR	Nov 30, 2017 ... #BoycottSanFrancisco hashtag trending after Kate Steinle case verdict ... Her  murderer is found not guilty of 1st or 2nd degree murder. ... can gun u down, ( even if they were deported a 100 times), & they will get off scot-free. ... While  others took a more political angle, calling for the boycott of sanctuary cities:.	7	1_google_1
22	sanctuarycities	Feb 13 2017 Called sanctuary cities each could lose millions in federal grant dollars states that have policies in place that limit cooperation with U S 	NONE	Feb 13, 2017 ... Called “sanctuary cities,” each could lose millions in federal grant dollars ... states ) that have policies in place that limit cooperation with U.S. ...	7	1_google_2
23	sanctuarycities	May 16 2018 Sanctuary cities could get boost from sports betting ruling Amendment and the principles of law in this area is that the fed government can_t 	AGAINST	May 16, 2018 ... Sanctuary cities could get boost from sports betting ruling ... Amendment and the  principles of law in this area is that the fed government can't ...	7	1_google_3
24	sanctuarycities	Dec 1 2017 Boycott San Francisco Trending As Conservatives Decry Immigrant Trial Verdict By Maria There is only so much that Americans will tolerate 	FAVOR	Dec 1, 2017 ... Boycott San Francisco Trending As Conservatives Decry Immigrant Trial Verdict.  By Maria ... There is only so much that Americans will tolerate.	7	1_google_4
25	sanctuarycities	Jan 24 2018 The Justice Department demands documents from sanctuary cities proving they are not DoJ to Play Hardball with Sanctuary Cities twitter Tweet email Email Trending Federal courts have blocked the Trump administration from Since it is doubtful that states and cities will incriminate themselves by 	FAVOR	Jan 24, 2018 ... The Justice Department demands documents from sanctuary cities proving they  are not ... DoJ to Play Hardball with Sanctuary Cities. twitter. Tweet. email. Email ·  Trending ... Federal courts have blocked the Trump administration from ... Since it  is doubtful that states and cities will incriminate themselves by ...	7	1_google_5
26	sanctuarycities	Today I will do my first FacebookLive broadcast discussing SanctuaryCity policies in California Go to my If you or anyone you know is in need of an event photographer let me know I_d be happy to shoot bluewave bluewave2018 ltgovernor 28 They all have achieved so much in the past few years They are a 	NONE	Today I will do my first #FacebookLive broadcast discussing #SanctuaryCity  policies in #California. Go to my ... If you or anyone you know is in need of an  event photographer let me know? I'd be happy to shoot ... #bluewave # bluewave2018 #ltgovernor. 28 ... They all have achieved so much in the past few  years. They are a ...	7	1_google_6
27	sanctuarycities		NONE		7	1_google_7
28	sanctuarycities	Apr 19 2018 5 minSo I really don_t know what the President was talking about And I think the Trump 	FAVOR	Apr 19, 2018 - 5 minSo I really don't know what the President was talking about. ... And I think the Trump ...	20	2_google_1
29	sanctuarycities	Hot topics in the immigration debate Immigration and the economy What is a sanctuary city How Donald Trump is changing U S immigration enforcement These are young people who are American in every way except on paper This is because cities with pro immigrant policies see better relationships 	AGAINST	Hot topics in the immigration debate ... Immigration and the economy; What is a “ sanctuary city”? ... How Donald Trump is changing U.S. immigration enforcement  .... These are young people who are American in every way except on paper. ....  This is because cities with pro-immigrant policies see better relationships ...	20	2_google_2
30	sanctuarycities	Apr 24 2018 What exactly did President Donald Trump mean by breeding when he So his use of it is at best dehumanizing to the immigrants he In that case Trump is saying people in sanctuary cities weren_t Many lawyers are saying that_s not the way it is in terms of this and went To learn more click here 	FAVOR	"Apr 24, 2018 ... What exactly did President Donald Trump mean by ""breeding"" when he ... So his  use of it is, at best, dehumanizing to the immigrants he ... In that case, Trump is  saying people in sanctuary cities weren't ... ""Many lawyers are saying that's not  the way it is in terms of this,"" and went .... To learn more, click here."	20	2_google_3
31	sanctuarycities	Oct 6 2017 Living in this sanctuary city makes white liberals feel better about In light of Donald Trump_s federal policies which will deny immigrants refuge and the ability aware of police brutality and racism as the hot topics that everyone something wrong or I don_t know why Black people keep fighting police 	AGAINST	Oct 6, 2017 ... Living in this sanctuary city makes white liberals feel better about ... In light of  Donald Trump's federal policies, which will deny immigrants refuge and the  ability ... aware of police brutality and racism as the “hot topics” that everyone ...  something wrong” or “I don't know why Black people keep fighting police.	20	2_google_4
32	sanctuarycities	Jan 3 2018 Thomas Homan Acting Director of Immigration and Customs I trust our police department_s guidance on the proper way to and then you start talking about jailing people for being diverse and We got to take these sanctuary cities on I saw your post on American Renaissance the racist website 	NONE	Jan 3, 2018 ... Thomas Homan, Acting Director of Immigration and Customs ... “I trust our police  department's guidance on the proper way to ... and then you start talking about  jailing people for being diverse and ... “We got to take these sanctuary cities on.  .... I saw your post on American Renaissance, the racist website, ...	20	2_google_5
33	sanctuarycities	for immigrants and refugees our work to help people understand the deportation most racist and anti immigrant politicians this generation it_s up to immigrants Trump has continued to vilify immigrants and has repeated campaign claims that create sanctuary safe cities and counties and or find ways to ensure the 	FAVOR	for immigrants and refugees, our work to help people understand the deportation  ... most racist and anti-immigrant politicians this generation, it's up to immigrants,  ... Trump has continued to vilify immigrants and has repeated campaign claims  that .... create sanctuary/safe cities and counties and/or find ways to ensure the.	20	2_google_6
34	sanctuarycities	May 2 2017 Or see how Trump has fared on his campaign promises We did get a little honesty from Trump when he admitted he thought the job would be easy I don_t think that_s the best way to handle an unbalanced person As a worker for the City and County of San Francisco we our a sanctuary city and 	AGAINST	May 2, 2017 ... Or see how Trump has fared on his campaign promises. ... “We did get a little  honesty from Trump when he admitted he thought the job would be easy. ..... I  don't think that's the best way to handle an unbalanced person. ...... “As a worker  for the City and County of San Francisco, we our a sanctuary city and ...	20	2_google_7
35	sanctuarycities	Aug 10 2017 But Sessions was correct in recognizing that the sanctuary city Sanctuary city proposals in inland cities like Riverside and Rialto have How can we not be taking care of veterans properly when we_re writing legislation for people that are Immigrants Rights Groups Call Trump Immigration Plan Racist 	AGAINST	"Aug 10, 2017 ... But Sessions was correct in recognizing that the sanctuary city ... Sanctuary city  proposals in inland cities like Riverside and Rialto have ... How can we not be  taking care of veterans properly when we're writing legislation for people that are  ... Immigrants Rights Groups Call Trump Immigration Plan, ""Racist, ..."	20	2_google_8
36	sanctuarycities	Share your ideas actions visions love in the face of Trump Hate and Sanctuary Cities resulting in the MURDER of CHILDREN and VICTIMS are Responsible the words of our leaders to create a better world for ourselves and the generations to come We can_t even get people out of their houses that are against 45 	AGAINST	"Share your ideas, actions, visions, love in the face of Trump Hate. ... and  Sanctuary Cities resulting in the MURDER of CHILDREN and VICTIMS are  Responsible ... the words"" of our leaders to create a better world for ourselves  and the generations to come. ..... We can't even get people out of their houses  that are against 45."	20	2_google_9
37	sanctuarycities	As a response to President Donald Trump about the problems and dangers Why would any Californian and legal immigrants want sanctuary cities where people a federal crime which have been subject to increasing prosecution over the That liberals get out of the way and build more jails with harsher sentences 	FAVOR	As a response to President Donald Trump about the problems and dangers ...  Why would any Californian, and legal immigrants, want sanctuary cities where  people .... (a federal crime) which have been subject to increasing prosecution  over the ... That liberals get out of the way and build more jails with harsher  sentences.	20	2_google_10
38	sanctuarycities	Oct 5 2015 TRENDING TOPICS Your browser does not currently recognize any of the video formats available Click here to visit our frequently asked questions about HTML5 Defenders of sanctuary cities say Trump and other critics are rank question of immigration and to the plight of undocumented peoples 	AGAINST	"Oct 5, 2015 ... TRENDING TOPICS ... Your browser does not currently recognize any of the  video formats available. Click here to visit our frequently asked questions about  HTML5 ... Defenders of sanctuary cities say Trump and other critics are rank ...  question of immigration and to the plight of undocumented peoples,"" ..."	20	2_google_11
39	sanctuarycities	Nov 15 2016 Economic anxieties are inseparable from whiteness and racism hierarchy of oppression we must school ourselves to recognize that any America_s decline and for blocking their path to Trump style success over thirty cities were subsequently designated sanctuary cities by their local governments 	NONE	Nov 15, 2016 ... Economic anxieties are inseparable from whiteness and racism. ... hierarchy of  oppression, we must school ourselves to recognize that any ... America's decline  and for blocking their path to Trump-style success. .... over thirty cities were  subsequently designated “sanctuary cities” by their local governments.	20	2_google_12
40	sanctuarycities	An increase in gas prices easily outpaces the benefits of the tax bill for Mueller_s team is examining a series of meetings that took place in the Anyone can see he has great difficulty staying on a subject one person Trump tweeted that sanctuary cities are where undocumented immigrants go for breeding CNN 	FAVOR	"An increase in gas prices easily outpaces the benefits of the tax bill for .....  Mueller's team is examining a series of meetings that took place in the ...... "" Anyone can see he has great difficulty staying on a subject,"" one person ......  Trump tweeted that sanctuary cities are where undocumented immigrants go for "" breeding."" (CNN)."	20	2_google_13
41	sanctuarycities	Sep 16 2016 Learn more about the impact of nativism on racial and immigrant groups in For example Donald Trump_s call for a travel ban on Muslims is well known What do you think of the way immigrants are treated in the United States a lot of people mad because that statement doesn_t apply to all Hispanics 	AGAINST	Sep 16, 2016 ... Learn more about the impact of nativism on racial and immigrant groups in ... For  example, Donald Trump's call for a travel ban on Muslims is well known, ... What  do you think of the way immigrants are treated in the United States? ... a lot of  people mad because that statement doesn't apply to all Hispanics.	20	2_google_14
42	sanctuarycities	It_s crucial that people don_t see my election as somehow a symbol of and reported in Young Obama Said the American Dream Is to Be Donald Trump and untangling the issues involved is an appropriate topic for a separate speech of race and racism continue to define their world view in fundamental ways 	FAVOR	"It's crucial that people don't see my election as somehow a symbol of ... and  reported in ""Young Obama Said the American Dream Is to Be Donald Trump"", ....  and untangling the issues involved is an appropriate topic for a separate speech.  ...... of race, and racism, continue to define their world-view in fundamental ways."	20	2_google_15
43	sanctuarycities	Jul 10 2017 Texans see themselves as a distillation of the best qualities of America Three Texas citiesHouston Dallas and San Antonioare already among the top ten kept it from being fully swept up in racism and right wing ideology was under way about Senate Bill 4 known as the sanctuary cities bill 	AGAINST	Jul 10, 2017 ... Texans see themselves as a distillation of the best qualities of America: ... Three  Texas cities—Houston, Dallas, and San Antonio—are already among the top ten  ... kept it from being fully swept up in racism and right-wing ideology. ...... was  under way about Senate Bill 4, known as the sanctuary-cities bill.	20	2_google_16
44	sanctuarycities	Jan 23 2017 Recognize that we represent the majority not Trump Some sanctuary cities have already made a good start by declaring their resistance to LBGT people proved that Gandhi and the generals are right The best defense is an offense It is easy to find out therefore what worked and what didn_t and to 	FAVOR	Jan 23, 2017 ... Recognize that we represent the majority, not Trump. ... Some sanctuary cities  have already made a good start by declaring their resistance to ... LBGT people  proved that Gandhi and the generals are right: The best defense is an offense. ....  It is easy to find out, therefore, what worked and what didn't, and to ...	20	2_google_17
45	sanctuarycities	Apr 20 2016 We made it easy for you to elore what some of America_s teachers are saying But to see people who want to be president act this way leaves them My students have a great deal of disdain for Mr Trump Their parents_ are either in [MA city] on visas or here illegally because [city] is a sanctuary city 	NONE	Apr 20, 2016 ... We made it easy for you to explore what some of America's teachers are saying.  ... But to see people who want to be president act this way leaves them ... My  students have a great deal of disdain for Mr. Trump. .... Their parents' are either in  [MA city] on visas or here illegally because [city] is a “sanctuary city.	20	2_google_18
46	sanctuarycities	Apr 20 2012 People constantly want to know how to elain political It would be interesting to measure the impact of these 5 techniques on religious 	FAVOR	Apr 20, 2012 ... People constantly want to know how to explain political .... It would be interesting  to measure the impact of these 5 techniques on religious ...	20	2_google_19
47	sanctuarycities	Join the 73 190 people who_ve taken action on Countable this week President Donald Trump has been making use of executive orders and transferred after this date would be subject to periodic reviews to determine whether security efforts improved enforcement of immigration laws including in sanctuary cities and 	NONE	Join the 73,190 people who've taken action on Countable this week ... President  Donald Trump has been making use of executive orders and ... transferred after  this date would be subject to periodic reviews to determine whether .... security  efforts; improved enforcement of immigration laws including in sanctuary cities;  and ...	20	2_google_20
48	sanctuarycities	May 16 2018 You wouldn_t believe how bad these people are President Donald Trump Watch Trump Says Immigrant Gang Members Are _Animals _ Not _People_ In Sanctuary City Roundtable These aren_t people they_re animals 	AGAINST	"May 16, 2018 ... ""You wouldn't believe how bad these people are,"" President Donald Trump ...  Watch: Trump Says Immigrant Gang Members Are 'Animals,' Not 'People' In  Sanctuary City Roundtable ... These aren't people, they're animals.”."	20	3_google_1
49	sanctuarycities	May 17 2018 President Donald Trump speaks during a roundtable on immigration policy in California in the Cabinet sanctuary cities MS 13 gang members the federal catch and release practice and policies in These aren_t people 	AGAINST	"May 17, 2018 ... President Donald Trump speaks during a roundtable on immigration policy in  California in the Cabinet ... sanctuary cities, MS-13 gang members, the federal "" catch and release"" practice, and policies in ... These aren't people."	20	3_google_2
50	sanctuarycities	May 16 2018 I will now go around the room and ask these incredible mayors and officials There are more people in California I think that you know who And this narrative that sanctuary city will allow more immigrants to These aren_t people I want to thank you for having this meeting today this roundtable 	AGAINST	May 16, 2018 ... I will now go around the room and ask these incredible mayors and officials ...  There are more people in California, I think, that you know who ... And this  narrative that sanctuary city will allow more immigrants to ..... These aren't people.  .... I want to thank you for having this meeting today — this roundtable.	20	3_google_3
51	sanctuarycities	May 17 2018 Complaining at the roundtable about confusion between different You wouldn_t believe how bad these people are he had said undocumented immigrants at large aren_t people but animals Trump referred to those crossing US border illegally as _animals_ and slammed California sanctuary state 	AGAINST	"May 17, 2018 ... Complaining at the roundtable about confusion between different ... You wouldn't  believe how bad these people are. ... he had said undocumented immigrants at  large ""aren't people,"" but ""animals. ... ""Trump referred to those crossing US border  illegally as 'animals' and slammed California sanctuary state ..."	20	3_google_4
52	sanctuarycities	White said that Richards said there_s room in her movement for people who I wasn_t involved other than I talked to them about a job Republican immigration reformers said Friday_s defeat of the GOP farm bill That quickly segued into very public disagreement between the two over last year_s sanctuary cities bill 	AGAINST	White said that Richards said there's room in “her movement” for people who .... I  wasn't involved other than I talked to them about a job. ..... Republican  immigration reformers said Friday's defeat of the GOP farm bill ...... That quickly  segued into very public disagreement between the two over last year's sanctuary  cities bill.	20	3_google_5
53	sanctuarycities	May 17 2018 California Leaders Discuss Sanctuary Cities With President Trump Trump hosts California leaders for immigration meeting D C on Wednesday for a roundtable discussion with President Trump as the debate around These aren_t people these are animals and we_re taking them out of the country at a 	FAVOR	May 17, 2018 ... California Leaders Discuss Sanctuary Cities With President Trump ... Trump  hosts California leaders for immigration meeting ... D.C. on Wednesday for a  roundtable discussion with President Trump as the debate around ... These aren't  people, these are animals, and we're taking them out of the country at a ...	20	3_google_6
54	sanctuarycities	Mar 8 2018 Rick Holmes an award winning journalist and longtime GateHouse Media The bats displaced from other habitats discovered these perfect niches first in a trickle Bats aren_t the only living things that have found new niches in Austin So Austin has become a sanctuary city for people as well as bats 	AGAINST	Mar 8, 2018 ... Rick Holmes, an award-winning journalist and longtime GateHouse Media ... The  bats, displaced from other habitats, discovered these perfect niches, first in a  trickle, ... Bats aren't the only living things that have found new niches in Austin. ...  So Austin has become a sanctuary city for people as well as bats.	20	3_google_7
55	sanctuarycities	PERF is continuing the discussions initiated at the 2012 Roundtable and these officials cite concerns about provisions that require local police officers to Virginia wants an Arizona style immigration law too says poll July 19 2012 NBC mirrored Arizona SB 1070 including the creation of an anti sanctuary cities 	AGAINST	PERF is continuing the discussions initiated at the 2012 Roundtable and ... these  officials cite concerns about provisions that require local police officers to ......  Virginia wants an Arizona-style immigration law too, says poll (July 19, 2012),  NBC ... mirrored Arizona SB 1070, including the creation of an “anti-sanctuary  cities”.	20	3_google_8
56	sanctuarycities	May 17 2018 In a California sanctuary state roundtable talk at the White House on about immigrants because it wasn_t made clear that he was speaking after a during California SanctuaryCities Roundtable These aren_t people 	AGAINST	"May 17, 2018 ... In a California “sanctuary state” roundtable talk at the White House on ... about  immigrants because it wasn't made clear that he was speaking after a ... during  California #SanctuaryCities Roundtable: ""These aren't people."	20	3_google_9
57	sanctuarycities	May 17 2018 c 2018 The Washington Post Look at how Kevin McCarthy spent his Wednesday to understand how the immigration debate could rip apart 	AGAINST	May 17, 2018 ... (c) 2018, The Washington Post. Look at how Kevin McCarthy spent his  Wednesday to understand how the immigration debate could rip apart ...	20	3_google_10
58	sanctuarycities	Sep 8 2015 Could DC_s _Nay_ on Pepco Exelon Merger Kill It_s Future in Mid Atlantic Summary report of public roundtable on The Value of Investing in the trust that the police aren_t going to then turn around and have them deported out of Sanctuary Cities must proactively enforce federal immigration laws 	AGAINST	"Sep 8, 2015 ... Could DC's 'Nay' on Pepco-Exelon Merger Kill It's Future in Mid-Atlantic? ...  Summary report of public roundtable on ""The Value of Investing in the ..... trust  that the police aren't going to then turn around and have them deported out of ... “ Sanctuary Cities” must proactively enforce federal immigration laws."	20	3_google_11
59	sanctuarycities	Jun 28 2017 I_m at the White House today to participate in a roundtable discussion When people ask us not to arrest those who are not serious criminals I When it comes to not just enforcement of sanctuary cities but Q Sir aren_t you concerned though about exacerbating fears about undocumented immigrants 	FAVOR	Jun 28, 2017 ... I'm at the White House today to participate in a roundtable discussion ... When  people ask us not to arrest those who are not serious criminals I .... When it  comes to not just enforcement of sanctuary cities but, ... Q: Sir, aren't you  concerned though about exacerbating fears about undocumented immigrants?	20	3_google_12
60	sanctuarycities	May 17 2018 These aren_t people these are animals and we_re taking them out of the so called sanctuary cities to either do away with lax immigration 	AGAINST	May 17, 2018 ... These aren't people, these are animals, and we're taking them out of the ... so- called “sanctuary cities” to either do away with lax immigration ...	20	3_google_13
61	sanctuarycities	May 17 2018 These aren_t people these are animals and we_re taking them out of President Trump says the U S has the dumbest laws on immigration in the world during a roundtable on sanctuary cities 	AGAINST	May 17, 2018 ... These aren't people, these are animals, and we're taking them out of ... President  Trump says the U.S. has “the dumbest laws on immigration in the world” during a  roundtable on sanctuary cities. pic.twitter.com/SHRtgwQvYj.	20	3_google_14
62	sanctuarycities	ROUNDTABLE BUILDING SANCTUARY CITY 147 Building Sanctuary City NOII Toronto on It is based on the premise that all people irrespective of immigration status deserve equal We learned that only some of these detainees were found and apprehended by federal Why aren_t there enough beds in a shelter 	NONE	ROUNDTABLE: BUILDING SANCTUARY CITY 147 Building Sanctuary City NOII- Toronto on ... It is based on the premise that all people, irrespective of  immigration status, deserve equal ... We learned that only some of these  detainees were found and apprehended by federal .... Why aren't there enough  beds in a shelter?	20	3_google_15
63	sanctuarycities	Round Table a Flipboard topic with the latest stories powered by top publications and the best from the Flipboard community 	AGAINST	Round Table, a Flipboard topic with the latest stories powered by top publications  and the best from the Flipboard community.	20	3_google_16
