ID	Target	Tweet	Stance	Date	Origin
999025328860217344	sanctuarycities;illegalimmigration;california;sanctuarystate	SanctuaryState MarchForOurLives Makes me wonder how well lawyers for gun control reform and sanctuary cities are getting along these days    SanctuaryCities supporters are relying on Printz v  US  Scalia   see pic 	FAVOR	2018-05-22 16:32:54	#SanctuaryState  #MarchForOurLives Makes me wonder how well lawyers for gun control reform and sanctuary cities are getting along these days...  #SanctuaryCities supporters are relying on Printz v. US (Scalia) (see pic) pic.twitter.com/MRGCy8ocuF
999016002523312129	sanctuarycities;illegalimmigration;california;sanctuarystate	votes 3 1 to oppose California Sanctuary State policies SB54 SanctuaryCities	AGAINST	2018-05-22 15:55:50	@CountyofTulare votes 3-1 to oppose California Sanctuary State policies #SB54  #SanctuaryCities  #immigrationpic.twitter.com/uRR62Rd5gN
999012017192091648	sanctuarycities;illegalimmigration;california;sanctuarystate	Who  Still not holding the banner for anyone over my own Stacey  Hell these undocs have more basic rights in this sanctuarystate than black ppl  now might rcvd free medical  Miss me with being on everyones bandwagon over my own 	FAVOR	2018-05-22 15:40:00	Who? Still not holding the banner for anyone over my own Stacey. Hell these undocs have more basic rights in this #sanctuarystate than black ppl, now might rcvd free medical. Miss me with being on everyone’s bandwagon over my own.
999008726542516224	sanctuarycities;illegalimmigration;california;sanctuarystate	So there_s NO crime in sanctuary cities     you are one of the dumbest people ever to be elected to public office  Shame on you and your party of division  SanctuaryState illegals DNChttps   	FAVOR	2018-05-22 15:26:55	So there's NO crime in sanctuary cities? .@NancyPelosi, you are one of the dumbest people ever to be elected to public office. Shame on you and your party of division.   #SanctuaryState #illegals #DNChttps://twitter.com/OliverMcGee/status/998561848789258240 …
999005259921002496	sanctuarycities;illegalimmigration;california;sanctuarystate	SCOTUS sports betting decision strengthens the arguments against Trumps anti  SanctuaryCities position   any comments from the LawandOrder folks   via   PWSportsDesk	AGAINST	2018-05-22 15:13:09	#SCOTUS #sports #betting decision strengthens the arguments against #Trumps anti- #SanctuaryCities position...any comments from the #LawandOrder folks? https://bit.ly/2IGz57q  (via @PeoplesWorld) #PWSportsDesk
999005013866299392	sanctuarycities;illegalimmigration;california;sanctuarystate	IMMIGRANTS ARE FULL HUMAN BEINGS  NOT illegals or criminals  to be demonized  terrorized  hunted down  locked up  and thrown out  NoBan NoWall NoFascistUSA RevolutionNothingLess TuesdayThoughts SanctuaryCities immigrants DACA immigrantlivesmatter	FAVOR	2018-05-22 15:12:10	IMMIGRANTS ARE FULL HUMAN BEINGS, NOT “illegals” or criminals, to be demonized, terrorized, hunted down, locked up, and thrown out.  #NoBan #NoWall #NoFascistUSA  #RevolutionNothingLess #TuesdayThoughts #SanctuaryCities #immigrants #DACA #immigrantlivesmatter #TrumpPenceMustGopic.twitter.com/3iPrzgfvgH
999003822075797504	sanctuarycities;illegalimmigration;california;sanctuarystate	Why the hell not  they own the gotdamn state as is thanks to the useless and and Black ppl will continue to heel accordingly voting for Dems  SanctuaryState	AGAINST	2018-05-22 15:07:26	Why the hell not, they own the gotdamn state as is thanks to the useless @CABlackCaucus @CAdemocrats and @JerryBrownGov  and Black ppl will continue to heel accordingly voting for Dems. @CAGOP #SanctuaryState
999003247665975296	sanctuarycities;illegalimmigration;california;sanctuarystate	StatePreemption over SanctuaryCities becomes law in Tennessee as Governor decides not to sign or veto the legislation  allowing it to become law 	AGAINST	2018-05-22 15:05:09	#StatePreemption over #SanctuaryCities becomes law in #Tennessee as Governor @BillHaslam decides not to sign or veto the legislation, allowing it to become law.http://ow.ly/Pdsa30k6ZaR 
999001064631291904	sanctuarycities;illegalimmigration;california;sanctuarystate	ARRESTED IllegalImmigration What part of ILLEGAL DON_T YOU UNDERSTAND  You_re NOT UNdocumented  You_re UNeducated  But your time is coming and you_re going to have to leave UNconditionally  LMAO  See what I did there  EnoughIsEnough BuildTheWall MAGA2020	FAVOR	2018-05-22 14:56:29	#ARRESTED #IllegalImmigration What part of ILLEGAL DON'T YOU UNDERSTAND? You're NOT UNdocumented.  You're UNeducated.  But your time is coming and you're going to have to leave UNconditionally!  LMAO.  See what I did there?  #EnoughIsEnough #BuildTheWall #MAGA2020
998999515309985793	sanctuarycities;illegalimmigration;california;sanctuarystate	Not with my tax money  SanctuaryCities	FAVOR	2018-05-22 14:50:19	Not with my tax money! #SanctuaryCities
998998850546421761	sanctuarycities;illegalimmigration;california;sanctuarystate	You know  I think a lot more people would be sympathetic to the plight of these illegal aliens if they didnt have such an entitled attitude to the services of this great country  illegalalien immigration SanctuaryCities Californiahttps   	FAVOR	2018-05-22 14:47:41	You know. I think a lot more people would be sympathetic to the plight of these illegal aliens if they didn’t have such an entitled attitude to the services of this great country. #illegalalien #immigration #SanctuaryCities #Californiahttps://twitter.com/seanhannity/status/998998088772710400 …
998997569790455809	sanctuarycities;illegalimmigration;california;sanctuarystate	Old white men of join snivelling misogynistic trump in attack on Oakland Mayor over SanctuaryCities	FAVOR	2018-05-22 14:42:35	https://youtu.be/_CYKwDy7-ng  Old white men of @GOP join snivelling misogynistic #trump in attack on Oakland Mayor over #SanctuaryCities
998993983027269637	sanctuarycities;illegalimmigration;california;sanctuarystate	meet endorsed GOP MA is one of hardest hit in OpioidEpidemic Elites in GOP try 2 hold him down but voters love him  why  Like he works against SanctuaryCities  illegal alien organized criminals  nnnnand the judges who coddle them	AGAINST	2018-05-22 14:28:20	@ericbolling meet endorsed GOP @DiehlForSenate MA is one of hardest hit in #OpioidEpidemic Elites in GOP try 2 hold him down but voters love him, why? Like @kelliwardaz he works against #SanctuaryCities, illegal alien organized criminals, nnnnand the judges who coddle them https://twitter.com/diehlforsenate/status/998803906992988161 …
998992148660924416	sanctuarycities;illegalimmigration;california;sanctuarystate	Good  maybe some will leave Colorado which is just a useful idiots vote away from this same thing happening  Denver SanctuaryCities SanctuaryState MAGA Keep it up Cali and you are doing wonders for MidTermS	FAVOR	2018-05-22 14:21:03	Good, maybe some will leave #Colorado which is just a useful idiot’s vote away from this same thing happening.  #Denver #SanctuaryCities #SanctuaryState @ICEgov @MayorHancock @DenCityCouncil @GovofCO #MAGA Keep it up #Cali and @NancyPelosi you are doing wonders for #MidTermS
998984984336654337	sanctuarycities;illegalimmigration;california;sanctuarystate	I support the LibbySchaafAct The Mayor Libby Schaaf Act  would pass down a maximum 5 year prison sentence to public officials who tip off illegal aliens about pending ICE raids  SanctuaryState sanctuary	AGAINST	2018-05-22 13:52:35	I support the #LibbySchaafAct  The “Mayor Libby Schaaf Act,” would pass down a maximum 5-year prison sentence to public officials who tip off illegal aliens about pending ICE raids. http://www.breitbart.com/big-government/2018/05/21/steve-king-introduces-act-to-imprison-politicians-who-help-illegal-aliens-evade-deportation/ …  #SanctuaryState #sanctuary
998984760985767936	sanctuarycities;illegalimmigration;california;sanctuarystate	I tend to agree with Senator Obama_s views about illegals  Pretty sure it didn_t include giving them  FREE  anything  Illegal Illegals IllegalImmigration	AGAINST	2018-05-22 13:51:41	"I tend to agree with Senator Obama's views about illegals:https://cs.pn/2kfsl5Z  Pretty sure it didn't include giving them ""FREE"" anything!  #Illegal  #Illegals  #IllegalImmigration https://twitter.com/VanessaL43/status/998955424337588224 …"
998980658012733440	sanctuarycities;illegalimmigration;california;sanctuarystate	Well that_s awkward Mr  Obama  Illegals Illegals IllegalImmigration	FAVOR	2018-05-22 13:35:23	Well that's awkward Mr. Obama.  #Illegals  #Illegals  #IllegalImmigration https://twitter.com/SiddonsDan/status/998976449599156224 …
998968274988818432	sanctuarycities;illegalimmigration;california;sanctuarystate	re    appearance I_m a retired cop  If ur so concerned about skool safety y not stop Illegalimmigration   use that  18 billion to start a national skool police force or btr yet get the  150 billion back that Obama gave to Iran   use that	FAVOR	2018-05-22 12:46:11	@RepSwalwell re: .@TuckerCarlson appearance I'm a retired cop. If ur so concerned about skool safety y not stop #Illegalimmigration & use that $18 billion to start a national skool police force or btr yet get the $150 billion back that #Obama gave to Iran & use that
998967468700790784	sanctuarycities;illegalimmigration;california;sanctuarystate	Start rounding _em up  AskForICE NoSanctuaries IllegalImmigration	FAVOR	2018-05-22 12:42:59	Start rounding 'em up! #AskForICE #NoSanctuaries #IllegalImmigration  https://www.washingtontimes.com/news/2018/may/21/sanctuary-officials-could-get-5-years-prison/?utm_campaign=shareaholic&utm_medium=facebook&utm_source=socialnetwork …
998962728369782784	sanctuarycities;illegalimmigration;california;sanctuarystate	Publicity  Political  stunt doesn_t last    Fya RefugeesWelcome refugees IllegalAliens IllegalImmigration IllegalImmigrants	FAVOR	2018-05-22 12:24:08	Publicity (Political) stunt doesn't last... Fya @JustinTrudeau https://twitter.com/officialdaddymo/status/998868284593393664 … #RefugeesWelcome #refugees #IllegalAliens #IllegalImmigration #IllegalImmigrants
998962150075846657	sanctuarycities;illegalimmigration;california;sanctuarystate	Joshua Tree man worries after father deported  mother in legal limbo  IllegalImmigration	FAVOR	2018-05-22 12:21:51	Joshua Tree man worries after father deported, mother in legal limbo. http://z1077fm.com/joshua-tree-mans-parents-detained-by-border-patrol-dad-deported/ … @SBcountyNow @abc @deportedparents #IllegalImmigration
998960885749108739	sanctuarycities;illegalimmigration;california;sanctuarystate	FederalGovernment should assist SanctuaryCities in actively ignoring Federal immigration enforcement  Feds should withdraw   withhold ALL Federal enforcement   assistance fm these CitiesCountiesStates 	AGAINST	2018-05-22 12:16:49	@OutnumberedFNC @HARRISFAULKNER #FederalGovernment should assist #SanctuaryCities in actively ignoring Federal immigration enforcement. Feds should withdraw & withhold ALL Federal enforcement & assistance fm these CitiesCountiesStates. @realDonaldTrump @RealJamesWoods
998958982239866880	sanctuarycities;illegalimmigration;california;sanctuarystate	Publicity  Political  stunt doesn_t last    forced to backtrack on open invitation to refugees RefugeesWelcome refugees IllegalAliens IllegalImmigration IllegalImmigrants  CcuD	FAVOR	2018-05-22 12:09:15	Publicity (Political) stunt doesn't last...  @JustinTrudeau forced to backtrack on open invitation to refugees https://www.theguardian.com/world/2017/aug/25/justin-trudeau-forced-to-backtrack-on-open-invitation-to-refugees … #RefugeesWelcome #refugees #IllegalAliens #IllegalImmigration #IllegalImmigrants @PrisonPlanetpic.twitter.com/CsJh9lCcuD
998958796658573312	sanctuarycities;illegalimmigration;california;sanctuarystate	By not vetoing Tennessee_s SanctuaryCities law  Gov  will force undocumented immigrants to move to other states  Dreamers who already have college degrees will also leave the state  The DriveTo55 goals will be much harder to attain now  ResistFascism	AGAINST	2018-05-22 12:08:31	By not vetoing Tennessee's #SanctuaryCities law, Gov. @BillHaslam will force undocumented immigrants to move to other states. #Dreamers who already have college degrees will also leave the state. The #DriveTo55 goals will be much harder to attain now. @Driveto55 #ResistFascism
998956900191490048	sanctuarycities;illegalimmigration;california;sanctuarystate	We Must Standup Fightback  STOP GovCorruption Socialism ILLEGALimmigration Not leaving out  Time 2 BUILDTHATWALL  VOTEDEMSOUT VOTEREPUBLICAN AND	FAVOR	2018-05-22 12:00:59	We Must #Standup #Fightback, STOP #GovCorruption #Socialism #ILLEGALimmigration Not leaving out ,Time 2 #BUILDTHATWALL! #VOTEDEMSOUT #VOTEREPUBLICAN AND #MAKEAMERICAGREATAGAINpic.twitter.com/OJvKGZj8Bz
998954262196506626	sanctuarycities;illegalimmigration;california;sanctuarystate	Proposed anti Santuary State resolution that is set to vote on this morning  Dozens of immigrant activists in attendance to protest  SB54 SanctuaryCities	AGAINST	2018-05-22 11:50:30	Proposed anti-Santuary State resolution that @CountyofTulare is set to vote on this morning. Dozens of immigrant activists in attendance to protest. #SB54 #SanctuaryCities #immigrationpic.twitter.com/OKEasoW6dw
998954099860279297	sanctuarycities;illegalimmigration;california;sanctuarystate	If any of you just think this is happening in Texas and Alabama and Trumpland  ICE is targeting SanctuaryCities like Philly specifically in order to frighten the populace  There is only one way to stop this  VOTE  Vote in November and take back control of rational thought 	FAVOR	2018-05-22 11:49:51	If any of you just think this is happening in Texas and Alabama and Trumpland. #ICE is targeting #SanctuaryCities like #Philly specifically in order to frighten the populace. There is only one way to stop this: VOTE. Vote in November and take back control of rational thought.https://twitter.com/JeffGammage/status/998950188701110272 …
998950354598408193	sanctuarycities;illegalimmigration;california;sanctuarystate	SanctuaryCities are SeditionCities Cut all Federal Funding   Indict   for harboring illegals   hindering prosecution    	FAVOR	2018-05-22 11:34:58	#SanctuaryCities are #SeditionCities Cut all Federal Funding & Indict @mayorschaaf & @Govjerrybrown for harboring illegals & hindering prosecution @JudicialWatch @PressSec @californiarepuhttps://twitter.com/judicialwatch/status/997680745765359616 …
998931989746110464	sanctuarycities;illegalimmigration;california;sanctuarystate	THINK ABPUT IT AMERICA Why is liberal California the poverty capital of America And now the is a vote to give illegal immigrants not only SANCTUARY but free Healthcare and Law Abiding Citizens will have to pay for it  SanctuaryCitieshttp   	FAVOR	2018-05-22 10:22:00	THINK ABPUT IT AMERICA!Why is liberal California the poverty capital of America?And now the is a vote to give illegal immigrants not only SANCTUARY but free Healthcare and Law Abiding Citizens will have to pay for it.  #SanctuaryCitieshttp://www.latimes.com/opinion/op-ed/la-oe-jackson-california-poverty-20180114-story.html …
998926100712640513	sanctuarycities;illegalimmigration;california;sanctuarystate	Diversity is True Dough_s Canadian strength  Bring on the multiculturalism  All cultures are equal  Trump IllegalImmigration Trudeauhttps   	FAVOR	2018-05-22 09:58:36	Diversity is True Dough's Canadian strength. Bring on the multiculturalism! All cultures are equal! #Trump #IllegalImmigration #Trudeauhttps://twitter.com/drmichaelbenari/status/998860564003778561 …
998921357713985536	sanctuarycities;illegalimmigration;california;sanctuarystate	Whats the point of border security when you promote SanctuaryCities and sanctuarycampuses 	AGAINST	2018-05-22 09:39:45	What’s the point of border security when you promote #SanctuaryCities and #sanctuarycampuses?
998916729655975936	sanctuarycities;illegalimmigration;california;sanctuarystate	I_m a Democrat  but  have generally supported Haslam  he_s mostly been good for the state  This sealed it though  done with him entirely  He consistently fails to stand for what he purports to believe   total failure of leadership and lack of courage  Tennessee SanctuaryCities	AGAINST	2018-05-22 09:21:21	I'm a Democrat, but, have generally supported Haslam, he's mostly been good for the state. This sealed it though, done with him entirely. He consistently fails to stand for what he purports to believe - total failure of leadership and lack of courage! #Tennessee #SanctuaryCities https://twitter.com/joelebert29/status/998583377128247297 …
998914642679250944	sanctuarycities;illegalimmigration;california;sanctuarystate	LibbySchaaf Sanctuary SanctuaryCities OaklandMayor Good for her 	AGAINST	2018-05-22 09:13:04	#LibbySchaaf #Sanctuary #SanctuaryCities #OaklandMayor Good for her!https://twitter.com/jon_in_vegas/status/998913837163163648 …
998909060916400128	sanctuarycities;illegalimmigration;california;sanctuarystate	Mayor  is this what you wanna be known for  SanctuaryCities	AGAINST	2018-05-22 08:50:53	Mayor, is this what you wanna be known for?https://townhall.com/tipsheet/cortneyobrien/2018/05/22/congrats-mayor-schaaf-you-now-have-a-bill-named-after-you-n2483111 … #SanctuaryCities
998904866935160832	sanctuarycities;illegalimmigration;california;sanctuarystate	2018   2020  Beware  they have a strong message  Get ready for  HighTaxes Stormy2020 AnimalsOnTheLoose IllegalAliensInOffice NuclearizeNoKo Spying BridgesNotWalls ShadowBanning NoFreeSpeech GlobalistAgenda No2A 65Genders SanctuaryCities IT_S THE BLUE WAVE   	AGAINST	2018-05-22 08:34:13	2018 & 2020. Beware, they have a strong message. Get ready for; #HighTaxes #Stormy2020 #AnimalsOnTheLoose #IllegalAliensInOffice #NuclearizeNoKo #Spying #BridgesNotWalls #ShadowBanning #NoFreeSpeech #GlobalistAgenda #No2A #65Genders #SanctuaryCities IT'S THE BLUE WAVE!!!  pic.twitter.com/wi4vzcziK6
998896552432340992	sanctuarycities;illegalimmigration;california;sanctuarystate	This may be the profile to apply for a job on the Democrats side of the Government  POTUS is quite close calling this amount of things  animal  Immigration it is enough of  No to the SanctuaryCities C	AGAINST	2018-05-22 08:01:11	This may be the profile to apply for a job on the #Democrats side of the #Government. #POTUS is quite close calling this amount of things, animal. #Immigration it is enough of. No to the #SanctuaryCities pic.twitter.com/HfjA5QPIOC
998892462562099208	sanctuarycities;illegalimmigration;california;sanctuarystate	Man accused of peering into women_s windows  breaking in  trying on clothes   Is he or is he not an illegal  The Oregonian newspaper  Police will NEVER report this because Oregon is a SanctuaryState  IllegalWorship PerpetualVictims	AGAINST	2018-05-22 07:44:56	Man accused of peering into women's windows, breaking in, trying on clothes - Is he or is he not an illegal?  The Oregonian newspaper/ Police will NEVER report this because Oregon is a #SanctuaryState. #IllegalWorship #PerpetualVictims http://www.oregonlive.com/beaverton/index.ssf/2018/05/man_accused_of_peering_into_wo.html …pic.twitter.com/4EJmmLM46E
998890826708148225	sanctuarycities;illegalimmigration;california;sanctuarystate	And once again he nailed it  Congress is weak and ineffective   DrainTheSwamp IllegalImmigration	FAVOR	2018-05-22 07:38:26	And once again he nailed it! Congress is weak and ineffective!! #DrainTheSwamp #IllegalImmigration
998890094596640769	sanctuarycities;illegalimmigration;california;sanctuarystate	Supporting ANIMALS such as MS 13   PROVIDING FREE EVERYTHING to Illegals on the DIME of HARD WORKING AMERICAN   PROTECTING Illegals who are here AGAINST the WILL OF THE PEOPLE SanctuaryCities  Continuing to    rape AMERICANS via OBAMACARE   list goes on  YOU ARE THE SWAMP	FAVOR	2018-05-22 07:35:31	Supporting ANIMALS such as MS-13 - PROVIDING FREE EVERYTHING to #Illegals on the DIME of HARD WORKING AMERICAN - PROTECTING Illegals who are here AGAINST the WILL OF THE PEOPLE #SanctuaryCities -Continuing to $$ rape AMERICANS via OBAMACARE - list goes on! YOU ARE THE SWAMP @DNC
998890024962752513	sanctuarycities;illegalimmigration;california;sanctuarystate	Supporting ANIMALS such as MS 13   PROVIDING FREE EVERYTHING to Illegals on the DIME of HARD WORKING AMERICAN   PROTECTING Illegals who are here AGAINST the WILL OF THE PEOPLE SanctuaryCities   Continuing to    rape AMERICANS via OBAMACARE   list goes on  YOU ARE THE SWAMP    	FAVOR	2018-05-22 07:35:15	Supporting ANIMALS such as MS-13 - PROVIDING FREE EVERYTHING to #Illegals on the DIME of HARD WORKING AMERICAN - PROTECTING Illegals who are here AGAINST the WILL OF THE PEOPLE #SanctuaryCities - Continuing to $$ rape AMERICANS via OBAMACARE - list goes on! YOU ARE THE SWAMP @DNChttps://twitter.com/SenSchumer/status/998643199412527106 …
998887940905463808	sanctuarycities;illegalimmigration;california;sanctuarystate	  Is it likely President fail at ALL his most CRITICAL policies  1  trade w  China Mexico Canada  2  IllegalImmigration   the Wall  3  Obamacare    bce the Swamp swallows   Very Likely NOW	AGAINST	2018-05-22 07:26:58	@IngrahamAngle , @seanhannity @LouDobbs  Is it likely President @realDonaldTrump fail at ALL his most CRITICAL policies: 1. trade  w/ #China #Mexico #Canada; 2. #IllegalImmigration & the Wall; 3. #Obamacare .. bce the Swamp swallows @POTUS ? Very Likely NOW
998884449742864389	sanctuarycities;illegalimmigration;california;sanctuarystate	Carlsbad  another California city in SanDiego County and a few miles North from where I live  rebels against the state_s pro  illegalimmigration _ sanctuarycity_ policies and joins Trump_s lawsuit against the state  FoxNews MAGA IllegalAliens	AGAINST	2018-05-22 07:13:05	#Carlsbad, another #California city in #SanDiego #County and a few miles North from where I live, rebels against the state's pro-#illegalimmigration '#sanctuarycity' policies and joins #Trump's #lawsuit against the #state. https://fxn.ws/2GEiWO5  #FoxNews #MAGA #IllegalAliens
998870114555572224	sanctuarycities;illegalimmigration;california;sanctuarystate	This is what Democrats import   WeThePeople support  Believe me  it_s no different in the USA Somalis VoteThemOut Redwaverising2018 VoteRed2018 BanSharia IllegalImmigration	AGAINST	2018-05-22 06:16:08	This is what #Democrats import & #WeThePeople support. Believe me, it's no different in the #USA  @CityofRochMN @POTUS @ICEgov @TheJusticeDept #Somalis #VoteThemOut #Redwaverising2018 #VoteRed2018 #BanSharia #IllegalImmigration https://twitter.com/2tweetaboutit/status/998816153198907393 …
998866135343943681	sanctuarycities;illegalimmigration;california;sanctuarystate	This is the defining issue of our day  illegalimmigration lawsuit Oaklandmayor	AGAINST	2018-05-22 06:00:19	This is the defining issue of our day. http://bit.ly/2wZykVX  #illegalimmigration #lawsuit #Oaklandmayor
998856055894495232	sanctuarycities;illegalimmigration;california;sanctuarystate	Very telling the fact that refers to Illegallmmigrants as OUR PEOPLE  and to SanctuaryCities as OUR CITIES  as if she is the owner  She is putting that first and above WeThePeople   WakeUp people  Dems only care about VotesAndPower	FAVOR	2018-05-22 05:20:16	Very telling the fact that @NancyPelosi refers to #Illegallmmigrants as OUR PEOPLE, and to #SanctuaryCities as OUR CITIES, as if she is the owner.  She is putting that first and above #WeThePeople , #WakeUp people,  #Dems only care about #VotesAndPower @HeavyMAGA @DewsNewz 
998847013914578944	sanctuarycities;illegalimmigration;california;sanctuarystate	Jerry Thomas Monday Morning SpleenVent apparently DemocRATS support Hamas MS13 IllegalImmigration Hezbollah ISIS Iran KimJongUN but NOT Israel   JerusalemEmbassy   	AGAINST	2018-05-22 04:44:20	Jerry Thomas Monday Morning #SpleenVent apparently #DemocRATS support #Hamas #MS13 #IllegalImmigration #Hezbollah #ISIS #Iran #KimJongUN but NOT #Israel & #JerusalemEmbassy...https://55krc.iheart.com/featured/brian-thomas-wkrc/content/2018-05-21-jerry-thomas-monday-morning-commentary/#.WwPXOka_do0.twitter …
998823190322339840	sanctuarycities;illegalimmigration;california;sanctuarystate	Tough  Determined  Opposing the SanctuaryState Protecting American Citizens Support for Assembly AD72 Endorsed by SandraHuchens DonHansen MikePosey TakeBackCalifornia MCGA MAGA	AGAINST	2018-05-22 03:09:40	Tough. Determined.  Opposing the #SanctuaryState Protecting American Citizens  Support @TylerDiep for Assembly #AD72  Endorsed by @JoinTravisAllen #SandraHuchens #DonHansen #MikePosey  #TakeBackCalifornia #MCGA #MAGA #Californiapic.twitter.com/oZOC1JNWVf
998819982203961344	sanctuarycities;illegalimmigration;california;sanctuarystate	Retweeted Liberty Squared     Westminster   An immigrant voted his conscience and stand up against illegal SanctuaryCities laws  Hes for Assembly 	FAVOR	2018-05-22 02:56:55	Retweeted Liberty Squared (@Liberty_BTD):  #Westminster @TylerDiep . An immigrant voted his conscience and stand up against illegal #SanctuaryCities laws. He’s for Assembly! pic.twitter.com/H1hWRd2GTs
998816013369167872	sanctuarycities;illegalimmigration;california;sanctuarystate	Retweeted Liberty Squared     Westminster   An immigrant voted his conscience and stand up against illegal SanctuaryCities laws  Hes for Assembly 	FAVOR	2018-05-22 02:41:09	Retweeted Liberty Squared (@Liberty_BTD):  #Westminster @TylerDiep . An immigrant voted his conscience and stand up against illegal #SanctuaryCities laws. He’s for Assembly! pic.twitter.com/NKHpgQc9jI
998802251018915845	sanctuarycities;illegalimmigration;california;sanctuarystate	by endorsing   you endorse higher fees and taxes  Obamacare  medicaidballoon  SanctuaryCities  grif  abuseofpower  dishonest  and BrokenPromises	AGAINST	2018-05-22 01:46:28	@realDonaldTrump by endorsing @AsaHutchinson,  you endorse higher fees and taxes, #Obamacare, #medicaidballoon, #SanctuaryCities, #grif, #abuseofpower,#dishonest, and #BrokenPromises
998800079388659712	sanctuarycities;illegalimmigration;california;sanctuarystate	If AsaHutchinson had done a good job as director of bordersecurity  we wouldn_t need to BuildTheWall now  FireTrumpAdvisors illegalimmigration	FAVOR	2018-05-22 01:37:50	If #AsaHutchinson had done a good job as director of #bordersecurity, we wouldn't need to #BuildTheWall now.   @JanMorganForAR #FireTrumpAdvisors @FAIRImmigration  @NumbersUSA  @REMEMBER_1986  #illegalimmigration
998797039361130497	sanctuarycities;illegalimmigration;california;sanctuarystate	Yes  Another city opposing sanctuary for illegal criminals  SanctuaryCities	FAVOR	2018-05-22 01:25:45	Yes! Another city opposing sanctuary for illegal criminals! #SanctuaryCities https://twitter.com/chizmaga/status/998791378053185536 …
