ID	Target	Tweet	Stance	Date	Origin
954190525875261443	pain;lyrica;gabapentin	More than a million Britons have been prescribed pregabalin and gabapentin to treat chronic pain and anxiety  r	AGAINST	2018-01-18 22:15:24	More than a million Britons have been prescribed #pregabalin and #gabapentin to treat chronic pain and #anxiety. rbhttps://fb.me/8UR8FnlNT
954171646830628864	pain;lyrica;gabapentin	My Dr prescribed Gabapentin for diabetic nerve pain  but it doesn_t help with that  Helps a lot with Restless Leg Syndrome  RLS  though 	AGAINST	2018-01-18 21:00:22	My Dr prescribed #Gabapentin for diabetic nerve pain, but it doesn't help with that. Helps a lot with Restless Leg Syndrome (RLS) though.
954104513375457280	pain;lyrica;gabapentin	During my last involuntary stay at the OSU nuthouse  a younger former engineering grad student checked herself in basically so she could get gabapentin for heroin withdrawal  because that_s the one thing gabapentin is useful for   They wouldn_t give it to her  Normal for them 	AGAINST	2018-01-18 16:33:37	During my last involuntary stay at the OSU nuthouse, a younger former engineering grad student checked herself in basically so she could get #gabapentin for #heroin #withdrawal (because that's the one thing gabapentin is useful for). They wouldn't give it to her. Normal for them.
954039928249356288	pain;lyrica;gabapentin	Thank you for sharing updated information on respiratory depression  For gabapentin neurontin	AGAINST	2018-01-18 12:16:58	Thank you for sharing updated information on respiratory depression. For #gabapentin #neurontin
954034102642135040	pain;lyrica;gabapentin	As far as the drug Gabapentin that is the most useless drug ever made 	AGAINST	2018-01-18 11:53:49	As far as the drug #Gabapentin that is the most useless drug ever made. @US_FDA
954025060066516992	pain;lyrica;gabapentin	Gabapentin has made me very stupid for the last year   And very dangerously weak  And everything I really need to not be  Poison	AGAINST	2018-01-18 11:17:53	#Gabapentin has made me very stupid for the last year+. And very dangerously weak. And everything I really need to not be. #Poison
953832619019399168	pain;lyrica;gabapentin	gabapentin is hell as are many of the other meds they prescribe to _help_ you 	AGAINST	2018-01-17 22:33:12	#gabapentin is hell as are many of the other meds they prescribe to “help” you. https://twitter.com/aimlessryan/status/953717866993504256 …
953824695740112896	pain;lyrica;gabapentin	False  but gabapentin_s potential for abuse is greater than originally thought	AGAINST	2018-01-17 22:01:43	False, but #gabapentin's potential for abuse is greater than originally thought https://www.snopes.com/gabapentin-newest-prescription-drug-killer/ …
953767089621422081	pain;lyrica;gabapentin	I thought it would be easy to quit pregabalin at a low dose  I cut right down from 600mg so I thought 25mg just to help me cope wouldn_t be too bad  Actually  the sense of dread and anxiety is almost intolerable  awful 	FAVOR	2018-01-17 18:12:48	I thought it would be easy to quit #pregabalin at a low dose. I cut right down from 600mg so I thought 25mg just to help me cope wouldn't be too bad. Actually, the sense of dread and anxiety is almost intolerable; awful.
953765204860555264	pain;lyrica;gabapentin	I don_t think you_d completely withdrawn though  It causes worse anxiety and depression in withdrawal so it makes sense that you started taking it again to try   cope  Pregabalin	NONE	2018-01-17 18:05:19	I don't think you'd completely withdrawn though. It causes worse anxiety and depression in withdrawal so it makes sense that you started taking it again to try & cope. #Pregabalin
953717866993504256	pain;lyrica;gabapentin	I took oxycodone every day for five months in 2016  then again for a couple months in 2017  I have never withdrawn from opioids  However  gabapentin withdrawal has put me through hell for about the last month  And I_m still not off it 	FAVOR	2018-01-17 14:57:13	I took #oxycodone every day for five months in 2016, then again for a couple months in 2017. I have never withdrawn from #opioids. However, #gabapentin withdrawal has put me through hell for about the last month. And I'm still not off it.
953668049994944512	pain;lyrica;gabapentin	Neurontin gabapentin chronicpain spoonies Over Hyped And Underwhelming	FAVOR	2018-01-17 11:39:16	#Neurontin #gabapentin #chronicpain #spoonies Over-Hyped And Underwhelming https://www.acsh.org/news/2017/12/26/neurontin-over-hyped-and-underwhelming-12242 …
953639264734142471	pain;lyrica;gabapentin	Mmm  rock   a hard place  Im also on the dreaded pregabalin only 100mg per day  for same ailment  The build up when starting is quite severe  weigh up the pros and cons  if not Dr can always prescribe the purple pill to help you out  Take care fella	FAVOR	2018-01-17 09:44:53	Mmm, rock & a hard place! Im also on the dreaded #pregabalin only 100mg per day, for same ailment. The build up when starting is quite severe, weigh up the pros and cons, if not Dr can always prescribe the purple pill to help you out. Take care fella
953629087804854272	pain;lyrica;gabapentin	Ok the doc has given me pregabalin to help out with back pain  arthritis    however according to Wikipedia the side effects aren_t great  So much so I don_t even want to name one of them on here   Views anyone 	AGAINST	2018-01-17 09:04:26	Ok the doc has given me #pregabalin to help out with back pain (arthritis) - however according to Wikipedia the side effects aren’t great. So much so I don’t even want to name one of them on here!! Views anyone?
953463536860135424	pain;lyrica;gabapentin	Gabapentin neurontin Side Effects by Likelihood and Severity	AGAINST	2018-01-16 22:06:36	#Gabapentin #neurontin Side Effects by Likelihood and Severity https://www.webmd.com/drugs/2/drug-14208-8217/gabapentin-oral/gabapentin-oral/details/list-sideeffects …
953407294003433472	pain;lyrica;gabapentin	How to cure Addiction  AmityBronwen Pregabalin	NONE	2018-01-16 18:23:06	How to cure #Addiction. @Shoggoth_Queen @QSlhrinthianan @DarthEmpusa @Kaang_PILOT #AmityBronwen #Pregabalin https://youtu.be/ao8L-0nSYzg
953286610929545217	pain;lyrica;gabapentin	Several days ago when I said I thought I was about done with gabapentin withdrawal  I was wrong  If you_re not already on it  stay the fuck away from gabapentin poison  It doesn_t help anything  then you have to go through hell to get off it  The Internet agrees unanimously 	FAVOR	2018-01-16 10:23:33	Several days ago when I said I thought I was about done with #gabapentin #withdrawal, I was wrong. If you're not already on it, stay the fuck away from gabapentin #poison. It doesn't help anything, then you have to go through hell to get off it. The Internet agrees unanimously.
952976062601990144	pain;lyrica;gabapentin	addiction treatment alcoholawareness AA don_t take gabapentin neurontin in rehab makes sicker   WITHDRAWALS	AGAINST	2018-01-15 13:49:33	#addiction #treatment #alcoholawareness #AA don't take #gabapentin #neurontin in #rehab makes sicker & WITHDRAWALS
952974241011466241	pain;lyrica;gabapentin	alcoholic alcohol don_t take gabapentin neurontin in rehab makes folks sicker   another addiction took my daughter a year to get off it	AGAINST	2018-01-15 13:42:19	#alcoholic #alcohol don't take #gabapentin #neurontin in #rehab makes folks sicker & another addiction took my daughter a year to get off it
952876660067586048	pain;lyrica;gabapentin	Interesting new drug combo   Naltrene and Acamprosate   for alcohol  Article goes on to say Topiramate and Gabapentin are second line  BigPharma has to get into alcohol market  After all  they got Contrave for foodaddiction  bupropion Naltrene	AGAINST	2018-01-15 07:14:34	Interesting new drug combo - Naltrexone and Acamprosate - for alcohol. Article goes on to say Topiramate and #Gabapentin are second line. #BigPharma has to get into #alcohol market! After all, they got Contrave for #foodaddiction (bupropion/Naltrexone)https://www.mdedge.com/clinicalpsychiatrynews/article/155955/addiction-medicine/apa-guideline-backs-naltrexone-acamprosate …
952841805795680257	pain;lyrica;gabapentin	Neurontin and Lyrica are a Death Sentence for New Brain Synapses   Shocking Study	AGAINST	2018-01-15 04:56:04	#Neurontin and #Lyrica are a #Death #Sentence for #New #Brain #Synapses : Shocking Study http://urhealthguide.com/neurontin-lyrica-death-sentence-new-brain-synapses-shocking-study/ … via @Your Health Guide
952825890747985920	pain;lyrica;gabapentin	Lyrica Pregabalin helps in the treatment of neuropathic pain  It secures nerve pain happen as of fibromyalgia  diabetes  spinal cord injury  Patients can buy_Lyrica in USA UK at GenericEPharmacy in Canada Australia California London  Visit 	AGAINST	2018-01-15 03:52:49	#Lyrica #Pregabalin helps in the treatment of #neuropathic #pain. It secures nerve pain happen as of fibromyalgia, #diabetes, spinal cord injury. Patients can #buy_Lyrica in #USA #UK at #GenericEPharmacy in #Canada #Australia #California #London. Visit: http://www.genericepharmacy.net/buy-pregabalin-lyrica-online.html …pic.twitter.com/65DH6Nj7w9
952816235590295553	pain;lyrica;gabapentin	2 years off of Gabapentin today  I have brain   CNS damage  movement disorders   Aphasia   hypertonia etc etc  But I am ALIVE  gabapentin neurontin brain brainhealth CNS braindamage BigPharma Grateful u	AGAINST	2018-01-15 03:14:27	2 years off of Gabapentin today! I have brain & CNS damage, movement disorders & Aphasia & hypertonia etc etc. But I am ALIVE. #gabapentin #neurontin #brain #brainhealth #CNS #braindamage #BigPharma #Grateful #LifeIsBeautiful2018pic.twitter.com/K4dqeivJ5u
952695756670062593	pain;lyrica;gabapentin	Anticonvulsant Topiramate 25mg  Generic Topamax   What is neurontin at	NONE	2018-01-14 19:15:43	Anticonvulsant Topiramate 25mg: Generic Topamax - What is #neurontin at http://PrescriptionCost.org . => http://topiramate25mg.com/l/g18/puo
952691233821986816	pain;lyrica;gabapentin	Hello my fellow fibro friends  can someone give me an alternative medication to try other than gabapentin or pregablin   that don_t cause weight gain please  gabapentin pregablin weightgain fibromialgia fibrofog fibrofriends ChronicPain anxietyproblems	AGAINST	2018-01-14 18:57:44	Hello my fellow fibro friends, can someone give me an alternative medication to try other than gabapentin or pregablin.. that don’t cause weight gain please. #gabapentin #pregablin #weightgain #fibromialgia #fibrofog #fibrofriends #ChronicPain #anxietyproblems
952434818209501184	pain;lyrica;gabapentin	My daughter Gabapentin Neurontin in alcohol rehab to  help   Cost us another year of withdrawal off this crud that didn_t help her at all	AGAINST	2018-01-14 01:58:50	"My daughter #Gabapentin #Neurontin in alcohol rehab to ""help"". Cost us another year of withdrawal off this crud that didn't help her at all"
952374360257564672	pain;lyrica;gabapentin	We have been routinely using gabapentin and pregabalin in our trauma patients at RedDukeTraumaInstitute for 4  yrs  about to embark on RCT to help identify optimal opioid minimizing regimen	AGAINST	2018-01-13 21:58:36	We have been routinely using #gabapentin and pregabalin in our trauma patients at #RedDukeTraumaInstitute for 4+ yrs. @johnaharvin about to embark on RCT to help identify optimal opioid minimizing regimen @memorialhermann @UTHealthSurghttps://twitter.com/jamasurgery/status/952344516698296320 …
952258205505277952	pain;lyrica;gabapentin	Benzodiazepines Gabapentin Neurontin and Lyrica Pregablin have all been linked to serotonin syndrome and polypharmac	AGAINST	2018-01-13 14:17:02	#Benzodiazepines #Gabapentin #Neurontin and #Lyrica #Pregablin have all been linked to serotonin syndrome and polypharmacyhttps://twitter.com/pharmacyjoe/status/951912514236928000 …
952215948915826691	pain;lyrica;gabapentin	Neurontin Gabapentin Does it Work for Anxiety  The evidence is Scant	AGAINST	2018-01-13 11:29:08	#Neurontin #Gabapentin Does it Work for #Anxiety? The evidence is Scant!https://pro.psychcentral.com/neurontin-does-it-work-for-anxiety/ …
952172713329774592	pain;lyrica;gabapentin	I know for a fact  if you_re taking these   gabapentin _	FAVOR	2018-01-13 08:37:20	I know for a fact, if you're taking these ( #gabapentin,… https://www.instagram.com/p/Bd5D4A6gz-iu4bns_Y5DDUHu0RaAzgB62XiwLQ0/ …
952021256781615104	pain;lyrica;gabapentin	Viagra  Gabapentin 300 mg  Generic Neurontin   What works like viagra at	FAVOR	2018-01-12 22:35:29	Viagra: #Gabapentin 300 mg: Generic Neurontin - What works like viagra at http://gabapentin300mg.net/l/g18/jwr
952007822480433158	pain;lyrica;gabapentin	WestVirginia FDA DEA pharmacy consider reschedule Gabapentin neurontin	FAVOR	2018-01-12 21:42:06	#WestVirginia @Sen_JoeManchin #FDA #DEA #pharmacy consider reschedule #Gabapentin #neurontin http://wvpress.org/breaking-news/west-virginias-sen-manchin-asks-fda-dea-consider-rescheduling-gabapentin/ …
951949845459292160	pain;lyrica;gabapentin	Neurontin Gabapentin DEPLETES vitamins B6  B12  A  D  and K  folic acid  biotin  carnitine  calcium and magnesium 	FAVOR	2018-01-12 17:51:44	#Neurontin #Gabapentin DEPLETES vitamins B6, B12, A, D, and K, folic acid, biotin, carnitine, calcium and magnesium. https://twitter.com/fibroflutters/status/951948224016809985 …
951911855412441088	pain;lyrica;gabapentin	Having taking gabapentin for the last year  my interpretation of what gabapentin does is that it turns off  or turns down  the nervous system  Which I need  Which is one of many reasons why I_ve been weaning myself off of gabapentin poison for the last month or so 	FAVOR	2018-01-12 15:20:46	Having taking #gabapentin for the last year, my interpretation of what gabapentin does is that it turns off (or turns down) the nervous system. Which I need. Which is one of many reasons why I've been weaning myself off of gabapentin #poison for the last month or so.
951910327024803845	pain;lyrica;gabapentin	pregabalin gabapentin Lyrica Neurontin are dangerous   destroying peoples lives  educate yourselves MedicalCannabis MedicalMarijuana are much better for chronicpain fibromyalgia neuropathy LymeDiseas	AGAINST	2018-01-12 15:14:42	#pregabalin #gabapentin #Lyrica #Neurontin are dangerous & destroying peoples lives, educate yourselves #MedicalCannabis #MedicalMarijuana are much better for #chronicpain #fibromyalgia #neuropathy #LymeDiseasehttps://twitter.com/PainNewsNetwork/status/948266980112396289 …
951880910768693248	pain;lyrica;gabapentin	Additionally  gabapentin does not relieve pain  At all  That_s not even what it_s marketed for 	AGAINST	2018-01-12 13:17:48	Additionally, #gabapentin does not relieve pain. At all. That's not even what it's marketed for.
951880497386479616	pain;lyrica;gabapentin	Any doctor who thinks gabapentin is a safe alternative to opioids is an incompetent moron who needs to find a new line of work  Every bad thing they make believe will happen to you from taking opioids actually does happen with gabapentin  And then some  And then some 	AGAINST	2018-01-12 13:16:10	Any #doctor who thinks gabapentin is a #safe #alternative to opioids is an #incompetent #moron who needs to find a new line of work. Every bad thing they make believe will happen to you from taking #opioids actually does happen with #gabapentin. And then some. And then some.
951879873315864579	pain;lyrica;gabapentin	Dapoxetine Hydrochloride Generic Priligy   Wanna side effects on the neurontin drug   	NONE	2018-01-12 13:13:41	Dapoxetine Hydrochloride Generic Priligy - Wanna side effects on the #neurontin drug => http://dapoxetinehcl.net/l/g18/sup
951854954981085184	pain;lyrica;gabapentin	I woke up at about 5 AM this morning very sweaty and in a lot of pain  So I took less than 200 mg of gabapentin  I haven_t felt sick since  That may have been my sign to start taking quarters of 800 mg gabapentin tablets  instead of halves  only when I start feeling sick 	AGAINST	2018-01-12 11:34:40	I woke up at about 5 AM this morning very #sweaty and in a lot of #pain. So I took less than 200 mg of gabapentin. I haven't felt sick since. That may have been my sign to start taking quarters of 800 mg #gabapentin tablets, instead of halves; only when I start feeling #sick.
951814804821463041	pain;lyrica;gabapentin	Pregabalin seems unlikely to be effective therapy for patients discontinuing long term benzodiazepine use	AGAINST	2018-01-12 08:55:07	#Pregabalin seems unlikely to be effective therapy for patients discontinuing long-term #benzodiazepine use.http://bit.ly/2EzzBSa
951797250920914945	pain;lyrica;gabapentin	Gabapentin is depressive evil in a pill form	AGAINST	2018-01-12 07:45:22	#Gabapentin is depressive evil in a pill form
951634817417916416	pain;lyrica;gabapentin	Gabapentin has become a street drug  The Users   USGovernment   Police   and AddictionSpecialist have no idea what that means and will mean in the future 	AGAINST	2018-01-11 20:59:55	#Gabapentin has become a street drug. The #Users , #USGovernment , #Police , and #AddictionSpecialist have no idea what that means and will mean in the future.
951436841839886336	pain;lyrica;gabapentin	Clomid  Gabapentin 300 mg  Generic Neurontin   Clomid chances of twins at	AGAINST	2018-01-11 07:53:14	Clomid: Gabapentin 300 mg: Generic #Neurontin - Clomid chances of twins at http://gabapentin300mg.net/l/g18/oak
951225751789080578	pain;lyrica;gabapentin	Buy Cheap Antibiotics Online   Need neurontin weakness leg   	NONE	2018-01-10 17:54:26	Buy Cheap Antibiotics Online - Need #neurontin weakness leg => http://cheapantibiotic.com/l/g18/uhn
951130009330245633	pain;lyrica;gabapentin	I think I took my most recent 400 mg gabapentin dose at around 1 00 am last night  Which means it_s been around 10 1 2 hours since my last dose  I_m not going to take my next dose until noon today EST  That will be about 11 hours since the previous dose  That_s good 	FAVOR	2018-01-10 11:34:00	I think I took my most recent 400 mg #gabapentin dose at around 1:00 am last night. Which means it's been around 10 1/2 hours since my last dose. I'm not going to take my next dose until noon today EST. That will be about 11 hours since the previous dose. That's good.
951043837526495237	pain;lyrica;gabapentin	Another workout smashed  in your face Fibromyalgia gabapentin	AGAINST	2018-01-10 05:51:35	Another workout smashed .in your face #Fibromyalgia #gabapentin pic.twitter.com/9NpWVUgk8Z
951034760423342080	pain;lyrica;gabapentin	Lyrica   Pregabalin  is a medication used for effectively neutralizing nerve pain  Nervepain has many types such as numbing  pricking and pins and needles  Nerve pain can come out from Spine injury  Shingles  Herpes Zoster  Buy Lyrica Online  	AGAINST	2018-01-10 05:15:30	#Lyrica ( #Pregabalin) is a medication used for effectively neutralizing nerve pain. #Nervepain has many types such as numbing, pricking and pins and needles. Nerve pain can come out from Spine injury, Shingles, Herpes Zoster. Buy Lyrica Online - http://bit.ly/2y5EL9o pic.twitter.com/EpgDULSiJh
950992238456156162	pain;lyrica;gabapentin	Glucopreg N Pregabalin 75mg  nortriptyline 10mg Indication Neuropathic Pain associated with diabetic peripheral neuropathy Adjunctive_therapy for adult patients with partical onset seizures Fibromyalgia Dosage Twice daily or as directed by	AGAINST	2018-01-10 02:26:32	#Glucopreg-N #Pregabalin 75mg+ #nortriptyline 10mg #Indication #Neuropathic Pain associated with #diabetic peripheral #neuropathy #Adjunctive_therapy for adult patients with partical onset seizures #Fibromyalgia #Dosage Twice daily or as directed by #physicianpic.twitter.com/HU1eymP1E4
950871697930014720	pain;lyrica;gabapentin	My daughter Gabapentin Neurontin it in rehab to  help   Cost us another year of withdrawal off this crud that didn_t help her at all	AGAINST	2018-01-09 18:27:33	"My daughter #Gabapentin #Neurontin it in rehab to ""help"". Cost us another year of withdrawal off this crud that didn't help her at all"
950832346504278016	pain;lyrica;gabapentin	Each 400 mg dose of gabapentin has been getting me about 10 hours before I start noticing withdrawal  Hopefully it_ll be 12  hours in a week  Should be downhill from there  I gotta get this poison out of me 	AGAINST	2018-01-09 15:51:11	Each 400 mg dose of #gabapentin has been getting me about 10 hours before I start noticing #withdrawal. Hopefully it'll be 12+ hours in a week. Should be downhill from there. I gotta get this #poison out of me.
950812483379490816	pain;lyrica;gabapentin	Neurontin Lyrica gabapentinoids pregabalin nervepain chronicillness 1in25adults shingles unknownlongtermeffects     patients   should consider other approaches to pain management like exercise  physical therapy and yoga that may be safer   	FAVOR	2018-01-09 14:32:15	"#Neurontin #Lyrica #gabapentinoids #pregabalin #nervepain #chronicillness #1in25adults #shingles #unknownlongtermeffects ""...patients...should consider other approaches to pain management like exercise, physical therapy and yoga that may be safer...""https://www.medscape.com/viewarticle/890913?nlid=119975_1521&src=WNL_mdplsfeat_180109_mscpedit_wir&uac=172006AT&spon=17&impID=1530174&faf=1 …"
950771066678448129	pain;lyrica;gabapentin	Living with chronic pain Fibromyalgia chronicillness painscale painmeds fibrowarrior disabilities tramadol gabapentin lost broken sadness anxiety	FAVOR	2018-01-09 11:47:41	#Living with chronic pain #Fibromyalgia #chronicillness #painscale #painmeds #fibrowarrior #disabilities #tramadol #gabapentin #lost #broken #sadness #anxiety #depressionpic.twitter.com/jzzBYNB9vX
950763668341510144	pain;lyrica;gabapentin	Also important to remember that Pfizer was guilty of promoting gabapentin for bogus indications   430M fine   Clear case of a drug in search of a disease  8	FAVOR	2018-01-09 11:18:17	Also important to remember that #Pfizer was guilty of promoting #gabapentin for bogus indications ($430M fine). Clear case of a drug in search of a disease! pic.twitter.com/l0T9sHNP48
950664776941682688	pain;lyrica;gabapentin	Lyrica Medication Pregabalin works on the central nervous system and provides relief from nerve_pain  Buy_Lyrica Online for Nerve Pain in USA UK on Overnight_Delivery  from BestGenericDrug24 in Canada Australia California London  Visit 	FAVOR	2018-01-09 04:45:19	#Lyrica #Medication #Pregabalin works on the central nervous system and provides relief from #nerve_pain. #Buy_Lyrica Online for Nerve Pain in #USA #UK on #Overnight_Delivery, from #BestGenericDrug24 in #Canada #Australia #California #London. Visit: http://www.bestgenericdrug24.com/lyrica-pregabalin-medication.html …pic.twitter.com/dpX476Ddk0
950473859098169345	pain;lyrica;gabapentin	Me too  The only thing it has ever done to help me is stop gabapentin withdrawal 	FAVOR	2018-01-08 16:06:41	Me too. The only thing it has ever done to help me is stop #gabapentin #withdrawal.
950471753796550656	pain;lyrica;gabapentin	Pregabalin anyone  Thoughts eeriences 	NONE	2018-01-08 15:58:19	#Pregabalin anyone? Thoughts/experiences? @youngepilepsy @youngepilepsy @EpilepsyRUK @epilepsysociety
950424748273668097	pain;lyrica;gabapentin	this is why calcium blockers are so damn dangerous  Calcium blockers are neuroses in pill form  BadDRUG Calcium blockers like gabapentin are being  prescribed  as OpioidCrisis pain replacements  immediate early gene  IEG  eression through calcium dependent mechanisms 	FAVOR	2018-01-08 12:51:32	"this is why calcium blockers are so damn dangerous. Calcium blockers are neuroses in pill form. #BadDRUG Calcium blockers like #gabapentin are being ""prescribed"" as #OpioidCrisis pain replacements ""immediate early gene (IEG) expression through calcium-dependent mechanisms. ""https://twitter.com/JCellBiol/status/949327403301601280 …"
950354094950055936	pain;lyrica;gabapentin	have announced that early stage neuroscience projects are to be dropped whilst funding for late stage pregabalin and tanzemab will continue pharma	FAVOR	2018-01-08 08:10:47	@pfizer have announced that early stage neuroscience projects are to be dropped whilst funding for late stage #pregabalin and #tanzemab will continue #pharma
950344791044317184	pain;lyrica;gabapentin	Neurontin  Herpes Drugstore  Buy Zovirax And Valtrex Online   Neurontin for chronic headaches at	AGAINST	2018-01-08 07:33:49	#Neurontin: Herpes Drugstore: Buy Zovirax And Valtrex Online - Neurontin for chronic headaches at http://herpesdrugstore.com/l/g18/kpd
950150249410154497	pain;lyrica;gabapentin	More than a million Britons have been prescribed pregabalin and gabapentin to treat chronic pain and anxiety  The drugs are also licensed to treat epilepsy  Prescriptions for both drugs have more than doubled since 2011  Addiction	AGAINST	2018-01-07 18:40:47	More than a million Britons have been prescribed #pregabalin and #gabapentin to treat chronic pain and #anxiety. The #drugs are also licensed to treat epilepsy. Prescriptions for both drugs have more than doubled since 2011. #Addiction @jomacfarlane http://www.dailymail.co.uk/health/article-5242885/Doctors-call-painkiller-crackdown-addiction-fears.html …pic.twitter.com/IFEW2n1EWR
950138980770746368	pain;lyrica;gabapentin	Rather than self induced hallucination  it_s better to abuse Pregabalin lyrica upto 2000 mg with 1200mg Quietapine   ocand 50mg and you will have hallucination for quite few hours  mentalhealth bpd bipolar2 ADD PTSD schizophrenic DrugAbuse	FAVOR	2018-01-07 17:56:00	Rather than self induced hallucination, it's better to abuse #Pregabalin #lyrica upto 2000 mg with 1200mg Quietapine & oxscand 50mg and you will have hallucination for quite few hours. #mentalhealth #bpd #bipolar2 #ADD #PTSD #schizophrenic #DrugAbuse
950108134324006913	pain;lyrica;gabapentin	I have seen first hand how useful this can be  The drug was given to a house call cat grooming client_s cat  He was super relaxed  gabapentin	AGAINST	2018-01-07 15:53:26	I have seen first-hand how useful this can be. The drug was given to a house call cat grooming client's cat. He was super-relaxed. #gabapentin https://twitter.com/fearfreepets/status/950045646647648256 …
950107940769402880	pain;lyrica;gabapentin	I am a housecall cat groomer  One of my clients was prescribed gabapentin for their large cat who suffers from extreme fear of claw trims  Worked like a dream   gabapentin catgrooming fearfulcats	AGAINST	2018-01-07 15:52:39	I am a housecall cat groomer. One of my clients was prescribed gabapentin for their large cat who suffers from extreme fear of claw trims. Worked like a dream!! #gabapentin #catgrooming #fearfulcats
