ID	Target	Tweet	Stance
952691233821986816	3	Hello my fellow fibro friends, can someone give me an alternative medication to try other than gabapentin or pregablin.. that don’t cause weight gain please. #gabapentin #pregablin #weightgain #fibromialgia #fibrofog #fibrofriends #ChronicPain #anxietyproblems	AGAINST
952434818209501184	3	"My daughter #Gabapentin #Neurontin in alcohol rehab to ""help"". Cost us another year of withdrawal off this crud that didn't help her at all"	AGAINST
952374360257564672	3	We have been routinely using #gabapentin and pregabalin in our trauma patients at #RedDukeTraumaInstitute for 4+ yrs. @johnaharvin about to embark on RCT to help identify optimal opioid minimizing regimen @memorialhermann @UTHealthSurghttps://twitter.com/jamasurgery/status/952344516698296320 …	AGAINST
952258205505277952	3	#Benzodiazepines #Gabapentin #Neurontin and #Lyrica #Pregablin have all been linked to serotonin syndrome and polypharmacyhttps://twitter.com/pharmacyjoe/status/951912514236928000 …	FAVOR
952215948915826691	3	#Neurontin #Gabapentin Does it Work for #Anxiety? The evidence is Scant!https://pro.psychcentral.com/neurontin-does-it-work-for-anxiety/ …	AGAINST
952172713329774592	3	I know for a fact, if you're taking these ( #gabapentin,… https://www.instagram.com/p/Bd5D4A6gz-iu4bns_Y5DDUHu0RaAzgB62XiwLQ0/ …	FAVOR
951911855412441088	3	Having taking #gabapentin for the last year, my interpretation of what gabapentin does is that it turns off (or turns down) the nervous system. Which I need. Which is one of many reasons why I've been weaning myself off of gabapentin #poison for the last month or so.	FAVOR
951910327024803845	3	#pregabalin #gabapentin #Lyrica #Neurontin are dangerous & destroying peoples lives, educate yourselves #MedicalCannabis #MedicalMarijuana are much better for #chronicpain #fibromyalgia #neuropathy #LymeDiseasehttps://twitter.com/PainNewsNetwork/status/948266980112396289 …	AGAINST
951880910768693248	3	Additionally, #gabapentin does not relieve pain. At all. That's not even what it's marketed for.	AGAINST
951880497386479616	3	Any #doctor who thinks gabapentin is a #safe #alternative to opioids is an #incompetent #moron who needs to find a new line of work. Every bad thing they make believe will happen to you from taking #opioids actually does happen with #gabapentin. And then some. And then some.	FAVOR
951879873315864579	3	Dapoxetine Hydrochloride Generic Priligy - Wanna side effects on the #neurontin drug => http://dapoxetinehcl.net/l/g18/sup	NONE
951854954981085184	3	I woke up at about 5 AM this morning very #sweaty and in a lot of #pain. So I took less than 200 mg of gabapentin. I haven't felt sick since. That may have been my sign to start taking quarters of 800 mg #gabapentin tablets, instead of halves; only when I start feeling #sick.	AGAINST
951797250920914945	3	#Gabapentin is depressive evil in a pill form	AGAINST
951634817417916416	3	#Gabapentin has become a street drug. The #Users , #USGovernment , #Police , and #AddictionSpecialist have no idea what that means and will mean in the future.	AGAINST
951130009330245633	3	I think I took my most recent 400 mg #gabapentin dose at around 1:00 am last night. Which means it's been around 10 1/2 hours since my last dose. I'm not going to take my next dose until noon today EST. That will be about 11 hours since the previous dose. That's good.	FAVOR
951043837526495237	3	Another workout smashed .in your face #Fibromyalgia #gabapentin pic.twitter.com/9NpWVUgk8Z	AGAINST
951034760423342080	3	#Lyrica ( #Pregabalin) is a medication used for effectively neutralizing nerve pain. #Nervepain has many types such as numbing, pricking and pins and needles. Nerve pain can come out from Spine injury, Shingles, Herpes Zoster. Buy Lyrica Online - http://bit.ly/2y5EL9o pic.twitter.com/EpgDULSiJh	AGAINST
950871697930014720	3	"My daughter #Gabapentin #Neurontin it in rehab to ""help"". Cost us another year of withdrawal off this crud that didn't help her at all"	AGAINST
950832346504278016	3	Each 400 mg dose of #gabapentin has been getting me about 10 hours before I start noticing #withdrawal. Hopefully it'll be 12+ hours in a week. Should be downhill from there. I gotta get this #poison out of me.	AGAINST
950812483379490816	3	"#Neurontin #Lyrica #gabapentinoids #pregabalin #nervepain #chronicillness #1in25adults #shingles #unknownlongtermeffects ""...patients...should consider other approaches to pain management like exercise, physical therapy and yoga that may be safer...""https://www.medscape.com/viewarticle/890913?nlid=119975_1521&src=WNL_mdplsfeat_180109_mscpedit_wir&uac=172006AT&spon=17&impID=1530174&faf=1 …"	FAVOR
950771066678448129	3	#Living with chronic pain #Fibromyalgia #chronicillness #painscale #painmeds #fibrowarrior #disabilities #tramadol #gabapentin #lost #broken #sadness #anxiety #depressionpic.twitter.com/jzzBYNB9vX	FAVOR
950763668341510144	3	Also important to remember that #Pfizer was guilty of promoting #gabapentin for bogus indications ($430M fine). Clear case of a drug in search of a disease! pic.twitter.com/l0T9sHNP48	FAVOR
950664776941682688	3	#Lyrica #Medication #Pregabalin works on the central nervous system and provides relief from #nerve_pain. #Buy_Lyrica Online for Nerve Pain in #USA #UK on #Overnight_Delivery, from #BestGenericDrug24 in #Canada #Australia #California #London. Visit: http://www.bestgenericdrug24.com/lyrica-pregabalin-medication.html …pic.twitter.com/dpX476Ddk0	FAVOR
950473859098169345	3	Me too. The only thing it has ever done to help me is stop #gabapentin #withdrawal.	FAVOR
950471753796550656	3	#Pregabalin anyone? Thoughts/experiences? @youngepilepsy @youngepilepsy @EpilepsyRUK @epilepsysociety	FAVOR
950424748273668097	3	"this is why calcium blockers are so damn dangerous. Calcium blockers are neuroses in pill form. #BadDRUG Calcium blockers like #gabapentin are being ""prescribed"" as #OpioidCrisis pain replacements ""immediate early gene (IEG) expression through calcium-dependent mechanisms. ""https://twitter.com/JCellBiol/status/949327403301601280 …"	AGAINST
950367773795979265	3	#Gabapentin (Neurontin) and #pregabalin (Lyrica) use has tripled in the U.S. The medications are sometimes being prescribed as alternatives to opioids, via @PainNewsNetwork https://www.painnewsnetwork.org/stories/2018/1/2/lyrica-and-neurontin-use-triples … See also: #gabapentinoid Use, 2002-2015 @JAMA_current : https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2666788 …pic.twitter.com/f3dcTCsygF	FAVOR
950354094950055936	3	@pfizer have announced that early stage neuroscience projects are to be dropped whilst funding for late stage #pregabalin and #tanzemab will continue #pharma	FAVOR
950344791044317184	3	#Neurontin: Herpes Drugstore: Buy Zovirax And Valtrex Online - Neurontin for chronic headaches at http://herpesdrugstore.com/l/g18/kpd	AGAINST
950150249410154497	3	More than a million Britons have been prescribed #pregabalin and #gabapentin to treat chronic pain and #anxiety. The #drugs are also licensed to treat epilepsy. Prescriptions for both drugs have more than doubled since 2011. #Addiction @jomacfarlane http://www.dailymail.co.uk/health/article-5242885/Doctors-call-painkiller-crackdown-addiction-fears.html …pic.twitter.com/IFEW2n1EWR	AGAINST
950138980770746368	3	Rather than self induced hallucination, it's better to abuse #Pregabalin #lyrica upto 2000 mg with 1200mg Quietapine & oxscand 50mg and you will have hallucination for quite few hours. #mentalhealth #bpd #bipolar2 #ADD #PTSD #schizophrenic #DrugAbuse	AGAINST
950108134324006913	3	I have seen first-hand how useful this can be. The drug was given to a house call cat grooming client's cat. He was super-relaxed. #gabapentin https://twitter.com/fearfreepets/status/950045646647648256 …	AGAINST
950107940769402880	3	I am a housecall cat groomer. One of my clients was prescribed gabapentin for their large cat who suffers from extreme fear of claw trims. Worked like a dream!! #gabapentin #catgrooming #fearfulcats	AGAINST
950081200034664448	3	I have mixed feelings regarding #bigpharma They are #incrediblygreedy and #selfserving Notwithstanding this #sciaticadrug #gabapentin I'm taking is miraculously effective. It's being crossprescribed. It's an antiepileptic.	AGAINST
950068179237154816	3	For me the only thing that worked was a three pronged approach: 1) Mental. Reframe #Fibromyalgia as a temporary problem that you're winning every day 2) Physical. Easy on the good days, harder on the bad days 3) #kratom, #nuvigil, #cymbalta, #gabapentin	AGAINST
950024136310575104	3	Double vision then? I had #DoubleVision before I ever heard of #gabapentin ( #OpticNeuritis), but gaba made my double vision dangerously worse. When I was still able to stand, gabapentin made me too weak to stand safely. Consequently, I'm now too weak to be on my feet at all.	FAVOR
949998926744244224	3	Probably more than 20x, in fact. And a lot of those times my life was in serious danger (nearly drowned a few times), thanks to #gabapentin. Interestingly, while I took a small amount of #oxycodone per day for two months last year, no #emergencies. None. No addiction/withdrawal.	AGAINST
949997627113865216	3	1 year ago I had not worn my medical alert necklace for 2 months. Then I started taking #gabapentin. It made me stupid enough to back my chair over the side of my ramp. Chair fell over. Could've killed me. Started wearing necklace again. Have had to use it about 20x since.	FAVOR
949982516877905921	3	Had a dream about lucid dreaming. “Woke up” three or four times before actually waking up. It must be the pills. #pregabalin #duloxetine	AGAINST
949916448251695104	3	#Neurontin ( #Gabapentin) and #Lyrica are a #Death Sentence for New Brain Synapses https://www.wellnessresources.com/news/neurontin-and-lyrica-are-a-death-sentence-for-new-brain-synapses …	AGAINST
949915473444995072	3	Bath woman died after taking 'new Valium' #Pregabalin ( #Lyrica), inquest hearshttp://www.bathchronicle.co.uk/news/bath-news/bath-woman-zoe-northway-died-719402#ICID=sharebar_twitter …	FAVOR
949907045884596226	3	When you're overtired but your pain flare is breaking through #neurontin and even emergency back-up for such situations, #tramadol, and it's 2:34 a.m. so you're watching #Fallen and have no idea why #ThankYouFibro #Fibromyalgia #FibroSucks	AGAINST
949800014414602246	3	I take 800mg 3x of #Gabapentin, and approximately 5 #grams of #FishOil a day for #BackPain, and it doesn't seem to have any significant impact on me at all. Any recommendations? #Healthcare #NervePain	FAVOR
949715482793381895	3	It has been almost 6 hours since my last 200 mg of #gabapentin. And I don't think I'm #withdrawing at the moment. That's good. I need that #poison out of me forever.	AGAINST
949560434071429121	3	http://ahrp.org/pfizer-admits-guilt-in-promotion-of-neurontin-agrees-to-pay-430-million/ … This is the alternative to #opioids? Isn't it off-label even for #chronicpain? Pfizer Admits Guilt in Promotion of #Neurontin–Agrees to Pay $430 Million https://twitter.com/tal7291/status/949556934788526080 …	AGAINST
949450634167644160	3	"The first doctor who prescribed me #gabapentin ( #neurotin) literally told me ""it was as safe as water"".https://twitter.com/ThomasKlineMD/status/949194951300087808 …"	AGAINST
949381275739152385	3	#Gabapentin Dosing for #Neuropathic Painhttp://ow.ly/etPt30h4Mog	FAVOR
949368237015347200	3	#Neurontin: Dapoxetine Priligy Medication - Gabapentin for sleep => http://dapoxetine2.net/l/g18/bvl	AGAINST
949305594154049536	3	Has anyone else on #gabapentin ever woken up suddenly, scared shitless (like you just escaped death or something), afraid to go back to sleep?	FAVOR
949284807007186946	3	#Gabapentin withdrawals sucked too: anxiety, restlessness, inability to fall asleep even though you're sleepy and tired... awful. Didn't help pain either, but doc kept me on it for a year saying it needs to build up in the body to help the pain.	AGAINST
949217219334082560	3	I used both for chronic pain and they were awful, I see why people get addicted too #Lyrica #Neurontin	AGAINST
949203782050766848	3	Had yet another doctor tell me #Gabapentin isn't an anti-epileptic drug It is and for me personally is more effective than alternatives I took. Plus it avoids #polypharmacy as I also take it for my #Neuropathy & #TrigeminalNeuralgia #epilepsy	AGAINST
948983232485363714	3	#Gabapentin #Pregabalin #Lyrica #Cymbalta are ALL #dangerous #debilitating #drugs - #MedicalCannabis WORKS! #ME #CFS #FM #NPhttp://www.ti.ubc.ca/2009/12/31/gabapentin-for-pain-new-evidence-from-hidden-data/ …	AGAINST
948876775794253824	3	#GABAPENTIN - #IMPURITY #B ((1- #CYANOCYCLOHEXYL) #ACETIC #ACID) Used in the #synthesis of #anticonvulsant #drug #Gabapentin through #Gabalactam For more Details please visit:-https://goo.gl/2c76Ch pic.twitter.com/M9Iv0oT4o4	AGAINST
948876431416729600	3	#GABAPENTIN - #IMPURITY #A (3,3- #PENTAMETHYLENE-4- #BUTYROLACTAM or #Gabapentin #Lactam) A #GABA #analog of #Gabapentin (GBP) and is used for the treatment of #epilepsy For more Details please visit:-https://goo.gl/9k6ao8 pic.twitter.com/iPneorSjRI	AGAINST
948751568366718978	3	I've had #lyrica 75mg 3times a day and hated the side effects. But i velt way more negative side effects with #gabapentin 300mg 3capsules i've went to the er and still feeling pain inside my chest ever since.	FAVOR
948657606435966977	3	Did you know the use of #pregabalin and #gabapentin more than triples despite growing concerns about their safety... https://fb.me/INyFqorN	FAVOR
948650556356210695	3	Nothing. Just #weed. And #gabapentin poison.	AGAINST
948646287586549761	3	I want to say it's #gabapentin #withdrawal, but I don't think it is.	FAVOR
948578808990457856	3	That's now 86 concessionary prices agreed for December, including a whole load of #pregabalin strengths - no sign of these easing up then? #drugpricing #pharmacyhttps://twitter.com/ChemistDruggist/status/948572312776990721 …	FAVOR
948577293743611904	3	#Gabapentin Dosing for #Neuropathic Painhttp://ow.ly/etPt30h4Mog	AGAINST
948558536686043137	3	"Upto April 2006 I had excellent #NHS Doctors who did all the tests & scans & told me, ""We can see the damage. We can see how sick & in how much pain you're in but... no one can workout what has caused all this to you."". ...the more I read & hear, #Gabapentin & especially #Lyrica!"	FAVOR
948505916202037250	3	Generic Lyrica is a well-known antiepileptic drug used to manage the seizures and to cure fibromyalgia. It is also used in the diabetic neuropathy pain & spinal cord injury....http://bit.ly/2CxvgCR #lyrica #Pregabalin #nrvepainpic.twitter.com/xa9fAXdX3k	AGAINST
948411538527862784	3	i miss my lunch drugs almost every day. good grief. this has be going on, literally, for years. #mentalillness #meds #klonopin #Gabapentin #cymbalta	AGAINST
948337133655396352	3	The first time I got off #gabapentin wasn't very hard. This time it's been ridiculous. I've been withdrawing for three weeks or so. I have only cut my dosage from 2400 to 1400 so far. The difference this time is that I don't have any help from #oxycodone. It's been miserable.	AGAINST
948286862925488128	3	I do not like #opiods, but have taken when prescribed & needed, & at way above recommended doses even... & stopped taking, as soon as not required... but compared to #Gabapentin / #Lyrica .. . for me, opiods were much safer.https://youtu.be/fD9YqRiBMVw	FAVOR
948252700042461185	3	#Gabapentin is now considered HIGHLY addictive. Do you take it or know someone who does? Read the side effects here. https://www.addictions.com/drug-addiction/get-insight-into-gabapentin-side-effects-gabapentin-abuse/ …	AGAINST
948092317885280256	3	@TheDoctors @TravisStorkMD thank you for saying you take #gabapentin. It's my nerve pain treatment for #syringomyelia, #chiarimalformation, #cervicaldystonia & it's effective for me. I'm monitored by my doctors. Nice to see you say it works for you while the Dr's blame the pill.	AGAINST
947764012565090305	3	Took #pregabalin for intense feet #neuropathic pain on top of #codeine for general pain last night. Am a #zombie today #MultipleSclerosis	AGAINST
947656143308054533	3	#Xem #phim my #girl #How to #dose #gabapentin #for #anxiety CLICK HERE http://bit.ly/2zNiddP	AGAINST
947592197389651968	3	Rather than self induced hallucination, it'd better to abuse #Pregabalin #lyrica upto 2000 mg and you will have hallucination for quite few hours. #mentalhealth #bpd #bipolar2 #ADD #PTSD #schizophrenic #DrugAbuse	FAVOR
947511119958151169	3	Neurontin: Online Finasteride 1mg Generic Propecia - #Neurontin for paresthesis at http://onlinefinasteride.com/l/d17/qhr	NONE
947267652933652483	3	#Please take the #Poll #inquiringminds wanna know. #OpioidEpidemic #DRUGS #medications #painkillers #painmanagement #heroin #cannabis #tramadol #oxycodone #gabapentin #Lyrica #amitriptyline #hydromorphine #Suboxone #Morphine #MedicalMarijuana #Fentanyl #zofranhttps://twitter.com/ritafightscrps/status/947254909400838144 …	AGAINST
947191968236523520	3	I’ve been on #Gabapentin ages & withdrawal is bad #TBI #disabled @NHSNightmares #interferon #hepatitisC	FAVOR
946890203435798528	3	"My daughter #Gabapentin #Neurontin it in rehab to ""help"". Cost us another year of withdrawal off this crud that didn't help her at all"	AGAINST
946786962614177792	3	#Gabapentin works well for me but I've heard at least 1 person say that #Neurotin does not work as well. No side effects.	AGAINST
946713374343270401	3	Made it to 44! Woke up in #gabapentin #withdrawal!	FAVOR
946558955668541441	3	#neurontin worked somewhat to dull #CRPS pain. Weight gain of 80lbs and chronic uticaria as side effects!	AGAINST
946494890422267904	3	True, Does nothing for horrific pain of #Interstitial cystitis #Gabapentin #SideEffects	AGAINST
946399864446955521	3	#Lyrica & #Neurontin 0 benefit treating my Fibromyalgia pain. Feet/legs swelled to point I couldn't get shoes on or walk.Put on 30lbs not good for someone with bad knees & Degenerative Disc Disease/2 herniated discs. Bad side effects far outweigh any chance of benefit.	AGAINST
946355274016808961	3	#Pregabalin, known as 'new valium', to be made class C drug after deaths | #anxiety #medicationhttp://ow.ly/wclj30hsTeu	AGAINST
946318159950352384	3	#gabapentin or #pregabalin - if the first-line drug treatment does not work try one of the other 3 drugs - #tramadol may be used as 2/5	AGAINST
946282661684961280	3	#Gabapentin/ #Lyrica did Nothing to allow me to continue to have a normal life. Proven to cause, ¨severe bone fractures, mainly spinal¨ ! As good Drs said, ¨Keep well clear of #Pfizer´s synthetic crap! Most of it doesn´t do most of our #patients any good! Stick with the natural!¨.	AGAINST
946282413100904448	3	#gabapentin side effects were so sever I could not work: the whole reason I took it was to stay employed! Morphine worked better & I could function !!!	FAVOR
946281374926983169	3	#Gabapentin & newer beter #Lyrica! Me doing exceptionally well on #NHS supplied #cannabis since ´97 but tapered down n ´03 I was prescribed Gaba! I can´t remember much while on it! Told I was a Zombie! Oh! Do remember Feeling like one! Then cheaper PreGaba! 23May´05 I Near died!	FAVOR
946003318748348417	3	Nice. 82 % of respondents who have taken it say it's #poison. It is. That's why I usually call it #gabapentin #poison.	AGAINST
946002854258634753	3	#Gabapentin is #poison. All it does is cause side effects. And near-constant #withdrawal. I'm currently trying to get the hell off of it. Since I have no #oxycodone, #kratom is getting me there. Down to 1600 mg a day of gabapentin, from 2400 mg a day.	AGAINST
945942076826509312	3	Correct. Post cancerous tumour in my lumbar spine: MUCH #Gabapentin & #Oxycodone = symbiotic hell. Horrific withdrawals. (17” metalwork in my lumbar spine.. then #NSAIDS finished my kidneys) ... dialysis & kidney transplant & on & on	AGAINST
945932014565384192	3	Based on some of @ThomasKlineMD recents: Anyone else here also endured a hellish time (not merely short term) of being prescribed #Gabapentin WITH their #Oxycodone & then gone through extreme withdrawal symptoms? @DrewTurner73 @BigStrongFast @DatsuChris @tlupick @MrsBarbieTorres	FAVOR
945677108164091904	3	Don't forget to #shit as often as you can. I feel so much better after #shitting three times overnight. Felt horrible before that (off/on #gabapentin #withdrawal), but didn't know I was backed up. Not constipated; just backed up. Now withdrawal symptoms seem less frequent/severe.	AGAINST
945631641032187904	3	A 'new' colour has been seen in CEV. A lime green. Never had this colour pop up in a CEV before, interesting. ( #cannabis #pregabalin #mirtazapine #THC )	AGAINST
945585879468388352	3	#Gabby a term for the drug #Gabapentin - #KnowTheRisks and click on http://www.dan247.org.uk/Drug_Gabapentin.asp …...https://fb.me/MoCiZgpQ	AGAINST
945231514555633667	3	Dapoxetine Hydrochloride Generic Priligy - Wanna side effects on the #neurontin drug => http://dapoxetinehcl.net/l/d17/hxs	NONE
945095984606011392	3	"I was in the ER last night to what ended up to be the flu with a #Fibromyalgia flare up. Once the doctor heard & saw my #fibromyalgia meds he was like ""oh, there isn't much we can do for #Fibromyalgia. Gave me fluids & a #gabapentin-sent home in as much pain-top 100 hospital. https://twitter.com/Shasta77777/status/945071317857878017 …"	FAVOR
945078428264488961	3	"Oh when I told my immediate family that the only pain medicine I got in the hospital was #Gabapentin, their reaction was ""Oh, well they don't know you, so the ER doctor is not going to give you anything stronger."" I was in tears."	AGAINST
944902018606555136	3	Usually when I feel I've been poisoned, it's because I've been poisoned. I recently figured out I've been poisoned for the last year. Maybe the reason why #gabapentin makes you feel better every morning is because you wake up every morning in gabapentin withdrawal. Like me.	FAVOR
944793901596139520	3	After a night of painful hell I woke up from my nap feeling just as bad. I went to the ER. I was dehydrated and need IV fluids. The ER doc gave my iv fluids and a higher does of #Gabapentin. Doctor said I was having a #Fibromyalgia flare up with the stomach flu. Nice hospital..	AGAINST
944790086809464832	3	"#Gabapentin kept me stupid enough to continue taking it for a year because I guess I thought it helps with #MS #spasticity. (Seen here: It doesn't.) #Kratom helps infinitely more, without shutting off nervous system or horrible gaba ""side effects"".https://www.youtube.com/watch?v=v8cTYMUWocA …"	FAVOR
944755947234349057	3	Wow. Music sounds and feels absolutely amazing on this mix. I've never appreciated reverb like this before !!! ( #cannabis #mirtazapine #pregabalin #THC #CBD #hash )	FAVOR
944571472609148928	3	Maybe if I keep taking the pharmaceutical poison that makes it exist. I'm not going to. As soon as I'm done being poisoned by #gabapentin, I'm done being poisoned by gabapentin. The only pain it relieves is the pain it causes by causing #withdrawal every morning.	FAVOR
944569239020691456	3	If you haven't already, both of you please try #kratom. It's freeing me from #gabapentin poison. Not only physically but also freeing my mind to see how horrible that shit really is. Even though I already knew. It's even worse than I thought.	AGAINST
944232985964015617	3	Thank you. I've been saying that. If the #poppy didn't have a really important purpose, it probably would've gone extinct a long time ago. What plant do they get #gabapentin from?	FAVOR
944222929524490240	3	As addictive as #Pregabalin is, it is a necessary evil for those with various conditions such as epilepsy and neuropathy. Do not stop repeat prescriptions, as it's difficult to get appts and going back and forth constantly.	FAVOR
